ISO Index,Classification,QF,Aggregate,Resource_ID,Name_Description,Net Dependable Capacity (MW),PTO Area,Owner or QF ID,ISO Classification,Unit Type,Fuel Type,Zone,Demand Zone,Commercial Operating Date,Comments,River System,Nameplate Capacity (MW),Record Status A-Active Control Area Units AND C-Contract Units Outside Ctrl Area
93300,Participating Unit,No,Yes,AGRICO6PL3N5,FRESNO PEAKER PLANT,22.69,PGAE,"Fresno Cogeneration Partners, LP",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,8/30/2006,,,21.23,A
11700,Non-Participating,No,No,AGRICO6UNIT3,Fresno Cogen Peaker CTG3 Unit,,PGAE,"Fresno Cogeneration Partners, LP",PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,8/16/2001,,,21,A
93301,Non-Participating,No,No,AGRICO7ICE5,FRESNO PEAKER PLANT ICE UNIT,,PGAE,"Fresno Cogeneration Partners, LP",PEAKER,INTERNAL COMBUSTION,NATURAL GAS,NP15,PGE3,8/30/2006,,,0.23,A
46500,Participating Unit,Yes,Yes,FRIANT6UNITS,FRIANT DAM,25,PGAE,Friant Power Authority,HYDRO,HYDRO,WATER,NP15,PGE3,4/16/1985,Formerly PGE QF 25H037,,25,A
46600,Participating Unit,Yes,No,FRITO1LAY,FRITO-LAY,6,PGAE,"Frito Lay, Inc",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,1/1/1986,Formerly PGE QF 25C063,,6,A
47100,Participating Unit,Yes,Yes,FULTON1QF,FULTON AREA LUMPED QF UNITS,1,PGAE,Pacific Gas & Electric Company,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1983,,,1,A
116800,Participating Unit,No,No,PIT16FRIVRA,Fall River Mills Project A,1.5,PGAE,"Ignite Solar Holdings 1, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE2,3/5/2014,,,1.5,A
116700,Participating Unit,No,No,MCARTH6FRIVRB,Fall River Mills Project B,1.5,PGAE,"Ignite Solar Holdings 1, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE2,3/5/2014,,,1.5,A
102900,Participating Unit,No,No,SCHNDR1FIVPTS,Five Points Solar Station,15,PGAE,Pacific Gas & Electric Company,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE2,10/7/2011,,,15,A
11400,Participating Unit,No,No,FORBST7UNIT1,Forbestown PH,37.5,PGAE,OWID,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1963,,SF Feather River,39,A
116200,Participating Unit,No,No,WEBER6FORWRD,Forward,4.2,PGAE,Ameresco Forward LLC,BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE2,2/5/2014,QF Conversion Completed: 2/5/2014,,4.35,A
11500,Participating Unit,No,No,FMEADO7UNIT,French Meadows PH,18,PGAE,PCWA,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1966,,American River,18,A
135300,Participating Unit,No,No,FRESHW1SOLAR1,Freshwater Solar,20,PGAE,"CED Corcoran Solar 3, LLC",SOLAR,PHOTO VOLTAIC,SUN,ZP26,PGE4,3/4/2016,,,20,A
20200,Participating Unit,No,No,LAPAC6UNIT,Freshwater Tissue Company,20,PGAE,"Humboldt Bay Harbor, Recreation and Conservation District",THERMAL,STEAM,BLACK LIQUOR,NP15,PGE1,1/1/1992,,,23,A
127200,Participating Unit,No,No,KERMAN6SOLAR1,Fresno Solar South,1.5,PGAE,"Fresno Cogeneration Partners, LP",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,10/21/2015,,,1.5,A
127300,Participating Unit,No,No,KERMAN6SOLAR2,Fresno Solar West,1.5,PGAE,"Fresno Cogeneration Partners, LP",SOLAR,PHOTO VOLTAIC,SUN,SP15,PGE3,10/20/2015,,,1.5,A
111300,Participating Unit,No,No,PEABDY2LNDFIL,G2 Energy Hay Road Power Plant,1.6,PGAE,"G2 Energy, Hay Road, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE3,7/9/2013,,,1.6,A
97000,Participating Unit,No,No,WHEATL6LNDFIL,"G2 Energy, Ostrom Road",3,PGAE,"G2 Energy, Ostrom Road, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE3,1/8/2009,,,1.6,A
97500,Participating Unit,No,No,GARNET1WIND,GARNET WIND ENERGY CENTER,6.5,SCE,GARNET ENERGY CORPORATION,WIND,WIND,WIND,SP15,SCE1,6/2/2009,,,6.5,A
47200,Participating Unit,Yes,No,HIWAY7ACANYN,GAS RECOVERY SYS. (AMERICAN CYN),2.5,PGAE,Pacific Gas & Electric Company,BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE3,12/27/1985,,,2.5,A
12200,Participating Unit,Yes,Yes,GOLETA6GAVOTA,GAVIOTA OIL HEATING FACILITY,9.9,SCE,POINT ARGUELLO PIPELINE COMPANY,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1/1/1987,,,10.5,A
109400,Participating Unit,No,No,COCOPP2CTG1,GENON MARSH LANDING GEN STATION UNIT 1,204.2,PGAE,"GENON MARSH LANDING, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,5/1/2013,,,222,A
109500,Participating Unit,No,No,COCOPP2CTG2,GENON MARSH LANDING GEN STATION UNIT 2,202.7,PGAE,"GENON MARSH LANDING, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,5/1/2013,,,222,A
109600,Participating Unit,No,No,COCOPP2CTG3,GENON MARSH LANDING GEN STATION UNIT 3,208.96,PGAE,"GENON MARSH LANDING, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,5/1/2013,,,222,A
109700,Participating Unit,No,No,COCOPP2CTG4,GENON MARSH LANDING GEN STATION UNIT 4,204.29,PGAE,"GENON MARSH LANDING, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,5/1/2013,,,222,A
13500,Participating Unit,No,Yes,GYS5X67UNITS,GEYSERS UNITS 5 & 6 (AGGREGATE),85,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1971,,,110,A
13501,Non-Participating,No,No,GYS5X67UNIT5,Geysers Unit 5,55,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1971,,,55,A
13502,Non-Participating,No,No,GYS5X67UNIT6,Geysers Unit 6,55,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1971,,,55,A
13600,Participating Unit,No,Yes,GYS7X87UNITS,GEYSERS UNITS 7 & 8 (AGGREGATE),82,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1972,,,110,A
13601,Non-Participating,No,No,GYS7X87UNIT7,Geysers Unit 7,55,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1972,,,55,A
13602,Non-Participating,No,No,GYS7X87UNIT8,Geysers Unit 8,55,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1972,,,55,A
48100,Participating Unit,Yes,Yes,GILROY1UNIT,GILROY COGEN,120,PGAE,"Calpine Gilroy Cogen, L.P.",COGENERATION,COMBINED CYCLE,NATURAL GAS,NP15,PGE3,1/1/1987,,,140,A
48101,Non-Participating,Yes,No,GILROY1CT1,GILROY COGEN - UNIT 1,95,PGAE,"CALPINE GILROY COGEN, L.P.",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1/1/1987,,,95,A
48102,Non-Participating,Yes,No,GILROY1ST2,GILROY COGEN - UNIT 2,45,PGAE,"CALPINE GILROY COGEN, L.P.",COGENERATION,STEAM,HEAT RECOVERY,NP15,PGE3,1/1/1987,,,45,A
14000,Participating Unit,No,Yes,GILRPP1PL1X2,GILROY ENERGY CENTER UNITS 1 & 2 (AGGREGATE),95.4,PGAE,CALPINE,PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1/29/2002,,,99.8,A
14001,Non-Participating,No,No,GILRPP1UNIT1,Gilroy Energy Center Unit 1,49.9,PGAE,CALPINE,PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1/29/2002,,,49.9,A
14002,Non-Participating,No,No,GILRPP1UNIT2,Gilroy Energy Center Unit 2,49.9,PGAE,CALPINE,PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1/29/2002,,,49.9,A
48300,Participating Unit,Yes,No,GOLDHL1QF,GOLD HILL AREA LUMPED QF UNITS,1.25,PGAE,Pacific Gas & Electric Company,WIND,WIND,WIND,NP15,PGE3,11/18/1992,"QF Conversion, was PGE QF 06H159",,1.25,A
48400,Participating Unit,Yes,Yes,GOLETA2QF,GOLETA AREA LUMPED UNITS,0.4,SCE,VARIOUS,VARIOUS,VARIOUS,VARIOUS,SP15,SCE1,1/1/1986,,,0.33,A
81900,Participating Unit,No,No,LMBEPK2UNITA3,GOOSE HAVEN ENERGY CENTER,48,PGAE,Goose Haven Energy Center LLC (Calpine),PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1/6/2003,,,49.9,A
90500,Participating Unit,Yes,Yes,GARNET1UNITS,GREEN POWER WIND FACILITY (Aggregate),16.5,SCE,"FPL Energy Green Power Wind, LLC",WIND,WIND,WIND,SP15,SCE1,7/1/1975,,,16.5,A
11800,Non-Participating,Yes,No,GARNET1UNIT1,"GREEN POWER WIND UNIT 1, FACILITY WECS 98",6.75,SCE,"FPL Energy Green Power Wind, LLC",WIND,WIND,WIND,SP15,SCE1,,,,6.75,A
11900,Non-Participating,Yes,No,GARNET1UNIT2,"GREEN POWER WIND UNIT 2, FACILITY WECS 28",6.75,SCE,"FPL Energy Green Power Wind, LLC",WIND,WIND,WIND,SP15,SCE1,,,,3,A
12000,Non-Participating,Yes,No,GARNET1UNIT3,"GREEN POWER WIND UNIT 3, FACILITY WECS 67",3,SCE,"FPL Energy Green Power Wind, LLC",WIND,WIND,WIND,SP15,SCE1,,,,6.75,A
48600,Participating Unit,No,Yes,USWPJR2UNITS,GREEN RIDGE POWER (JACKSON),78.2,PGAE,"Vasco Wind, LLC",WIND,WIND,WIND,NP15,PGE3,1/1/1988,,,78.2,A
48900,Participating Unit,Yes,Yes,USWNDR2UNITS,GREEN RIDGE POWER LLC- RUSSELL (Aggregate),59.6,PGAE,Pacific Gas & Electric Company,WIND,WIND,WIND,NP15,PGE3,1/1/1994,,,59.6,A
48800,Participating Unit,Yes,Yes,USWND42UNITS,GREEN RIDGE POWER LLC-RALPH (Aggregate),80.2,PGAE,Pacific Gas & Electric Company,WIND,WIND,WIND,NP15,PGE3,1/1/1987,"Wind & biogas aggregate, ~95% Wind (based on Nameplate Ratings of children units) ",,80.2,A
49100,Participating Unit,Yes,Yes,GRNLF11UNITS,GREENLEAF UNIT #1 (Aggregate),49.5,PGAE,Pacific Gas & Electric Company,COGENERATION,COMBINED CYCLE,NATURAL GAS,NP15,PGE3,1/11/1989,PGE QF 12C020,,69,A
49200,Participating Unit,Yes,No,GRNLF21UNIT,GREENLEAF UNIT #2,63.75,PGAE,12C021,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,10/12/1989,,,63.75,A
108400,Participating Unit,No,No,GRIDLY6SOLAR,GRIDLEY MAIN TWO,2.5,PGAE,LIGHTBEAM POWER COMPANY GRIDLEY MAIN TWO LLC,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,4/1/2013,,,2.5,A
14400,Participating Unit,No,Yes,GWFPWR1UNITS,GWF HEP PEAKER PLANT (AGGREGATE),98.46,PGAE,"GWF Energy, LLC",PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,8/27/2001,,,96,A
14401,Non-Participating,No,No,GWFPWR1CT1,GWF HEP Unit 1,48,PGAE,"GWF Energy, LLC",PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1/1/2001,,,48,A
14402,Non-Participating,No,No,GWFPWR1CT2,GWF HEP Unit 2,48,PGAE,"GWF Energy, LLC",PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1/1/2001,,,48,A
136300,Participating Unit,No,No,GARLND2GASLRA,Garland A,20,SCE,RE GARLAND A LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,9/23/2016,,,20,A
137100,Participating Unit,No,No,GARLND2GASLR,Garland B,180,SCE,RE GARLAND LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,10/27/2016,,,180,A
121500,Participating Unit,No,No,GARNET1SOLAR2,Garnet Solar Power Generation Station 1,4,SCE,"Garnet Solar Power Generation Station 1, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,12/23/2014,,,4,A
122700,Participating Unit,No,No,GARNET1WINDS,Garnet Winds Aggregation,22.5,SCE,"Windpower Partners 1993, L.P.",WIND,WIND,WIND,SP15,SCE1,2/21/2011,,,22.5,A
111900,Participating Unit,No,No,GATES2SOLAR,Gates Solar Station,20,PGAE,Pacific Gas and Electric Company,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,6/24/2013,,,20,A
96900,Participating Unit,No,No,GATWAY2PL1X3,Gateway Generating Station,562.5,PGAE,PG&E,THERMAL,COMBINED CYCLE,NATURAL GAS,NP15,PGE3,1/4/2009,,,619,A
110600,Participating Unit,No,Yes,GENESI2STG,Genesis Station,250,SCE,"Genesis Solar, LLC",SOLAR,STEAM,SUN,SP15,SCE1,11/27/2013,,,250,A
110601,Non-Participating,No,No,GENESI2STG1,STG Unit 1,140,PGAE,"Genesis Solar, LLC",SOLAR,STEAM,SUN,NP15,PGE2,11/27/2013,,,125,A
110602,Non-Participating,No,No,GENESI2STG2,STG Unit 2,140,PGAE,"Genesis Solar, LLC",SOLAR,STEAM,SUN,NP15,PGE2,11/27/2013,,,125,A
12300,Participating Unit,No,No,NCPA7GP1UN1,Geothermal Plant 1 Unit 1,38.85,PGAE,NCPA (MSS Agreement - S14),GEOTHERMAL,STEAM,GEOTHERMAL,NP15,NCP1,1/1/1983,,,55,A
12400,Participating Unit,No,No,NCPA7GP1UN2,Geothermal Plant 1 Unit 2,34,PGAE,NCPA (MSS Agreement - S14),GEOTHERMAL,STEAM,GEOTHERMAL,NP15,NCP1,1/1/1983,,,55,A
12500,Participating Unit,No,No,NCPA7GP2UN3,Geothermal Plant 2 Unit 3,42.42,PGAE,NCPA (MSS Agreement - S14),GEOTHERMAL,STEAM,GEOTHERMAL,NP15,NCP1,1/1/1985,,,55,A
12600,Participating Unit,No,No,NCPA7GP2UN4,Geothermal Plant 2 Unit 4,52.73,PGAE,NCPA (MSS Agreement - S14),GEOTHERMAL,STEAM,GEOTHERMAL,NP15,NCP1,1/1/1986,,,55,A
133000,Participating Unit,No,No,LITLRK6SEPV01,Gestamp Solar 1,2,SCE,"SEPV1, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,5/8/2012,,,2,A
12700,Participating Unit,No,No,GEYS117UNIT11,Geysers Unit 11,74.4,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1975,,,110,A
12800,Participating Unit,No,No,GEYS127UNIT12,Geysers Unit 12,57,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1979,,,66,A
12900,Participating Unit,Yes,No,GEYS137UNIT13,Geysers Unit 13,95,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1980,,,102,A
13000,Participating Unit,Yes,No,GEYS147UNIT14,Geysers Unit 14,70,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1980,,,114,A
13100,Participating Unit,Yes,No,GEYS167UNIT16,Geysers Unit 16,85,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1985,,,119,A
13200,Participating Unit,No,No,GEYS177UNIT17,Geysers Unit 17,60,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1982,,,65,A
13300,Participating Unit,No,No,GEYS187UNIT18,Geysers Unit 18,72,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1983,,,119,A
13400,Participating Unit,No,No,GEYS207UNIT20,Geysers Unit 20,62,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1985,,,119,A
13700,Participating Unit,No,No,CSCGNR1UNIT1,Gianera GT 1,24.75,PGAE,City of Santa Clara DBA Silicon Valley Power,PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,CSC1,1/1/1987,,,24.75,A
13800,Participating Unit,No,No,CSCGNR1UNIT2,Gianera GT 2,24.75,PGAE,City of Santa Clara DBA Silicon Valley Power,PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,CSC1,1/1/1986,,,24.75,A
105000,Participating Unit,No,No,GIFFEN6SOLAR,Giffen Solar station,10,PGAE,PGE,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,7/25/2012,,N/A,19,A
128500,Participating Unit,No,No,GILARV2PVWDYN,Gila River Dynamic Resource,290.8,SCE,"Gila River Power, LLC",DYNAMIC SCHEDULED,COMBINED CYCLE,NATURAL GAS,SP15,SCE1,,,,2000,C
13900,Participating Unit,No,No,GILRPP1PL3X4,Gilroy Energy Center Unit 3,46.2,PGAE,CALPINE,PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,2/28/2002,,,49.9,A
14100,Participating Unit,No,No,GLNARM7UNIT1,Glen Arm Power Plant 1,22.07,SCE,City of Pasadena,PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,PAS1,1/1/1976,,,30.58,A
14200,Participating Unit,No,No,GLNARM7UNIT2,Glen Arm Power Plant 2,22.3,SCE,City of Pasadena,PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,PAS1,1/1/1976,,,30.58,A
89000,Participating Unit,No,No,GLNARM7UNIT3,Glen Arm Power Plant 3,44.83,SCE,City of Pasadena,PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,PAS1,1/8/2004,,,47.3,A
89300,Participating Unit,No,No,GLNARM7UNIT4,Glen Arm Power Plant 4,42.42,SCE,City of Pasadena,PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,PAS1,1/8/2004,,,47.3,A
48200,Participating Unit,Yes,No,ESCO6GLMQF,Goal Line Cogen,49.9,SDGE,"Goal Line, L.P.",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,1/1/1994,"QF Conversion, was SDGE QF 431",,52.2,A
130100,Participating Unit,No,No,USWND21WIND1,Golden Hills A,42.96,PGAE,"Golden Hills Wind, LLC",WIND,WIND,WIND,NP15,PGE3,12/18/2015,,,4.3,A
130200,Participating Unit,No,No,USWND21WIND2,Golden Hills B,42.96,PGAE,"Golden Hills Wind, LLC",WIND,WIND,WIND,NP15,PGE3,12/18/2015,,,42.96,A
104100,Participating Unit,No,No,DELAMO2SOLRD,Golden Solar Building D,1.25,SCE,Golden Springs Development Company LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,4/2/2012,,,1.4,A
103800,Participating Unit,No,No,DELAMO2SOLRC1,Golden Springs Building C1,1.16,SCE,Spartech Plastics,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,2/10/2012,,,1.17,A
131100,Participating Unit,No,No,DELAMO2SOLAR1,Golden Springs Building H,1.5,SCE,Golden Springs Development Co. LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,4/22/2015,,,1.5,A
131200,Participating Unit,No,No,DELAMO2SOLAR2,Golden Springs Building M,1.75,SCE,Golden Springs Development Co. LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,4/1/2015,,,1.75,A
125000,Participating Unit,No,No,GOOSLK1SOLAR1,Goose Lake,12,PGAE,"Cottonwood Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,5/23/2015,,,12,A
95400,Participating Unit,No,No,ETIWND6GRPLND,Grapeland Peaker,46,SCE,SCE,PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,9/20/2007,,,49,A
42300,Participating Unit,Yes,Yes,CONTAN1UNIT,Graphic Packaging Cogen,27.7,PGAE,City of Santa Clara DBA Silicon Valley Power,COGENERATION,COMBINED CYCLE,NATURAL GAS,NP15,CSC1,,,,27.8,A
112300,Participating Unit,No,No,DAVIS1SOLAR1,Grasslands 3,1,PGAE,Grasslands 3,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,7/1/2013,,,1,A
112400,Participating Unit,No,No,DAVIS1SOLAR2,Grasslands 4,1,PGAE,Grasslands 4,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,8/5/2013,,,1,A
128400,Participating Unit,No,No,GRIFFI2LSPDYN,Griffith Energy,570,SCE,"EDF Trading North America, LLC",DYNAMIC SCHEDULED,COMBINED CYCLE,NATURAL GAS,SP15,SCE1,,,,570,C
14300,Participating Unit,No,No,GRIZLY1UNIT1,Grizzly PH,20,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1993,,NF Feather River,20,A
113500,Participating Unit,No,No,GUERNS6SOLAR,Gurensey Solar Station,20,PGAE,Pacific Gas and Electric Co.,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE2,9/18/2013,,,20,A
88800,Participating Unit,No,No,VERNON6GONZL1,H. GONZALES GAS TURBINE 1,5.75,SCE,City of Vernon,PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,VRN1,,,,5.75,A
88900,Participating Unit,No,No,VERNON6GONZL2,H. GONZALES GAS TURBINE 2,5.75,SCE,City of Vernon,PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,VRN1,,,,5.75,A
14500,Participating Unit,No,Yes,HAASPH7PL1X2,HAAS PH (AGGREGATE),144,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1958,,Kings River,144,A
14501,Non-Participating,No,No,HAASPH7UNIT1,Haas PH Unit 1,72,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1958,,Kings River,72,A
14502,Non-Participating,No,No,HAASPH7UNIT2,Haas PH Unit 2,72,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1958,,Kings River,72,A
14700,Participating Unit,No,Yes,HMLTBR6UNITS,HAMILTON BRANCH PH (Aggregate),4.9,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1921,,NF Feather River,4.8,A
90700,Participating Unit,No,Yes,HARBGN7UNITS,HARBOR COGEN COMBINED CYCLE PLANT,109.01,SCE,Harbor Cogeneration Company,THERMAL,COMBINED CYCLE,NATURAL GAS,SP15,SCE1,6/14/2001,,,107.45,A
14800,Non-Participating,No,No,HARBGN7UNIT1,Harbor Cogen Combustion Turbine Unit 1,82.3,SCE,Harbor Cogeneration Company,THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1/1/1988,,,82.35,A
14901,Non-Participating,No,No,HARBGN7UNIT2,Harbor Cogen Steam Turbine Unit 2,13.6,SCE,Harbor Cogeneration Company,THERMAL,STEAM,HEAT RECOVERY,SP15,SCE1,6/14/2001,,,13.6,A
14902,Non-Participating,No,No,HARBGN7UNIT3,Harbor Cogen Steam Turbine Unit 3,11.5,SCE,Harbor Cogeneration Company,THERMAL,STEAM,HEAT RECOVERY,SP15,SCE1,6/14/2001,,,11.5,A
15000,Participating Unit,No,No,HATCR17UNIT,HAT CREEK 1,8.5,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1921,,Pit River,8.5,A
15100,Participating Unit,No,No,HATCR27UNIT,HAT CREEK 2,8.5,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1921,,Pit River,8.5,A
90300,Participating Unit,Yes,Yes,HATLOS6QFUNTS,HAT CREEK AREA LUMPED UNITS,2.75,PGAE,VARIOUS,HYDRO,HYDRO,WATER,NP15,PGE3,6/15/1989,,,2.75,A
90400,Participating Unit,Yes,Yes,HAYPRS6QFUNTS,HAYPRESS HYDROELECTRIC (Aggregate),18.75,PGAE,VARIOUS,HYDRO,HYDRO,WATER,NP15,PGE3,4/11/1989,,,18.75,A
122800,Participating Unit,Yes,No,HIGGNS7QFUNTS,HIGGINS QF Aggregate,2,PGAE,Pacific Gas & Electric Company,HYDRO,HYDRO,WATER,NP15,PGE3,,,,0.5,A
82800,Participating Unit,No,Yes,HIDSRT2UNITS,HIGH DESERT POWER PROJECT (AGGREGATE),830,SCE,"High Desert Power, LLC",THERMAL,COMBINED CYCLE,NATURAL GAS,SP15,SCE1,4/21/2003,,,854.9,A
82801,Non-Participating,No,No,HIDSRT7CTG1,HIGH DESERT COMBUSTION TURBINE UNIT 1,177.3,SCE,"High Desert Power, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,4/21/2003,,,177.3,A
82802,Non-Participating,No,No,HIDSRT7CTG2,HIGH DESERT COMBUSTION TURBINE UNIT 2,177.3,SCE,"High Desert Power, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,4/21/2003,,,177.3,A
82803,Non-Participating,No,No,HIDSRT7CTG3,HIGH DESERT COMBUSTION TURBINE UNIT 3,177.3,SCE,"High Desert Power, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,4/21/2003,,,177.3,A
82804,Non-Participating,No,No,HIDSRT7STG,HIGH DESERT STEAM TURBINE,323,SCE,"High Desert Power, LLC",THERMAL,STEAM,HEAT RECOVERY,SP15,SCE1,4/21/2003,,,323,A
50400,Participating Unit,Yes,No,SIERRA1UNITS,HIGH SIERRA LIMITED,52.43,PGAE,HIGH SIERRA LIMITED,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,2/24/1989,,,48.08,A
84500,Participating Unit,No,No,BRDSLD2HIWIND,HIGH WINDS PROJECT,162,PGAE,"High Winds, LLC",WIND,WIND,WIND,NP15,PGE3,12/23/2003,,,162,A
59600,Participating Unit,Yes,Yes,NHOGAN6UNITS,HOGAN PH (AGGREGATE),4,PGAE,Calaveras City Water District (16H008),HYDRO,HYDRO,WATER,NP15,MID1,4/15/1986,,,4,A
59601,Non-Participating,Yes,No,NHOGAN6UNIT1,Hogan Unit 1,2.2,PGAE,Calaveras City Water District,HYDRO,HYDRO,WATER,NP15,MID1,4/15/1986,,,2.2,A
59602,Non-Participating,Yes,No,NHOGAN6UNIT2,Hogan Unit 2,1.1,PGAE,Calaveras City Water District,HYDRO,HYDRO,WATER,NP15,MID1,4/15/1986,,,1.1,A
16900,Participating Unit,No,Yes,HYTTHM2UNITS,HYATT-THERMALITO P-G PROJECT (AGGREGATE),933.1,PGAE,CDWR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1968,,,941.4,A
16901,Non-Participating,No,No,HYATT2UNIT1,Edward Hyatt Gen Unit 1,141.6,PGAE,CDWR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1968,,,141.6,A
16902,Non-Participating,No,No,HYATT2UNIT2,Edward Hyatt P-G Unit 2,132.2,PGAE,CDWR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1968,,,132.2,A
