ISO Index,Classification,QF,Aggregate,Resource_ID,Name_Description,Net Dependable Capacity (MW),PTO Area,Owner or QF ID,ISO Classification,Unit Type,Fuel Type,Zone,Demand Zone,Commercial Operating Date,Comments,River System,Nameplate Capacity (MW),Record Status A-Active Control Area Units AND C-Contract Units Outside Ctrl Area
10400,Participating Unit,No,No,ESCNDO_6_UNITB1,Enterprise,48.04,SDGE,CalPeak Power LLC,PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,10/23/2001,,,46.9,A
94900,Participating Unit,No,Yes,ESCNDO_6_PL1X2,Escondido Energy Center,48.71,SDGE,"Escondido Energy Center, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,6/7/2006,Unit Repowered and reentered commercial operation on 1/23/2014,,49.5,A
137000,Participating Unit,No,No,EXCLSG_1_SOLAR,Excelsior Solar,60,PGAE,Five Points Solar Park LLC,SOLAR,PHOTO VOLTAIC,SUN,ZP26,PGE4,10/6/2016,,,60,A
11200,Participating Unit,No,No,EXCHEC_7_UNIT 1,Exchequer,94.5,PGAE,Merced Irrigation District,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1967,,Merced River,94.5,A
118000,Participating Unit,No,No,VICTOR_1_EXSLRA,Expressway Solar A,2,SCE,"FTS Master Tenant 1, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,5/7/2014,,,2,A
118100,Participating Unit,No,No,VICTOR_1_EXSLRB,Expressway Solar B,2,SCE,"FTS Master Tenant 1, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,5/7/2014,,,2,A
44002,Participating Unit,Yes,No,CURTIS_1_FARFLD,FAIRFIELD POWER PLANT,0.9,PGAE,Merced Irrigation District,HYDRO,HYDRO,WATER,NP15,PGE3,8/2/1983,QF Conversion completed 6/17/2015. Formerly QF 25H193,,0.9,A
46000,Participating Unit,Yes,No,FAIRHV_6_UNIT,FAIRHAVEN POWER CO.,19.9,PGAE,Pacific Gas & Electric Company,BIOMASS,STEAM,WOOD WASTE,NP15,PGE1,9/15/1986,PGE QF 19P005,,19.9,A
81800,Participating Unit,No,No,BOGUE_1_UNITA1,FEATHER RIVER ENERGY CENTER,46.3,PGAE,Feather River Energy Center LLC (Calpine),PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,12/23/2002,,,49.9,A
93200,Participating Unit,Yes,Yes,FELLOW_7_QFUNTS,FELLOW QF UNIT AGGREGATE,10.5,PGAE,Pacific Gas & Electric Company,THERMAL,VARIOUS,NATURAL GAS,ZP26,PGE4,6/1/2006,,,17.25,A
60700,Non-Participating,Yes,No,FELLOW_1_SHELLW,FREEPORT-MCMORAN OIL AND GAS LLC (DOME),,PGAE,Pacific Gas & Electric Company ,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,9/2/1988,PGE QF 25C293,,6.06,A
34300,Non-Participating,Yes,No,FELLOW_1_TENNCO,AERA ENERGY LLC. (Oxford),,PGAE,Pacific Gas & Electric Company ,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,9/19/1984,PGE QF 25C180,,6,A
56901,Non-Participating,Yes,No,FELLOW_7_MIDSUN,AERA ENERGY LLC. (N. MIDWAY SUNSET),,PGAE,Pacific Gas & Electric Company ,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,6/19/1988,PGE QF 25C258,,4.25,A
11300,Participating Unit,No,Yes,ETIWND_2_FONTNA,FONTANA/LYTLE CREEK HYDRO (AGGREGATE),2.56,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1/1/1904,,,3.45,A
11301,Non-Participating,No,No,,Fontana Unit 1,,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1/1/1917,,,1.48,A
11304,Non-Participating,No,No,,Lytle Creek Unit 2,,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1/1/1904,,,0.25,A
11303,Non-Participating,No,No,,Lytle Creek Unit 1,,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1/1/1904,,,0.25,A
11302,Non-Participating,No,No,,Fontana Unit 2,,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1/1/1917,,,1.48,A
58701,Participating Unit,No,Yes,SAUGUS_6_MWDFTH,FOOTHILL HYDROELECTRIC RECOVERY PLANT,9.1,SCE,The Metropolitan Water District of Southern California,HYDRO,HYDRO,WATER,SP15,SCE1,1/1/1981,,,9.1,A
58707,Non-Participating,No,No,,Foothill Unit 2,,SCE,The Metropolitan Water District of Southern California,HYDRO,HYDRO,WATER,SP15,SCE1,,,,4.55,A
58706,Non-Participating,No,No,,Foothill Unit 1,,SCE,The Metropolitan Water District of Southern California,HYDRO,HYDRO,WATER,SP15,SCE1,,,,4.55,A
93900,Participating Unit,Yes,Yes,FTSWRD_7_QFUNTS,FORT SEWARD QF AGGREGATION,1.6,PGAE,,HYDRO,AGGREGATION,WATER,NP15,PGE3,,,,0.3,A
50801,Non-Participating,Yes,No,,TOM BENNINGHOVEN,,PGAE,19H055,HYDRO,HYDRO,WATER,NP15,PGE1,1/15/1986,,,0.03,A
100600,Participating Unit,No,No,BRDSLD_2_MTZUMA,FPL Energy Montezuma Wind,36.8,PGAE,"FPL Energy Montezuma Wind, LLC",WIND,WIND,WIND,NP15,PGE3,1/25/2011,,,36.8,A
11600,Participating Unit,No,Yes,AGRICO_7_UNIT,FRESNO COGEN PLANT,50.6,PGAE,"Fresno Cogeneration Partners, LP",COGENERATION,COMBINED CYCLE,NATURAL GAS,NP15,PGE3,1/1/2001,,,54,A
11602,Non-Participating,No,No,AGRICO_7_UNIT 2,Fresno Cogen STG Unit 2,7.5,PGAE,"Fresno Cogeneration Partners, LP",THERMAL,STEAM,NATURAL GAS,NP15,PGE3,1/1/1990,,,7.5,A
11603,Non-Participating,No,No,AGRICO_7_UNIT 4,FRESNO COGEN CTG UNIT 4,46.5,PGAE,"Fresno Cogeneration Partners, LP",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1/1/2001,,,46.5,A
93300,Participating Unit,No,Yes,AGRICO_6_PL3N5,FRESNO PEAKER PLANT,22.69,PGAE,"Fresno Cogeneration Partners, LP",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,8/30/2006,,,21.23,A
11700,Non-Participating,No,No,AGRICO_6_UNIT 3,Fresno Cogen Peaker CTG3 Unit,,PGAE,"Fresno Cogeneration Partners, LP",PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,8/16/2001,,,21,A
93301,Non-Participating,No,No,AGRICO_7_ICE5,FRESNO PEAKER PLANT ICE UNIT,,PGAE,"Fresno Cogeneration Partners, LP",PEAKER,INTERNAL COMBUSTION,NATURAL GAS,NP15,PGE3,8/30/2006,,,0.23,A
46500,Participating Unit,Yes,Yes,FRIANT_6_UNITS,FRIANT DAM,25,PGAE,Friant Power Authority,HYDRO,HYDRO,WATER,NP15,PGE3,4/16/1985,Formerly PGE QF 25H037,,25,A
46501,Non-Participating,Yes,No,,Friant-Kern,,PGAE,Friant Power Authority,HYDRO,HYDRO,WATER,NP15,PGE3,,,,21.16,A
46503,Non-Participating,Yes,No,,Madera,,PGAE,Friant Power Authority,HYDRO,HYDRO,WATER,NP15,PGE3,,,,11.24,A
46502,Non-Participating,Yes,No,,River Outlet,,PGAE,Friant Power Authority,HYDRO,HYDRO,WATER,NP15,PGE3,,,,2.3,A
46600,Participating Unit,Yes,No,FRITO_1_LAY,FRITO-LAY,6,PGAE,"Frito Lay, Inc",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,1/1/1986,Formerly PGE QF 25C063,,6,A
47100,Participating Unit,Yes,Yes,FULTON_1_QF,FULTON AREA LUMPED QF UNITS,1,PGAE,Pacific Gas & Electric Company,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1983,,,1,A
47102,Non-Participating,Yes,No,,Far West Power Co.,,PGAE,04H011,HYDRO,HYDRO,WATER,NP15,PGE3,9/30/1987,,,0.4,A
47101,Non-Participating,Yes,No,,AIRPORT CLUB,,PGAE,04C140,COGENERATION,,NATURAL GAS,NP15,PGE3,8/27/1992,,,0.06,A
116800,Participating Unit,No,No,PIT1_6_FRIVRA,Fall River Mills Project A,1.5,PGAE,"Ignite Solar Holdings 1, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE2,3/5/2014,,,1.5,A
116700,Participating Unit,No,No,MCARTH_6_FRIVRB,Fall River Mills Project B,1.5,PGAE,"Ignite Solar Holdings 1, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE2,3/5/2014,,,1.5,A
102900,Participating Unit,No,No,SCHNDR_1_FIVPTS,Five Points Solar Station,15,PGAE,Pacific Gas & Electric Company,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE2,10/7/2011,,,15,A
11400,Participating Unit,No,No,FORBST_7_UNIT 1,Forbestown PH,37.5,PGAE,OWID,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1963,,SF Feather River,39,A
116200,Participating Unit,No,No,WEBER_6_FORWRD,Forward,4.2,PGAE,Ameresco Forward LLC,BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE2,2/5/2014,QF Conversion Completed: 2/5/2014,,4.35,A
11500,Participating Unit,No,No,FMEADO_7_UNIT,French Meadows PH,18,PGAE,PCWA,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1966,,American River,18,A
135300,Participating Unit,No,No,FRESHW_1_SOLAR1,Freshwater Solar,20,PGAE,"CED Corcoran Solar 3, LLC",SOLAR,PHOTO VOLTAIC,SUN,ZP26,PGE4,3/4/2016,,,20,A
20200,Participating Unit,No,No,LAPAC_6_UNIT,Freshwater Tissue Company,20,PGAE,"Humboldt Bay Harbor, Recreation and Conservation District",THERMAL,STEAM,BLACK LIQUOR,NP15,PGE1,1/1/1992,,,23,A
127200,Participating Unit,No,No,KERMAN_6_SOLAR1,Fresno Solar South,1.5,PGAE,"Fresno Cogeneration Partners, LP",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,10/21/2015,,,1.5,A
127300,Participating Unit,No,No,KERMAN_6_SOLAR2,Fresno Solar West,1.5,PGAE,"Fresno Cogeneration Partners, LP",SOLAR,PHOTO VOLTAIC,SUN,SP15,PGE3,10/20/2015,,,1.5,A
111300,Participating Unit,No,No,PEABDY_2_LNDFIL,G2 Energy Hay Road Power Plant,1.6,PGAE,"G2 Energy, Hay Road, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE3,7/9/2013,,,1.6,A
97000,Participating Unit,No,No,WHEATL_6_LNDFIL,"G2 Energy, Ostrom Road",3,PGAE,"G2 Energy, Ostrom Road, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE3,1/8/2009,,,1.6,A
97500,Participating Unit,No,No,GARNET_1_WIND,GARNET WIND ENERGY CENTER,6.5,SCE,GARNET ENERGY CORPORATION,WIND,WIND,WIND,SP15,SCE1,6/2/2009,,,6.5,A
47200,Participating Unit,Yes,No,HIWAY_7_ACANYN,GAS RECOVERY SYS. (AMERICAN CYN),2.5,PGAE,Pacific Gas & Electric Company,BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE3,12/27/1985,,,2.5,A
12200,Participating Unit,Yes,Yes,GOLETA_6_GAVOTA,GAVIOTA OIL HEATING FACILITY,9.9,SCE,POINT ARGUELLO PIPELINE COMPANY,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1/1/1987,,,10.5,A
12201,Non-Participating,Yes,No,,GAVIOTA OIL HEATING UNIT 1,,SCE,POINT ARGUELLO PIPELINE COMPANY,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1/1/1987,,,3.5,A
12202,Non-Participating,Yes,No,,GAVIOTA OIL HEATING UNIT 2,,SCE,POINT ARGUELLO PIPELINE COMPANY,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1/1/1987,,,3.5,A
12205,Non-Participating,Yes,No,,GAVIOTA OIL HEATING UNIT 5,,SCE,POINT ARGUELLO PIPELINE COMPANY,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1/1/1987,,,3.5,A
12204,Non-Participating,Yes,No,,GAVIOTA OIL HEATING UNIT 4,,SCE,POINT ARGUELLO PIPELINE COMPANY,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1/1/1987,,,3.5,A
12203,Non-Participating,Yes,No,,GAVIOTA OIL HEATING UNIT 3,,SCE,POINT ARGUELLO PIPELINE COMPANY,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1/1/1987,,,3.5,A
109400,Participating Unit,No,No,COCOPP_2_CTG1,GENON MARSH LANDING GEN STATION UNIT 1,204.2,PGAE,"GENON MARSH LANDING, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,5/1/2013,,,222,A
109500,Participating Unit,No,No,COCOPP_2_CTG2,GENON MARSH LANDING GEN STATION UNIT 2,202.7,PGAE,"GENON MARSH LANDING, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,5/1/2013,,,222,A
109600,Participating Unit,No,No,COCOPP_2_CTG3,GENON MARSH LANDING GEN STATION UNIT 3,208.96,PGAE,"GENON MARSH LANDING, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,5/1/2013,,,222,A
109700,Participating Unit,No,No,COCOPP_2_CTG4,GENON MARSH LANDING GEN STATION UNIT 4,204.29,PGAE,"GENON MARSH LANDING, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,5/1/2013,,,222,A
13500,Participating Unit,No,Yes,GYS5X6_7_UNITS,GEYSERS UNITS 5 & 6 (AGGREGATE),85,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1971,,,110,A
13501,Non-Participating,No,No,GYS5X6_7_UNIT 5,Geysers Unit 5,55,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1971,,,55,A
13502,Non-Participating,No,No,GYS5X6_7_UNIT 6,Geysers Unit 6,55,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1971,,,55,A
13600,Participating Unit,No,Yes,GYS7X8_7_UNITS,GEYSERS UNITS 7 & 8 (AGGREGATE),82,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1972,,,110,A
13601,Non-Participating,No,No,GYS7X8_7_UNIT 7,Geysers Unit 7,55,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1972,,,55,A
13602,Non-Participating,No,No,GYS7X8_7_UNIT 8,Geysers Unit 8,55,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1972,,,55,A
48100,Participating Unit,Yes,Yes,GILROY_1_UNIT,GILROY COGEN,120,PGAE,"Calpine Gilroy Cogen, L.P.",COGENERATION,COMBINED CYCLE,NATURAL GAS,NP15,PGE3,1/1/1987,,,140,A
48101,Non-Participating,Yes,No,GILROY_1_CT1,GILROY COGEN - UNIT 1,95,PGAE,"CALPINE GILROY COGEN, L.P.",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1/1/1987,,,95,A
48102,Non-Participating,Yes,No,GILROY_1_ST2,GILROY COGEN - UNIT 2,45,PGAE,"CALPINE GILROY COGEN, L.P.",COGENERATION,STEAM,HEAT RECOVERY,NP15,PGE3,1/1/1987,,,45,A
14000,Participating Unit,No,Yes,GILRPP_1_PL1X2,GILROY ENERGY CENTER UNITS 1 & 2 (AGGREGATE),95.4,PGAE,CALPINE,PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1/29/2002,,,99.8,A
14001,Non-Participating,No,No,GILRPP_1_UNIT 1,Gilroy Energy Center Unit 1,49.9,PGAE,CALPINE,PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1/29/2002,,,49.9,A
14002,Non-Participating,No,No,GILRPP_1_UNIT 2,Gilroy Energy Center Unit 2,49.9,PGAE,CALPINE,PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1/29/2002,,,49.9,A
48300,Participating Unit,Yes,No,GOLDHL_1_QF,GOLD HILL AREA LUMPED QF UNITS,1.25,PGAE,Pacific Gas & Electric Company,WIND,WIND,WIND,NP15,PGE3,11/18/1992,"QF Conversion, was PGE QF 06H159",,1.25,A
48400,Participating Unit,Yes,Yes,GOLETA_2_QF,GOLETA AREA LUMPED UNITS,0.4,SCE,VARIOUS,VARIOUS,VARIOUS,VARIOUS,SP15,SCE1,1/1/1986,,,0.33,A
48402,Non-Participating,Yes,No,,JOHN E. HOWARD (MONTECITO),,SCE,4051,HYDRO,HYDRO,WATER,SP15,SCE1,1/17/1989,,,0.13,A
48401,Non-Participating,Yes,No,,GOLETA WATER DISTRICT,,SCE,4055,HYDRO,HYDRO,WATER,SP15,SCE1,5/1/1986,,,0.15,A
81900,Participating Unit,No,No,LMBEPK_2_UNITA3,GOOSE HAVEN ENERGY CENTER,48,PGAE,Goose Haven Energy Center LLC (Calpine),PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1/6/2003,,,49.9,A
90500,Participating Unit,Yes,Yes,GARNET_1_UNITS,GREEN POWER WIND FACILITY (Aggregate),16.5,SCE,"FPL Energy Green Power Wind, LLC",WIND,WIND,WIND,SP15,SCE1,7/1/1975,,,16.5,A
11800,Non-Participating,Yes,No,GARNET_1_UNIT 1,"GREEN POWER WIND UNIT 1, FACILITY WECS 98",6.75,SCE,"FPL Energy Green Power Wind, LLC",WIND,WIND,WIND,SP15,SCE1,,,,6.75,A
11900,Non-Participating,Yes,No,GARNET_1_UNIT 2,"GREEN POWER WIND UNIT 2, FACILITY WECS 28",6.75,SCE,"FPL Energy Green Power Wind, LLC",WIND,WIND,WIND,SP15,SCE1,,,,3,A
12000,Non-Participating,Yes,No,GARNET_1_UNIT 3,"GREEN POWER WIND UNIT 3, FACILITY WECS 67",3,SCE,"FPL Energy Green Power Wind, LLC",WIND,WIND,WIND,SP15,SCE1,,,,6.75,A
48600,Participating Unit,No,Yes,USWPJR_2_UNITS,GREEN RIDGE POWER (JACKSON),78.2,PGAE,"Vasco Wind, LLC",WIND,WIND,WIND,NP15,PGE3,1/1/1988,,,78.2,A
48602,Non-Participating,Yes,No,,GREEN RIDGE POWER LLC (70 MW),,PGAE,01W035,WIND,WIND,WIND,NP15,PGE3,1/1/1989,"Portions of this facility scheduled under USWPJR_2_UNITS, USWND2_1_UNITS, USWND4_2_UNITS & USWND1_2_UNITS",,54,A
48900,Participating Unit,Yes,Yes,USWNDR_2_UNITS,GREEN RIDGE POWER LLC- RUSSELL (Aggregate),59.6,PGAE,Pacific Gas & Electric Company,WIND,WIND,WIND,NP15,PGE3,1/1/1994,,,59.6,A
48902,Non-Participating,Yes,No,,"EDF RENEWABLE WINDFARM V, INC. (70 MW Å] C)",,PGAE,06W146C,WIND,WIND,WIND,NP15,PGE3,1/1/1991,,,6.5,A
48904,Non-Participating,Yes,No,,"EDF RENEWABLE WINDFARM V, INC. (10 MW)",,PGAE,06W148,WIND,WIND,WIND,NP15,PGE3,1/1/1990,,,10,A
48800,Participating Unit,Yes,Yes,USWND4_2_UNITS,GREEN RIDGE POWER LLC-RALPH (Aggregate),80.2,PGAE,Pacific Gas & Electric Company,WIND,WIND,WIND,NP15,PGE3,1/1/1987,"Wind & biogas aggregate, ~95% Wind (based on Nameplate Ratings of children units) ",,80.2,A
48802,Non-Participating,Yes,No,,WASTE MANAGEMENT RENEWABLE ENERGY,,PGAE,01P219,BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE3,5/4/1989,,,13.2,A
48803,Non-Participating,Yes,No,,GREEN RIDGE POWER LLC (5.9 MW),,PGAE,01W018,WIND,WIND,WIND,NP15,PGE3,3/2/1988,,,5.9,A
48809,Non-Participating,Yes,No,,GREEN RIDGE POWER LLC (23.8 MW),,PGAE,16W011,WIND,WIND,WIND,NP15,PGE3,1/5/1987,,,23.8,A
48805,Non-Participating,Yes,No,,GREEN RIDGE POWER LLC (100 MW - A),,PGAE,01W146A,WIND,WIND,WIND,NP15,PGE3,1/1/1988,"Portions of this facility scheduled under LASPOS_6_USWIND, USWND2_1_UNITS, USWND4_2_UNITS & USWND1_2_UNITS",,43.1,A
48808,Non-Participating,Yes,No,,GREEN RIDGE POWER LLC (100 MW - D),,PGAE,01W146D,WIND,WIND,WIND,NP15,PGE3,1/1/1988,"Portions of this facility scheduled under USWND2_1_UNITS, USWND4_2_UNITS & USWND1_2_UNITS",,15,A
48804,Non-Participating,Yes,No,,GREEN RIDGE POWER LLC (70 MW),,PGAE,01W035,WIND,WIND,WIND,NP15,PGE3,1/1/1991,"Portions of this facility scheduled under USWPJR_2_UNITS, USWND2_1_UNITS, USWND4_2_UNITS & USWND1_2_UNITS",,54,A
49100,Participating Unit,Yes,Yes,GRNLF1_1_UNITS,GREENLEAF UNIT #1 (Aggregate),49.5,PGAE,Pacific Gas & Electric Company,COGENERATION,COMBINED CYCLE,NATURAL GAS,NP15,PGE3,1/11/1989,PGE QF 12C020,,69,A
49102,Non-Participating,Yes,No,,GREENLEAF #1 GENERATOR 2,,PGAE,Pacific Gas & Electric Company,COGENERATION,STEAM,HEAT RECOVERY,NP15,PGE3,1/11/1989,,,23,A
49101,Non-Participating,Yes,No,,GREENLEAF #1 GENERATOR 1,,PGAE,Pacific Gas & Electric Company,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1/11/1989,,,46,A
49200,Participating Unit,Yes,No,GRNLF2_1_UNIT,GREENLEAF UNIT #2,63.75,PGAE,12C021,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,10/12/1989,,,63.75,A
108400,Participating Unit,No,No,GRIDLY_6_SOLAR,GRIDLEY MAIN TWO,2.5,PGAE,LIGHTBEAM POWER COMPANY GRIDLEY MAIN TWO LLC,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,4/1/2013,,,2.5,A
14400,Participating Unit,No,Yes,GWFPWR_1_UNITS,GWF HEP PEAKER PLANT (AGGREGATE),98.46,PGAE,"GWF Energy, LLC",PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,8/27/2001,,,96,A
14401,Non-Participating,No,No,GWFPWR_1_CT 1,GWF HEP Unit 1,48,PGAE,"GWF Energy, LLC",PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1/1/2001,,,48,A
14402,Non-Participating,No,No,GWFPWR_1_CT 2,GWF HEP Unit 2,48,PGAE,"GWF Energy, LLC",PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1/1/2001,,,48,A
136300,Participating Unit,No,No,GARLND_2_GASLRA,Garland A,20,SCE,RE GARLAND A LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,9/23/2016,,,20,A
137100,Participating Unit,No,No,GARLND_2_GASLR,Garland B,180,SCE,RE GARLAND LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,10/27/2016,,,180,A
121500,Participating Unit,No,No,GARNET_1_SOLAR2,Garnet Solar Power Generation Station 1,4,SCE,"Garnet Solar Power Generation Station 1, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,12/23/2014,,,4,A
122700,Participating Unit,No,No,GARNET_1_WINDS,Garnet Winds Aggregation,22.5,SCE,"Windpower Partners 1993, L.P.",WIND,WIND,WIND,SP15,SCE1,2/21/2011,,,22.5,A
111900,Participating Unit,No,No,GATES_2_SOLAR,Gates Solar Station,20,PGAE,Pacific Gas and Electric Company,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,6/24/2013,,,20,A
96900,Participating Unit,No,No,GATWAY_2_PL1X3,Gateway Generating Station,562.5,PGAE,PG&E,THERMAL,COMBINED CYCLE,NATURAL GAS,NP15,PGE3,1/4/2009,,,619,A
110600,Participating Unit,No,Yes,GENESI_2_STG,Genesis Station,250,SCE,"Genesis Solar, LLC",SOLAR,STEAM,SUN,SP15,SCE1,11/27/2013,,,250,A
110601,Non-Participating,No,No,GENESI_2_STG1,STG Unit 1,140,PGAE,"Genesis Solar, LLC",SOLAR,STEAM,SUN,NP15,PGE2,11/27/2013,,,125,A
110602,Non-Participating,No,No,GENESI_2_STG2,STG Unit 2,140,PGAE,"Genesis Solar, LLC",SOLAR,STEAM,SUN,NP15,PGE2,11/27/2013,,,125,A
12300,Participating Unit,No,No,NCPA_7_GP1UN1,Geothermal Plant 1 Unit 1,38.85,PGAE,NCPA (MSS Agreement - S14),GEOTHERMAL,STEAM,GEOTHERMAL,NP15,NCP1,1/1/1983,,,55,A
12400,Participating Unit,No,No,NCPA_7_GP1UN2,Geothermal Plant 1 Unit 2,34,PGAE,NCPA (MSS Agreement - S14),GEOTHERMAL,STEAM,GEOTHERMAL,NP15,NCP1,1/1/1983,,,55,A
12500,Participating Unit,No,No,NCPA_7_GP2UN3,Geothermal Plant 2 Unit 3,42.42,PGAE,NCPA (MSS Agreement - S14),GEOTHERMAL,STEAM,GEOTHERMAL,NP15,NCP1,1/1/1985,,,55,A
12600,Participating Unit,No,No,NCPA_7_GP2UN4,Geothermal Plant 2 Unit 4,52.73,PGAE,NCPA (MSS Agreement - S14),GEOTHERMAL,STEAM,GEOTHERMAL,NP15,NCP1,1/1/1986,,,55,A
133000,Participating Unit,No,No,LITLRK_6_SEPV01,Gestamp Solar 1,2,SCE,"SEPV1, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,5/8/2012,,,2,A
12700,Participating Unit,No,No,GEYS11_7_UNIT11,Geysers Unit 11,74.4,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1975,,,110,A
12800,Participating Unit,No,No,GEYS12_7_UNIT12,Geysers Unit 12,57,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1979,,,66,A
12900,Participating Unit,Yes,No,GEYS13_7_UNIT13,Geysers Unit 13,95,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1980,,,102,A
13000,Participating Unit,Yes,No,GEYS14_7_UNIT14,Geysers Unit 14,70,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1980,,,114,A
13100,Participating Unit,Yes,No,GEYS16_7_UNIT16,Geysers Unit 16,85,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1985,,,119,A
13200,Participating Unit,No,No,GEYS17_7_UNIT17,Geysers Unit 17,60,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1982,,,65,A
13300,Participating Unit,No,No,GEYS18_7_UNIT18,Geysers Unit 18,72,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1983,,,119,A
13400,Participating Unit,No,No,GEYS20_7_UNIT20,Geysers Unit 20,62,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1985,,,119,A
13700,Participating Unit,No,No,CSCGNR_1_UNIT 1,Gianera GT 1,24.75,PGAE,City of Santa Clara DBA Silicon Valley Power,PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,CSC1,1/1/1987,,,24.75,A
