ISO Index,Classification,QF,Aggregate,Resource_ID,Name_Description,NetCap,PTO Area,Owner or QF ID,Fuel Type,Unit Type,ISO Classification,Zone,Demand Zone,Operating Date,River System,Nameplate Capacity,Status - A=Active; C - Contracted outside CAISO,Capacity Factor,Average Heat Rate
94300,Participating Unit,Yes,No,PSWEET_7_QFUNTS,PAUL SWEET QF AGGREGATION,1,PGAE,Pacific Gas & Electric Company,LANDFILL GAS,AGGREGATION,BIOGAS,NP15,PGE3,,,1,A,,
119800,Participating Unit,Yes,Yes,SUNSHN_2_LNDFL,Sunshine Gas Producers Renewable Energy Plant,20,PGAE,"Sunshine Gas Producers, L.L.C.",LANDFILL GAS,COMBUSTION TURBINE,THERMAL,NP15,PGE3,9/1/2014,,23.5,A,0.251,
119200,Participating Unit,Yes,No,CSTOGA_6_LNDFIL,Clover Flat Land Fill Gas,0.85,PGAE,Vista Corporation,LANDFILL GAS,INTERNAL COMBUSTION,BIOMASS,NP15,PGE3,6/25/2014,,0.85,A,,
111500,Participating Unit,No,No,GONZLS_6_UNIT,Johnson Canyon Landfill,1.42,PGAE,Ameresco Johnson Canyon LLC,LANDFILL GAS,INTERNAL COMBUSTION,BIOMASS,NP15,PGE3,7/8/2013,,1.42,A,,
96000,Participating Unit,Yes,Yes,CSTRVL_7_PL1X2,Monterey Regional Waste Management District,4.53,PGAE,Monterey Regional Waste Management District,LANDFILL GAS,INTERNAL COMBUSTION,BIOMASS,NP15,PGE3,9/1/2007,,5.07,A,0.32,
122900,Participating Unit,Yes,Yes,OAK C_1_EBMUD,MWWTP PGS 1 - ENGINES,6.9,PGAE,East Bay Municipal Utility District,LANDFILL GAS,INTERNAL COMBUSTION,THERMAL,NP15,PGE3,10/21/1991,,6.9,A,,
92800,Participating Unit,Yes,Yes,GRNVLY_7_SCLAND,SANTA CRUZ LANDFILL GENERATING PLANT,3.04,PGAE,"Ameresco Santa Cruz, LLC",LANDFILL GAS,INTERNAL COMBUSTION,THERMAL,NP15,PGE3,2/2/2006,,3.02,A,,
132400,Participating Unit,Yes,Yes,PEABDY_2_LNDFL1,Potrero Hills Energy Producers,8,PGAE,"Potrero Hills Energy Producers, LLC",LANDFILL GAS,RECIPROCATING ENGINE,BIOGAS,NP15,PGE3,4/7/2016,,8,A,,
112600,Participating Unit,No,No,ESQUON_6_LNDFIL,Ameresco Butte County LFG Project,2.1,PGAE,"Ameresco Butte County LLC, Ameresco, Inc.,",LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,9/27/2012,,4,A,0.788,
118200,Participating Unit,Yes,No,CORRAL_6_SJOAQN,Ameresco San Joaquin,4.3,PGAE,Ameresco San Joaquin LLC,LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,4/24/2014,,4.3,A,0.535,
2200,Participating Unit,Yes,No,RICHMN_7_BAYENV,BAY EVIRONMENTAL MANAGEMENT,2.5,PGAE,Bay Environmental Mgt. (formerly 01P070),LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,1/1/1985,,3,A,,
116500,Participating Unit,No,No,OLDRIV_6_BIOGAS,Bidart Old River 1,2,PGAE,ABEC Bidart-Old River LLC,LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE2,3/10/2014,,2,A,,
43600,Participating Unit,Yes,Yes,SNMALF_6_UNITS,Central Disposal Site LFG Power Plant,7.5,PGAE,County of Sonoma,LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,4/30/1993,,8,A,,
112200,Participating Unit,No,No,SANLOB_1_LNDFIL,Cold Canyon,1.5,PGAE,Cold Canyon,LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,7/18/2013,,1.5,A,0.92,
116200,Participating Unit,No,No,WEBER_6_FORWRD,Forward,4.2,PGAE,Ameresco Forward LLC,LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE2,2/5/2014,,4.35,A,,
111300,Participating Unit,No,No,PEABDY_2_LNDFIL,G2 Energy Hay Road Power Plant,1.6,PGAE,"G2 Energy, Hay Road, LLC",LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,7/9/2013,,1.6,A,0.822,
97000,Participating Unit,No,No,WHEATL_6_LNDFIL,"G2 Energy, Ostrom Road",3,PGAE,"G2 Energy, Ostrom Road, LLC",LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,1/8/2009,,1.6,A,0.858,
47200,Participating Unit,Yes,No,HIWAY_7_ACANYN,GAS RECOVERY SYS. (AMERICAN CYN),2.5,PGAE,Pacific Gas & Electric Company,LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,12/27/1985,,2.5,A,,
97800,Participating Unit,No,No,KIRKER_7_KELCYN,KELLER CANYON LANDFILL GEN FACILITY,3.56,PGAE,"Ameresco Keller Canyon, LLC",LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,NCP1,8/1/2009,,3.8,A,,
19600,Participating Unit,Yes,No,PLSNTG_7_LNCLND,LINCOLN LANDFILL POWER PLANT,4.98,PGAE,"Energy 2001, Inc.",LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,1/1/1985,,1.6,A,0.761,
97200,Participating Unit,No,No,OXMTN_6_LNDFIL,Ox Mountain Landfill,10.62,PGAE,Ameresco Half Moon Bay LLC,LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,4/1/2009,,11.4,A,,
99900,Participating Unit,No,No,PSWEET_1_STCRUZ,Santa Cruz Energy LLC,1.6,PGAE,Santa Cruz Energy LLC,LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,2/6/2010,,1.6,A,0.616,
99800,Participating Unit,No,No,SISQUC_1_SMARIA,Santa Maria II LFG Power Plant,1.42,PGAE,"J&A-Santa Maria II, LLC",LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE1,9/27/2010,,1.48,A,,
31800,Participating Unit,No,Yes,LAWRNC_7_SUNYVL,SUNNYVALE LANDFILL GAS POWER GENERATION FACILITY,0.3,PGAE,City of Sunnyvale,LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE3,1/1/1999,,1.6,A,0.608,
116100,Participating Unit,No,No,CAYTNO_2_VASCO,Vasco Road,4.3,PGAE,Ameresco Vasco Road LLC,LANDFILL GAS,RECIPROCATING ENGINE,BIOMASS,NP15,PGE2,2/5/2014,,4.35,A,,
96400,Participating Unit,No,No,CHWCHL_1_BIOMAS,Chow II Biomass to Energy,10.8,PGAE,Global Ampersand LLC,LANDFILL GAS,STEAM,BIOMASS,NP15,PGE3,5/8/2008,,12.5,A,,
96500,Participating Unit,No,No,ELNIDP_6_BIOMAS,El Nido Biomass to Energy,10.5,PGAE,Global Ampersand LLC,LANDFILL GAS,STEAM,BIOMASS,NP15,PGE3,8/24/2008,,12.5,A,0.617,
113300,Participating Unit,No,No,VACADX_1_NAS,Vaca Dixon Battery NAS,1.85,PGAE,Pacific Gas and Electric Co.,LESR,BATTERY,STORAGE,NP15,PGE2,9/6/2013,,2.4,A,,
131400,Participating Unit,No,No,SWIFT_1_NAS,YERBA BUENA BATTERY,4,PGAE,Pacific Gas and Electric Company,LESR,BATTERY,STORAGE,NP15,PGE3,1/21/2016,,4.8,A,,
69900,Participating Unit,Yes,No,STNRES_1_UNIT,"Covanta Stanislaus, Inc.",19.9,PGAE,Covanta Holding Company,MUNICIPAL WASTE,STEAM,BIOMASS,NP15,PGE3,9/6/1988,,24.5,A,0.73,
124900,Participating Unit,No,No,ELCAP_1_SOLAR,2097 Helton,1.5,PGAE,"Pristine Sun, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,5/1/2015,,1.5,A,,
121200,Participating Unit,Yes,No,ADMEST_6_SOLAR,Adams East,19,PGAE,RE Adams East LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,12/13/2014,,19,A,,
130500,Participating Unit,No,No,ADERA_1_SOLAR1,Adera Solar,20,PGAE,"Adera Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,12/23/2015,,20,A,,
118500,Participating Unit,No,No,ADOBEE_1_SOLAR,Adobe Solar,20,PGAE,"Adobe Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,5/21/2014,,20,A,,
108100,Participating Unit,No,No,ALPSLR_1_SPSSLR,Alpaugh 50 LLC,50,PGAE,"Alpaugh 50, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,3/8/2013,,50,A,,
108200,Participating Unit,No,No,ALPSLR_1_NTHSLR,"Alpaugh North, LLC",20,PGAE,"Alpaugh North, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,3/8/2013,,20,A,,
136800,Participating Unit,No,No,ASTORA_2_SOLAR1,Astoria 1,100,PGAE,RE Astoria LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,10/18/2016,,100,A,,
136900,Participating Unit,No,No,ASTORA_2_SOLAR2,Astoria 2,75,PGAE,RE Astoria 2 LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,10/31/2016,,75,A,,
108000,Participating Unit,No,No,ATWELL_1_SOLAR,Atwell Island PV Solar Generating Faci.,20,PGAE,"SPS Atwell Island, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,3/8/2013,,20,A,,
124500,Participating Unit,No,No,ATWEL2_1_SOLAR1,Atwell West,20,PGAE,"CED Atwell Island West, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/11/2015,,20,A,,
101600,Participating Unit,No,No,AVENAL_6_AVPARK,Avenal Park Solar Project,6,PGAE,Avenal Park LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,8/5/2011,,6,A,,
126200,Participating Unit,No,No,BKRFLD_2_SOLAR1,Bakersfield 111,1.38,PGAE,"Bakersfield 111, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,7/28/2015,,1.4,A,,
116900,Participating Unit,No,No,LOCKFD_1_BEARCK,Bear Creek Solar,1.5,PGAE,Ecos Energy LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,2/5/2014,,1.5,A,,
107400,Participating Unit,No,No,CAVLSR_2_RSOLAR,California Valley Solar Ranch-Phase A,210,PGAE,"High Plains Ranch II, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,11/1/2013,,210,A,,
107500,Participating Unit,No,No,CAVLSR_2_BSOLAR,California Valley Solar Ranch-Phase B,40,PGAE,"High Plains Ranch II, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,1/1/2013,,40,A,,
98800,Participating Unit,No,No,MENBIO_6_RENEW1,CalRENEW-1(A),5,PGAE,CalRENEW-1 LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,4/30/2010,,5,A,,
104900,Participating Unit,No,No,CANTUA_1_SOLAR,Cantua Solar station,20,PGAE,PGE,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,7/25/2012,,20,A,,
132000,Participating Unit,No,No,TX-ELK_6_SOLAR1,Castor Solar Project,1.5,PGAE,Green Light Energy Corp,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,4/2/2016,,1.5,A,,
121400,Participating Unit,Yes,No,CORCAN_1_SOLAR1,CID Solar,20,PGAE,"CID Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,1/9/2015,,20,A,,
130000,Participating Unit,No,No,MNDOTA_1_SOLAR2,Citizen Solar B,5,PGAE,Citizen Solar B LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,12/11/2015,,5,A,,
119000,Participating Unit,No,No,CLOVDL_1_SOLAR,Cloverdale Solar I,1.5,PGAE,Cloverdale Solar I Project (FSEC 1),SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/26/2014,,1.5,A,,
127400,Participating Unit,No,No,CUMBIA_1_SOLAR,Columbia Solar Energy II,19,PGAE,"Columbia Solar Energy, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,10/21/2015,,19,A,,
126100,Participating Unit,No,No,WAUKNA_1_SOLAR2,Corcoran 2,19.75,PGAE,"CED Corcoran Solar 2, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,5/20/2015,,19.75,A,,
124700,Participating Unit,No,No,CORCAN_1_SOLAR2,Corcoran City,11,PGAE,"Cottonwood Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,5/23/2015,,11,A,,
113100,Participating Unit,No,No,WAUKNA_1_SOLAR,Corcoran Solar,20,PGAE,"Con Edison Development, Inc.",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,8/14/2013,,20,A,,
125700,Participating Unit,No,No,TWISSL_6_SOLAR1,Coronal Lost Hills,20,PGAE,"Coronal Lost Hills, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,5/15/2015,,20,A,,
135500,Participating Unit,No,No,CRWCKS_1_SOLAR1,Crow Creek Solar 1,20,PGAE,Frontier Solar LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/30/2016,,20,A,,
132200,Participating Unit,No,No,ORLND_6_SOLAR1,Enerparc California 2,1.5,PGAE,"Enerparc CA2, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,3/23/2016,,1.5,A,,
116800,Participating Unit,No,No,PIT1_6_FRIVRA,Fall River Mills Project A,1.5,PGAE,"Ignite Solar Holdings 1, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,3/5/2014,,1.5,A,,
116700,Participating Unit,No,No,MCARTH_6_FRIVRB,Fall River Mills Project B,1.5,PGAE,"Ignite Solar Holdings 1, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,3/5/2014,,1.5,A,,
102900,Participating Unit,No,No,SCHNDR_1_FIVPTS,Five Points Solar Station,15,PGAE,Pacific Gas & Electric Company,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,10/7/2011,,15,A,,
127200,Participating Unit,No,No,KERMAN_6_SOLAR1,Fresno Solar South,1.5,PGAE,"Fresno Cogeneration Partners, LP",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,10/21/2015,,1.5,A,,
111900,Participating Unit,No,No,GATES_2_SOLAR,Gates Solar Station,20,PGAE,Pacific Gas and Electric Company,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/24/2013,,20,A,,
105000,Participating Unit,No,No,GIFFEN_6_SOLAR,Giffen Solar station,10,PGAE,PGE,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,7/25/2012,N/A,19,A,,
125000,Participating Unit,No,No,GOOSLK_1_SOLAR1,Goose Lake,12,PGAE,"Cottonwood Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,5/23/2015,,12,A,,
112300,Participating Unit,No,No,DAVIS_1_SOLAR1,Grasslands 3,1,PGAE,Grasslands 3,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,7/1/2013,,1,A,,
112400,Participating Unit,No,No,DAVIS_1_SOLAR2,Grasslands 4,1,PGAE,Grasslands 4,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,8/5/2013,,1,A,,
108400,Participating Unit,No,No,GRIDLY_6_SOLAR,GRIDLEY MAIN TWO,2.5,PGAE,LIGHTBEAM POWER COMPANY GRIDLEY MAIN TWO LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,4/1/2013,,2.5,A,,
113500,Participating Unit,No,No,GUERNS_6_SOLAR,Gurensey Solar Station,20,PGAE,Pacific Gas and Electric Co.,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,9/18/2013,,20,A,,
121100,Participating Unit,Yes,No,LIVEOK_6_SOLAR,Harris,1.25,PGAE,"Pristine Sun, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,11/27/2014,,1.25,A,,
124100,Participating Unit,No,No,HOLSTR_1_SOLAR2,Hollister Solar,1.5,PGAE,Hollister Solar LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,4/17/2015,,1.5,A,,
105400,Participating Unit,No,No,HURON_6_SOLAR,Huron Solar Station,20,PGAE,Pacific Gas & Electric Company,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,8/30/2012,,20,A,,
106600,Participating Unit,No,No,WFRESN_1_SOLAR,Joya Del Sol,1.5,PGAE,"GASNA 16P, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,12/21/2012,,1.5,A,,
121600,Participating Unit,Yes,No,LEPRFD_1_KANSAS,Kansas,20,PGAE,"RE Kansas, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,12/18/2014,,20,A,,
121700,Participating Unit,Yes,No,KNTSTH_6_SOLAR,Kent South,20,PGAE,"RE Kent South, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,12/24/2014,,20,A,,
116300,Participating Unit,No,No,LOCKFD_1_KSOLAR,Kettleman Solar,1,PGAE,Kettleman Solar LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,3/14/2014,,1,A,,
114300,Participating Unit,No,No,KNGBRG_1_KBSLR1,Kingsburg 1,1.5,PGAE,"Tulare PV II, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,12/6/2013,,1.5,A,,
114400,Participating Unit,No,No,KNGBRG_1_KBSLR2,Kingsburg 2,1.5,PGAE,"Tulare PV II, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,12/6/2013,,1.5,A,,
131700,Participating Unit,No,No,HENRTA_6_SOLAR1,Lemoore 1,1.5,PGAE,Lemoore PV 1 LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,1/29/2016,,1.5,A,,
123700,Participating Unit,No,No,LHILLS_6_SOLAR1,Lost Hills Solar,20,PGAE,"Lost Hills Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,4/2/2015,,20.46,A,,
130300,Participating Unit,No,No,MARCPW_6_SOLAR1,Maricopa West Solar PV,20,PGAE,"Maricopa West Solar PV, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,12/12/2015,,20,A,,
124300,Participating Unit,No,No,MERCED_1_SOLAR2,Merced Solar,1.5,PGAE,Merced Solar LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,5/12/2015,,1.5,A,,
125100,Participating Unit,No,No,MERCED_1_SOLAR1,Mission Solar,1.5,PGAE,Mission Solar LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,5/23/2015,,1.5,A,,
129600,Participating Unit,No,No,MRLSDS_6_SOLAR1,Morelos Solar,15,PGAE,"Morelos Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,11/25/2015,,15,A,,
135000,Participating Unit,No,No,MSTANG_2_SOLAR3,Mustang 3,40,PGAE,RE Mustang 3 LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,5/3/2016,,40,A,,
135700,Participating Unit,No,No,MSTANG_2_SOLAR4,Mustang 4,30,PGAE,RE Mustang 4 LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/9/2016,,30,A,,
135200,Participating Unit,No,No,MSTANG_2_SOLAR4,Mustang 4,30,PGAE,RE Mustang 4 LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/9/2016,,30,A,,
106200,Participating Unit,No,No,TWISSL_6_SOLAR,"Nickel 1 (""NLH1"")",1.5,PGAE,"NLH1 Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,11/27/2012,,1.5,A,,
125200,Participating Unit,No,No,MNDOTA_1_SOLAR1,North Star Solar 1,60,PGAE,"North Star Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/20/2015,,60,A,,
110900,Participating Unit,No,No,COCOSB_6_SOLAR,Oakley Solar Project,1.5,PGAE,"Hayworth-Fabian, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/12/2013,,1.5,A,,
121800,Participating Unit,Yes,No,OLDRV1_6_SOLAR,Old River One,20,PGAE,"RE Old River One, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,12/30/2014,,20,A,,
121900,Participating Unit,Yes,No,PUTHCR_1_SOLAR1,Putah Creek Solar Farm,1.98,PGAE,Putah Creek Solar Farms LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,12/19/2014,,2,A,,
129900,Participating Unit,No,No,SLST13_2_SOLAR1,Quinto Solar PV Project,107.6,PGAE,"Solar Star California XIII, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,11/30/2015,,107.6,A,,
111200,Participating Unit,No,No,KANSAS_6_SOLAR,RE Kansas South,20,PGAE,RE Kansas South LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/6/2013,,20,A,,
120300,Participating Unit,No,No,LAMONT_1_SOLAR1,Regulus Solar,60,PGAE,"Regulus Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,SCE1,11/11/2014,,60,A,,
118800,Participating Unit,No,No,HOLSTR_1_SOLAR,San Benito Smart Park,1.5,PGAE,"Enerparc CA1, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/16/2014,,1.5,A,,
101800,Participating Unit,No,No,AVENAL_6_SANDDG,Sand Drag Solar Project,19,PGAE,Sand Drag Solar Project,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,8/5/2011,,19,A,,
114900,Participating Unit,No,No,PEORIA_1_SOLAR,Sonora 1,1.5,PGAE,Fresh Air Energy IV,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,12/23/2013,,1.5,A,,
103000,Participating Unit,No,No,STROUD_6_SOLAR,Stroud Solar Station,20,PGAE,Pacific Gas and Electric Company,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,10/4/2011,,20,A,,
101700,Participating Unit,No,No,AVENAL_6_SUNCTY,Sun City Solar Project,20,PGAE,Sun City Project LLC,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,8/5/2011,,20,A,,
125400,Participating Unit,No,No,S_RITA_6_SOLAR1,Sun Harvest Solar,1.5,PGAE,Sun Harvest Solar,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,5/28/2015,,,A,,
100000,Participating Unit,No,No,MARTIN_1_SUNSET,Sunset Reservoir - North Basin,4.5,PGAE,"RE SFCity1, LP",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,10/29/2010,,4.5,A,,
118900,Participating Unit,No,No,REEDLY_6_SOLAR,Terzian,1.23,PGAE,"Pristine Sun, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/17/2014,,1.25,A,,
98300,Participating Unit,No,No,VACADX_1_SOLAR,Vaca-Dixon Solar Station,2.5,PGAE,PG&E,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,12/23/2009,,2,A,,
123600,Participating Unit,No,No,VEGA_6_SOLAR1,Vega Solar,20,PGAE,"Vega Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,SCE1,3/23/2015,,20,A,,
112000,Participating Unit,No,No,GATES_2_WSOLAR,West Gates Solar Station,10,PGAE,Pacific Gas and Electric Company,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,6/24/2013,,10,A,,
117000,Participating Unit,No,No,JAYNE_6_WLSLR,Westlands Solar Farm PV 1,18,PGAE,"Westlands Solar Farms, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,2/14/2014,,19,A,,
102400,Participating Unit,No,No,SCHNDR_1_WSTSDE,Westside Solar Station,15,PGAE,Pacific Gas & Electric Company,SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,9/13/2011,,15,A,,
112100,Participating Unit,No,No,OLIVEP_1_SOLAR,White River Solar,20,PGAE,"SPS White River, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE2,6/22/2013,,20,A,,
119900,Participating Unit,No,No,OLIVEP_1_SOLAR2,White River West,19.75,PGAE,"CED White River Solar 2, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,10/1/2014,,19.75,A,,
123300,Participating Unit,No,No,WLDWD_1_SOLAR1,Wildwood Solar I,20,PGAE,"Wildwood Solar I, LLC",SUN,PHOTO VOLTAIC,SOLAR,NP15,PGE3,2/19/2015,,20,A,,
124600,Participating Unit,No,No,BLCKWL_6_SOLAR1,Blackwell Solar,12,PGAE,"Blackwell Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE4,4/16/2015,,12,A,,
126600,Participating Unit,No,No,EEKTMN_6_SOLAR1,EE K Solar 1,20,PGAE,"EE Kettleman Land, LLC",SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE3,8/12/2015,,20,A,,
137000,Participating Unit,No,No,EXCLSG_1_SOLAR,Excelsior Solar,60,PGAE,Five Points Solar Park LLC,SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE4,10/6/2016,,60,A,,
135300,Participating Unit,No,No,FRESHW_1_SOLAR1,Freshwater Solar,20,PGAE,"CED Corcoran Solar 3, LLC",SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE4,3/4/2016,,20,A,,
130600,Participating Unit,No,No,LAMONT_1_SOLAR4,Hayworth Solar Farm,26.66,PGAE,65HK 8me LLC,SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE4,12/23/2015,,33.26,A,,
135900,Participating Unit,No,No,MSTANG_2_SOLAR,Mustang,30,PGAE,RE Mustang LLC,SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE4,7/12/2016,,30,A,,
118300,Participating Unit,No,No,ARVINN_6_ORION1,Orion 1 Solar,12,PGAE,"Orion Solar I, LLC",SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE3,6/26/2014,,12,A,,
119100,Participating Unit,No,No,ARVINN_6_ORION2,Orion 2 Solar,8,PGAE,"Orion Solar II, LLC",SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE3,6/26/2014,,8,A,,
124400,Participating Unit,No,No,7STDRD_1_SOLAR1,Shafter Solar,20,PGAE,"Shafter Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE4,6/4/2015,,20,A,,
123800,Participating Unit,No,No,SKERN_6_SOLAR1,South Kern Solar PV Plant,20,PGAE,"Algonquin SKIC 20 Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE3,4/7/2015,,20,A,,
113200,Participating Unit,No,No,TOPAZ_2_SOLAR,Topaz Solar Farms,550,PGAE,"MidAmerican Solar, LLC",SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE2,10/27/2014,,550,A,,
136000,Participating Unit,No,No,TRNQLT_2_SOLAR,Tranquillity,200,PGAE,RE Tranquillity LLC,SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE4,7/28/2016,,200,A,,
116600,Participating Unit,No,No,TMPLTN_2_SOLAR,Vintner Solar,1.5,PGAE,Vintner Solar LLC,SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE2,3/5/2014,,1.5,A,,
130700,Participating Unit,No,No,LAMONT_1_SOLAR3,Woodmere Solar Farm,14.99,PGAE,"87RL 8me, LLC",SUN,PHOTO VOLTAIC,SOLAR,ZP26,PGE4,12/23/2015,,18.75,A,,
