,wkt_geom,name,Number,Substation Longitude,Substation Latitude,geometry,index_right,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,YEAR,PEAK_MONTH,AVAIL_CAP,PLAN_OUT,UNPLAN_OUT,OTHER_OUT,TOTAL_CAP,PEAK_LOAD,MIN_LOAD,SHAPE_Leng,SHAPE_Area,State
198,PointZ (-99.6331260000000043 33.31381118269649733 0),ROCHESTER 0,2108,-99.633126,33.31381118,POINT (34268.86856822456 -1297119.44971417),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
199,PointZ (-98.61346699999999998 34.09432982713379801 0),BURKBURNETT 0,2109,-98.613467,34.09432983,POINT (128248.4720102332 -1209779.935416076),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
200,PointZ (-97.37385500000000604 33.67309355755480027 0),MUENSTER 2 0,2110,-97.373855,33.67309356,POINT (244162.8557348772 -1253682.82491939),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
201,PointZ (-98.87578200000000095 33.518392421147297 0),ARCHER CITY 0,2111,-98.875782,33.51839242,POINT (104741.2641098129 -1273870.70417136),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
202,PointZ (-98.2503200000000021 33.99935480350279704 0),PETROLIA 0,2112,-98.25032,33.9993548,POINT (162027.0839271021 -1219672.158930126),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
203,PointZ (-95.57200000000000273 33.61131442798299673 0),PARIS 1 0,2113,-95.572,33.61131443,POINT (411858.5976794956 -1253582.113416743),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
204,PointZ (-95.55400000000000205 33.62030831144019771 0),PARIS 1 1,2114,-95.554,33.62030831,POINT (413484.5517534662 -1252500.587766143),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
205,PointZ (-95.57739999999999725 33.61416257499819693 0),PARIS 1 2,2115,-95.5774,33.61416257,POINT (411342.2660458014 -1253293.289701169),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
206,PointZ (-95.57739999999999725 33.6111644989245022 0),PARIS 1 3,2116,-95.5774,33.6111645,POINT (411357.6539650258 -1253624.764272009),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
207,PointZ (-95.57739999999999725 33.60816631857340298 0),PARIS 1 4,2117,-95.5774,33.60816632,POINT (411373.041684682 -1253956.250170977),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
208,PointZ (-95.57739999999999725 33.60516803394960306 0),PARIS 1 5,2118,-95.5774,33.60516803,POINT (411388.4292046713 -1254287.747397757),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
209,PointZ (-95.57739999999999725 33.60216964505769965 0),PARIS 1 6,2119,-95.5774,33.60216965,POINT (411403.8164222609 -1254619.253740793),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
210,PointZ (-95.57739999999999725 33.59917115190219761 0),PARIS 1 7,2120,-95.5774,33.59917115,POINT (411419.2034913117 -1254950.772516628),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
211,PointZ (-95.14296600000000126 33.79289309849659872 0),BAGWELL 0,2121,-95.142966,33.7928931,POINT (450688.3759315012 -1231334.668076422),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
212,PointZ (-95.98782300000000589 33.76824236051069761 0),TELEPHONE 0,2122,-95.987823,33.76824236,POINT (372487.1485564355 -1238143.036713114),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
213,PointZ (-101.36377799999999638 35.43397881771640101 0),PANHANDLE 1 0,2123,-101.363778,35.43397882,POINT (-123983.2026421838 -1061457.744905531),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
214,PointZ (-96.54631299999999783 33.43205486529709702 0),VAN ALSTYNE 0,2124,-96.546313,33.43205487,POINT (322022.340149001 -1277595.444310616),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
215,PointZ (-96.88912399999999536 33.46043840093339838 0),TIOGA 0,2125,-96.889124,33.4604384,POINT (289974.7232090979 -1275686.063657692),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
216,PointZ (-97.12495199999999329 33.4544237948122003 0),VALLEY VIEW 0,2126,-97.124952,33.45442379,POINT (268023.0833913125 -1277122.361736051),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
217,PointZ (-100.52781099999999981 35.64218739193459839 0),MIAMI 0,2127,-100.527811,35.64218739,POINT (-47854.71019431737 -1039235.184053003),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
218,PointZ (-100.51701099999999656 35.64657569184699781 0),MIAMI 1,2128,-100.517011,35.64657569,POINT (-46872.80717556586 -1038754.913208828),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
219,PointZ (-96.30248500000000433 33.42710778536989835 0),TRENTON 0,2129,-96.302485,33.42710779,POINT (344761.1851996328 -1277189.792727388),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
220,PointZ (-99.63958900000000085 33.1151471573478986 0),HASKELL 0,2130,-99.639589,33.11514716,POINT (33747.73139850436 -1319095.599645278),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
221,PointZ (-99.6287889999999976 33.1136395133693 0),HASKELL 1,2131,-99.628789,33.11363951,POINT (34759.64529497431 -1319258.01285757),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
222,PointZ (-99.63958900000000085 33.10760866779870071 0),HASKELL 2,2132,-99.639589,33.10760867,POINT (33750.85852759829 -1319929.329790693),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
223,PointZ (-97.52632900000000404 33.73238575951690166 0),SAINT JO 0,2133,-97.526329,33.73238576,POINT (229821.3137240878 -1247547.462531446),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
224,PointZ (-99.15223899999999446 30.02735095113240149 0),KERRVILLE 0,3001,-99.152239,30.02735095,POINT (82314.89483648527 -1659746.319885144),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
225,PointZ (-99.14143900000000542 30.02735095113240149 0),KERRVILLE 1,3002,-99.141439,30.02735095,POINT (83363.49889614395 -1659736.003843833),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
226,PointZ (-100.32989999999999498 32.34995620987849918 0),SWEETWATER 4 0,3003,-100.3299,32.34995621,POINT (-31179.49499130465 -1403704.853333943),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
227,PointZ (-100.33530000000000371 32.34676281950689969 0),SWEETWATER 4 1,3004,-100.3353,32.34676282,POINT (-31691.0729919237 -1404055.79967891),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
228,PointZ (-99.67347100000000637 29.63351861064030146 0),LEAKEY 0,3005,-99.673471,29.63351861,POINT (31845.23483954345 -1703497.769528266),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
229,PointZ (-100.11503199999999936 32.84793124742350301 0),HAMLIN 0,3006,-100.115032,32.84793125,POINT (-10806.56494936125 -1348709.246376364),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
230,PointZ (-100.02372300000000394 32.4629905327391981 0),MERKEL 3 0,3007,-100.023723,32.46299053,POINT (-2239.064145493641 -1391271.487606656),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
231,PointZ (-99.55879099999999937 31.72618543508669831 0),COLEMAN 0,3008,-99.558791,31.72618544,POINT (42010.46764969224 -1472573.861107897),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
232,PointZ (-100.55161999999999978 30.43055034255129954 0),SONORA 0,3009,-100.55162,30.43055034,POINT (-53317.64406490716 -1615517.029118065),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
233,PointZ (-100.06958799999999599 29.66531598559879868 0),CAMP WOOD 0,3010,-100.069588,29.66531599,POINT (-6784.296328539089 -1700050.860576356),18.0,19.0,5701,EL PASO ELECTRIC COMPANY,P O BOX 982,EL PASO,TX,79960,(800) 592-1634,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.epelectric.com/,2018,7.0,1860.0,0.0,227.0,0.0,2087.0,1926.0,754.0,4544634.088527907,253437255036.07812,Texas
234,PointZ (-98.90926600000000235 30.64445470642030145 0),LLANO 0,3011,-98.909266,30.64445471,POINT (105167.1158255907 -1591427.749817427),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
235,PointZ (-98.69971400000000017 30.42775695121079949 0),WILLOW CITY 0,3012,-98.699714,30.42775695,POINT (125680.3152410312 -1615051.033411033),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
236,PointZ (-99.65848800000000551 32.32655131297960338 0),ABILENE 4 0,3013,-99.658488,32.32655131,POINT (32286.04105302267 -1406287.1813872),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
237,PointZ (-98.43374799999999425 30.66352853967060099 0),KINGSLAND 0,3014,-98.433748,30.66352854,POINT (150977.7727803636 -1588619.220161427),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
238,PointZ (-100.56453899999999635 32.40457464234579987 0),ROSCOE 6 0,3015,-100.564539,32.40457464,POINT (-53320.32437186142 -1397552.830089211),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
239,PointZ (-100.25960000000000605 32.18439036564100064 0),BLACKWELL 0,3016,-100.2596,32.18439037,POINT (-24584.09997746179 -1422024.175832356),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
