BusNum,BusName,AreaName,ZoneName,ID,Status,MW,Mvar,MVA,SMW,SMvar,DistStatus,DistMWInput,DistMvarInput
7432,MADISONVILLE 0,Coast,Spring,1,Closed,22.94,6.5,23.84,22.94,6.5,Closed,0,0
8001,NORMANGEE 0,East,Aggieland,1,Closed,10.82,3.07,11.24,10.82,3.07,Closed,0,0
8002,ARP 0,East,Tyler,1,Closed,11.81,3.35,12.28,11.81,3.35,Closed,0,0
8003,CENTERVILLE 0,East,Aggieland,1,Closed,11.99,3.4,12.46,11.99,3.4,Closed,0,0
8005,LUFKIN 3 1,East,Tyler,1,Closed,102.01,28.9,106.03,102.01,28.9,Closed,0,0
8006,FLINT 0,East,Tyler,1,Closed,37.4,10.6,38.87,37.4,10.6,Closed,0,0
8007,BULLARD 0,East,Tyler,1,Closed,30.07,8.52,31.25,30.07,8.52,Closed,0,0
8008,CHANDLER 0,East,Tyler,1,Closed,39.22,11.11,40.77,39.22,11.11,Closed,0,0
8009,PLANTERSVILLE 0,East,Aggieland,1,Closed,9.81,2.78,10.19,9.81,2.78,Closed,0,0
8010,MARQUEZ 0,East,Aggieland,1,Closed,5.39,1.53,5.61,5.39,1.53,Closed,0,0
8011,TENNESSEE COLONY 0,East,Aggieland,2,Closed,27.05,7.66,28.12,27.05,7.66,Closed,0,0
8011,TENNESSEE COLONY 0,East,Aggieland,1,Closed,0.2,0.06,0.21,0.2,0.06,Closed,0,0
8012,ANDERSON 0,East,Aggieland,1,Closed,7.6,2.15,7.9,7.6,2.15,Closed,0,0
8013,MINEOLA 0,East,Tyler,1,Closed,60.03,17.01,62.39,60.03,17.01,Closed,0,0
8014,LOVELADY 0,East,Aggieland,1,Closed,15.15,4.29,15.75,15.15,4.29,Closed,0,0
8015,HUNTINGTON 0,East,Tyler,1,Closed,23.93,6.78,24.87,23.93,6.78,Closed,0,0
8016,BRYAN 4 0,East,Aggieland,1,Closed,69.86,19.79,72.61,69.86,19.79,Closed,0,0
8017,FRANKSTON 0,East,Tyler,1,Closed,18.44,5.22,19.16,18.44,5.22,Closed,0,0
8019,TYLER 4 1,East,Tyler,1,Closed,103.12,29.22,107.18,103.12,29.22,Closed,0,0
8020,BEN WHEELER 0,East,Tyler,1,Closed,17.35,4.92,18.03,17.35,4.92,Closed,0,0
8021,GARRISON 0,East,Tyler,1,Closed,10.73,3.04,11.16,10.73,3.04,Closed,0,0
8022,ETOILE 0,East,Tyler,1,Closed,6.89,1.95,7.16,6.89,1.95,Closed,0,0
8025,PALESTINE 1 0,East,Tyler,1,Closed,50.76,14.38,52.76,50.76,14.38,Closed,0,0
8026,LINDALE 0,East,Tyler,1,Closed,55.08,15.61,57.25,55.08,15.61,Closed,0,0
8027,WHITEHOUSE 0,East,Tyler,1,Closed,39.38,11.16,40.92,39.38,11.16,Closed,0,0
8028,OVERTON 0,East,Tyler,1,Closed,24.06,6.82,25.01,24.06,6.82,Closed,0,0
8029,GRAND SALINE 0,East,Tyler,1,Closed,20.87,5.91,21.7,20.87,5.91,Closed,0,0
8029,GRAND SALINE 0,East,Tyler,2,Closed,4.78,1.35,4.97,4.78,1.35,Closed,0,0
8032,SHIRO 2,East,Aggieland,3,Closed,73.49,20.82,76.39,73.49,20.82,Closed,0,0
8032,SHIRO 2,East,Aggieland,1,Closed,3.88,1.1,4.03,3.88,1.1,Closed,0,0
8032,SHIRO 2,East,Aggieland,2,Closed,0.59,0.17,0.61,0.59,0.17,Closed,0,0
8037,MIDWAY 0,East,Aggieland,1,Closed,11.29,3.2,11.73,11.29,3.2,Closed,0,0
8038,SULPHUR SPRINGS 0,East,Tyler,1,Closed,73.15,20.73,76.03,73.15,20.73,Closed,0,0
8039,VAN 0,East,Tyler,1,Closed,12.61,3.57,13.11,12.61,3.57,Closed,0,0
8040,MURCHISON 0,East,Tyler,2,Closed,9.76,2.77,10.15,9.76,2.77,Closed,0,0
8040,MURCHISON 0,East,Tyler,1,Closed,8.33,2.36,8.66,8.33,2.36,Closed,0,0
8041,NACOGDOCHES 2 0,East,Tyler,1,Closed,52.77,14.95,54.85,52.77,14.95,Closed,0,0
8042,DIBOLL 0,East,Tyler,1,Closed,27.31,7.74,28.39,27.31,7.74,Closed,0,0
8052,TYLER 8 0,East,Tyler,1,Closed,15.19,4.3,15.78,15.19,4.3,Closed,0,0
8053,ATHENS 1 0,East,Tyler,1,Closed,20.96,5.94,21.78,20.96,5.94,Closed,0,0
8054,BUFFALO 0,East,Aggieland,1,Closed,16.16,4.58,16.79,16.16,4.58,Closed,0,0
8055,RUSK 0,East,Tyler,1,Closed,33.79,9.57,35.12,33.79,9.57,Closed,0,0
8056,WINONA 0,East,Tyler,1,Closed,10.55,2.99,10.97,10.55,2.99,Closed,0,0
8062,CUSHING 2 0,East,Tyler,1,Closed,10.19,2.89,10.6,10.19,2.89,Closed,0,0
8063,NACOGDOCHES 3 0,East,Tyler,1,Closed,69.38,19.66,72.11,69.38,19.66,Closed,0,0
8064,FAIRFIELD 3 0,East,Aggieland,1,Closed,21.23,6.01,22.06,21.23,6.01,Closed,0,0
8065,TRINIDAD 2 0,East,Aggieland,1,Closed,6.85,1.94,7.12,6.85,1.94,Closed,0,0
8066,DIKE 0,East,Tyler,1,Closed,3.23,0.92,3.36,3.23,0.92,Closed,0,0
8072,PALESTINE 2 0,East,Tyler,2,Closed,67.19,19.04,69.84,67.19,19.04,Closed,0,0
8072,PALESTINE 2 0,East,Tyler,1,Closed,2.89,0.82,3,2.89,0.82,Closed,0,0
8073,EMORY 0,East,Tyler,1,Closed,19.05,5.4,19.8,19.05,5.4,Closed,0,0
8081,TYLER 9 0,East,Tyler,1,Closed,26.05,7.38,27.08,26.05,7.38,Closed,0,0
8086,FRANKLIN 4,East,Aggieland,1,Closed,21.25,6.02,22.09,21.25,6.02,Closed,0,0
8089,TYLER 3 0,East,Tyler,1,Closed,21.47,6.08,22.31,21.47,6.08,Closed,0,0
8090,ELKHART 0,East,Aggieland,1,Closed,15.21,4.31,15.81,15.21,4.31,Closed,0,0
8091,WORTHAM 0,East,Aggieland,1,Closed,7.57,2.15,7.87,7.57,2.15,Closed,0,0
8091,WORTHAM 0,East,Aggieland,2,Closed,4.3,1.22,4.47,4.3,1.22,Closed,0,0
8092,OAKWOOD 0,East,Aggieland,1,Closed,7.11,2.01,7.39,7.11,2.01,Closed,0,0
8093,COOKVILLE 0,East,Tyler,1,Closed,4.91,1.39,5.1,4.91,1.39,Closed,0,0
8095,COLLEGE STATION 1 1,East,Aggieland,1,Closed,146.81,41.6,152.59,146.81,41.6,Closed,0,0
8096,EDGEWOOD 0,East,Tyler,1,Closed,11.17,3.16,11.61,11.17,3.16,Closed,0,0
8100,TYLER 2 0,East,Tyler,1,Closed,41.13,11.65,42.75,41.13,11.65,Closed,0,0
8101,ALTO 0,East,Tyler,1,Closed,12.54,3.55,13.03,12.54,3.55,Closed,0,0
8102,CALVERT 0,East,Aggieland,1,Closed,4.76,1.35,4.95,4.76,1.35,Closed,0,0
8103,JEWETT 2 0,East,Aggieland,1,Closed,8.15,2.31,8.47,8.15,2.31,Closed,0,0
8104,NAVASOTA 0,East,Aggieland,1,Closed,46.53,13.18,48.36,46.53,13.18,Closed,0,0
8106,MOUNT PLEASANT 2 1,East,Tyler,5,Closed,84.88,24.05,88.22,84.88,24.05,Closed,0,0
8106,MOUNT PLEASANT 2 1,East,Tyler,2,Closed,7.37,2.09,7.66,7.37,2.09,Closed,0,0
8106,MOUNT PLEASANT 2 1,East,Tyler,1,Closed,4.62,1.31,4.8,4.62,1.31,Closed,0,0
8106,MOUNT PLEASANT 2 1,East,Tyler,4,Closed,1.83,0.52,1.91,1.83,0.52,Closed,0,0
8106,MOUNT PLEASANT 2 1,East,Tyler,3,Closed,1.19,0.34,1.23,1.19,0.34,Closed,0,0
8107,SCROGGINS 0,East,Tyler,1,Closed,4.94,1.4,5.13,4.94,1.4,Closed,0,0
8107,SCROGGINS 0,East,Tyler,2,Closed,4.27,1.21,4.44,4.27,1.21,Closed,0,0
8108,WILLS POINT 0,East,Tyler,1,Closed,43.93,12.45,45.66,43.93,12.45,Closed,0,0
8109,ATHENS 2 0,East,Tyler,1,Closed,51.76,14.67,53.8,51.76,14.67,Closed,0,0
8110,POINT 0,East,Tyler,1,Closed,20.41,5.78,21.21,20.41,5.78,Closed,0,0
8111,LUFKIN 2 0,East,Tyler,1,Closed,87.11,24.68,90.54,87.11,24.68,Closed,0,0
8114,JACKSONVILLE 1 2,East,Tyler,2,Closed,22.78,6.45,23.68,22.78,6.45,Closed,0,0
8114,JACKSONVILLE 1 2,East,Tyler,1,Closed,1.63,0.46,1.7,1.63,0.46,Closed,0,0
8118,CROCKETT 0,East,Aggieland,2,Closed,36.04,10.21,37.45,36.04,10.21,Closed,0,0
8118,CROCKETT 0,East,Aggieland,1,Closed,0.59,0.17,0.61,0.59,0.17,Closed,0,0
8119,HENDERSON 1 0,East,Tyler,2,Closed,40.31,11.42,41.9,40.31,11.42,Closed,0,0
8119,HENDERSON 1 0,East,Tyler,1,Closed,7.69,2.18,7.99,7.69,2.18,Closed,0,0
8120,BRYAN 3 0,East,Aggieland,1,Closed,31.9,9.04,33.16,31.9,9.04,Closed,0,0
8121,JACKSONVILLE 2 0,East,Tyler,1,Closed,79.16,22.43,82.28,79.16,22.43,Closed,0,0
8122,BRYAN 5 0,East,Aggieland,1,Closed,29.41,8.33,30.57,29.41,8.33,Closed,0,0
8123,MALAKOFF 0,East,Tyler,1,Closed,17.53,4.97,18.22,17.53,4.97,Closed,0,0
8124,CUMBY 0,East,Tyler,1,Closed,11.55,3.27,12,11.55,3.27,Closed,0,0
8124,CUMBY 0,East,Tyler,2,Closed,8.65,2.45,8.99,8.65,2.45,Closed,0,0
8125,NACOGDOCHES 1 0,East,Tyler,1,Closed,45.16,12.8,46.94,45.16,12.8,Closed,0,0
8132,TEAGUE 0,East,Aggieland,1,Closed,21.93,6.21,22.79,21.93,6.21,Closed,0,0
8134,TYLER 7 1,East,Tyler,1,Closed,111.5,31.59,115.89,111.5,31.59,Closed,0,0
8135,TYLER 6 0,East,Tyler,1,Closed,81.21,23.01,84.4,81.21,23.01,Closed,0,0
8136,YANTIS 0,East,Tyler,1,Closed,10.05,2.85,10.45,10.05,2.85,Closed,0,0
8137,POLLOK 0,East,Tyler,2,Closed,14.83,4.2,15.41,14.83,4.2,Closed,0,0
8137,POLLOK 0,East,Tyler,1,Closed,5.71,1.62,5.93,5.71,1.62,Closed,0,0
8137,POLLOK 0,East,Tyler,3,Closed,3.79,1.07,3.94,3.79,1.07,Closed,0,0
8138,TYLER 1 0,East,Tyler,1,Closed,6.5,1.84,6.76,6.5,1.84,Closed,0,0
8140,COLLEGE STATION 2 1,East,Aggieland,1,Closed,168.51,47.75,175.15,168.51,47.75,Closed,0,0
8141,HEARNE 0,East,Aggieland,1,Closed,20.94,5.93,21.77,20.94,5.93,Closed,0,0
8142,MOUNT VERNON 0,East,Tyler,1,Closed,22.36,6.34,23.24,22.36,6.34,Closed,0,0
8143,IOLA 0,East,Aggieland,1,Closed,12.67,3.59,13.16,12.67,3.59,Closed,0,0
8143,IOLA 0,East,Aggieland,2,Closed,10.28,2.91,10.68,10.28,2.91,Closed,0,0
8144,STREETMAN 0,East,Aggieland,2,Closed,5.77,1.63,6,5.77,1.63,Closed,0,0
8144,STREETMAN 0,East,Aggieland,1,Closed,0.28,0.08,0.29,0.28,0.08,Closed,0,0
8145,COMO 0,East,Tyler,1,Closed,6.16,1.74,6.4,6.16,1.74,Closed,0,0
8146,HENDERSON 2 0,East,Tyler,1,Closed,49.91,14.14,51.88,49.91,14.14,Closed,0,0
8150,ZAVALLA 0,East,Tyler,1,Closed,8.51,2.41,8.84,8.51,2.41,Closed,0,0
8151,GRAPELAND 0,East,Aggieland,1,Closed,17.38,4.92,18.06,17.38,4.92,Closed,0,0
8152,BRYAN 2 0,East,Aggieland,1,Closed,46.35,13.13,48.17,46.35,13.13,Closed,0,0
8153,CANTON 0,East,Tyler,1,Closed,38.55,10.92,40.07,38.55,10.92,Closed,0,0
8154,TYLER 5 0,East,Tyler,1,Closed,26.31,7.46,27.35,26.31,7.46,Closed,0,0
8160,BRYAN 1 2,East,Aggieland,1,Closed,90.76,25.71,94.33,90.76,25.71,Closed,0,0
