Number,Name,Area Name,Nom kV,PU Volt,Volt (kV),Angle (Deg),Substation Latitude,Substation Longitude,Load MW,Load Mvar,Gen MW,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Area Num,Zone Num
21437,CAPITOLA 1,Bay Area,138,1.02294,141.165,-69.33,36.8856,-121.8318,16.45,7.77,,,,0,0,4,1
21438,SANTA CLARA 4 1,Bay Area,138,1.00445,138.614,-70.88,37.4433,-122.0414,32.33,7.75,,,,0,0,4,1
21439,SANTA CLARA 5 1,Bay Area,138,1.0204,140.815,-70.25,37.4186,-121.9746,,,,,,0,0,4,1
21440,SANTA CLARA 5 2,Bay Area,138,1.02029,140.801,-70.27,37.4186,-121.9746,32.33,1.29,,,,0,0,4,1
21441,SAN JOSE 6 1,Bay Area,138,1.02826,141.9,-70.36,37.4173,-121.9291,27.48,8.93,,,,0,0,4,1
21442,SAN JOSE 6 2,Bay Area,138,1.02842,141.923,-70.34,37.4173,-121.9291,,,,,,0,0,4,1
21443,SAN JOSE 6 3,Bay Area,138,1.02826,141.9,-70.36,37.4173,-121.9291,,,,,,0,0,4,1
21444,SAN JOSE 7 1,Bay Area,138,1.02053,140.834,-70.39,37.2312,-121.8479,,,,,,0,0,4,1
21445,SAN JOSE 7 2,Bay Area,138,1.02037,140.811,-70.41,37.2312,-121.8479,31.35,9.47,,,,0,0,4,1
21446,SOQUEL 1,Bay Area,138,1.02147,140.963,-70.21,37.1329,-121.8483,,,,,,0,0,4,1
21447,SOQUEL 2,Bay Area,138,1.02137,140.949,-70.22,37.1329,-121.8483,18.28,5.66,,,,0,0,4,1
21448,SUISUN CITY 1 1,Bay Area,138,1.02565,141.54,-64.74,38.1925,-121.8626,25.44,8.98,,,,0,0,4,1
21449,SUISUN CITY 2 1,Bay Area,138,1.02494,141.441,-65.21,38.1674,-122.0169,25.44,8.99,,,,0,0,4,1
21450,SUISUN CITY 2 2,Bay Area,138,1.02508,141.461,-65.2,38.1674,-122.0169,,,,,,0,0,4,1
21451,LOS GATOS 3 1,Bay Area,138,1.01427,139.969,-69.96,37.1548,-121.9974,22.58,4.67,,,,0,0,4,1
21452,LOS GATOS 4 1,Bay Area,138,1.01577,140.176,-69.79,37.1432,-122.0177,,,,,,0,0,4,1
21453,LOS GATOS 4 2,Bay Area,138,1.01569,140.166,-69.81,37.1432,-122.0177,22.58,2.18,,,,0,0,4,1
21454,LOS GATOS 4 3,Bay Area,138,1.01584,140.186,-69.78,37.1432,-122.0177,,,,,,0,0,4,1
21455,SAN JOSE 8 1,Bay Area,138,1.02203,141.041,-70.3,37.2088,-121.9207,,,,,,0,0,4,1
21456,SAN JOSE 8 2,Bay Area,138,1.02189,141.021,-70.33,37.2088,-121.9207,42.37,2.48,,,,0,0,4,1
21457,SAN JOSE 8 3,Bay Area,138,1.02216,141.058,-70.28,37.2088,-121.9207,,,,,,0,0,4,1
21458,SAN JOSE 9 1,Bay Area,345,1.00424,346.461,-67.95,37.1585,-122.02,,,,,,0,0,4,1
21459,SAN JOSE 9 2,Bay Area,138,1.01398,139.929,-69.77,37.1585,-122.02,42.37,21.63,,,,0,0,4,1
21460,SAN JOSE 9 3,Bay Area,22,1.02795,22.615,-72.05,37.1585,-122.02,,,,,,0,0,4,1
21461,SAN JOSE 9 4,Bay Area,1,1.02795,1.028,-72.05,37.1585,-122.02,,,,,,0,0,4,1
21462,VACAVILLE 3 1,Bay Area,138,1.0174,140.401,-65.81,38.2959,-121.9671,58.87,2.78,,,,0,0,4,1
21463,VACAVILLE 4 1,Bay Area,138,1.01999,140.758,-65.82,38.2348,-122.0176,,,,,,0,0,4,1
21464,VACAVILLE 4 2,Bay Area,138,1.01975,140.726,-65.86,38.2348,-122.0176,58.59,6.42,,,,0,0,4,1
21465,VACAVILLE 4 3,Bay Area,138,1.02019,140.786,-65.79,38.2348,-122.0176,,,,,,0,0,4,1
21466,SAN JOSE 10 1,Bay Area,138,1.02921,142.032,-70.4,37.4224,-121.9958,,,,,,0,0,4,1
21467,SAN JOSE 10 2,Bay Area,138,1.02911,142.017,-70.42,37.4224,-121.9958,27.94,4.34,,,,0,0,4,1
21468,SAN JOSE 11 1,Bay Area,138,1.00941,139.299,-70.43,37.3871,-121.9989,27.94,10.09,,,,0,0,4,1
21469,SAN RAMON 3 1,Bay Area,138,1.01029,139.421,-67.83,37.7239,-121.9721,34.68,2.48,,,,0,0,4,1
21470,SAN RAMON 4 1,Bay Area,138,1.00562,138.775,-67.43,37.8552,-121.9914,34.68,16.08,,,,0,0,4,1
21471,DUBLIN 1 1,Bay Area,138,1.00933,139.287,-68.06,37.7592,-121.9466,43.15,23.01,,,,0,0,4,1
21472,DUBLIN 2 1,Bay Area,138,1.01442,139.989,-68.53,37.6337,-121.9736,,,,,,0,0,4,1
21473,DUBLIN 2 2,Bay Area,138,1.01422,139.962,-68.55,37.6337,-121.9736,41.41,9.72,,,,0,0,4,1
21474,DANVILLE 3 1,Bay Area,345,1.01046,348.61,-65.19,37.7255,-121.9338,,,,,,0,0,4,1
21475,DANVILLE 3 2,Bay Area,138,1.01177,139.624,-67.4,37.7255,-121.9338,40.41,4.79,,,,0,0,4,1
21476,FREMONT 7 1,Bay Area,138,1.00655,138.904,-70.79,37.4532,-121.8416,45.03,15.96,,,,0,0,4,1
21477,FREMONT 8 1,Bay Area,138,1.00996,139.374,-70.44,37.5121,-121.9018,,,,,,0,0,4,1
21478,FREMONT 8 2,Bay Area,138,1.00973,139.343,-70.47,37.5121,-121.9018,45.03,9.9,,,,0,0,4,1
21479,SAN JOSE 12 1,Bay Area,138,1.0021,138.289,-70.87,37.3183,-121.9946,33.71,3.51,,,,0,0,4,1
21480,PITTSBURG 1 1,Bay Area,138,1.02343,141.233,-65.09,38.0335,-121.8772,50.78,6.77,,,,0,0,4,1
21481,PITTSBURG 2 1,Bay Area,138,1.01847,140.548,-65.86,38.0778,-121.8182,50.78,14.71,,,,0,0,4,1
21482,PITTSBURG 3 1,Bay Area,138,1.02031,140.803,-65.91,38.1064,-121.9108,,,,,,0,0,4,1
21483,PITTSBURG 3 2,Bay Area,138,1.02013,140.778,-65.94,38.1064,-121.9108,50.98,4.29,,,,0,0,4,1
21484,SAN JOSE 13 1,Bay Area,138,1.00375,138.518,-70.5,37.3319,-121.9067,25.71,6.78,,,,0,0,4,1
21485,SAN JOSE 14 1,Bay Area,138,1.01921,140.651,-70.54,37.4076,-121.9066,,,,,,0,0,4,1
21486,SAN JOSE 14 2,Bay Area,18,1.01921,18.346,-70.54,37.4076,-121.9066,,,,,,0,0,4,1
21487,SAN JOSE 14 3,Bay Area,18,1.01921,18.346,-70.54,37.4076,-121.9066,,,,,,0,0,4,1
21488,SAN JOSE 14 4,Bay Area,1,1.01921,1.019,-70.54,37.4076,-121.9066,,,,,,0,0,4,1
21489,SAN JOSE 14 5,Bay Area,138,1.01905,140.629,-70.56,37.4076,-121.9066,25.71,7.92,,,,0,0,4,1
21490,SAN JOSE 15 1,Bay Area,138,1.00344,138.475,-70.23,37.3045,-121.8997,46.75,18.59,,,,0,0,4,1
21491,SAN JOSE 15 2,Bay Area,138,1.00377,138.52,-70.2,37.3045,-121.8997,,,,,,0,0,4,1
21492,SAN JOSE 16 1,Bay Area,138,1.00767,139.058,-70.47,37.385,-121.9222,50.48,6.12,,,,0,0,4,1
21493,SAN JOSE 17 1,Bay Area,138,1.00431,138.595,-70.27,37.3275,-121.845,51.6,11.38,,,,0,0,4,1
21494,SAN JOSE 18 1,Bay Area,138,1.02061,140.844,-70.43,37.2357,-121.8766,28.74,8.51,,,,0,0,4,1
21495,SAN JOSE 19 1,Bay Area,138,1.00412,138.568,-70.34,37.3207,-121.8298,50.33,19.03,,,,0,0,4,1
21496,SAN JOSE 20 1,Bay Area,345,1.01212,349.18,-65.69,37.3318,-121.8628,,,,,,0,0,4,1
21497,SAN JOSE 20 2,Bay Area,138,1.00563,138.777,-70.02,37.3318,-121.8628,81.69,19.72,,,,0,0,4,1
21498,APTOS 1,Bay Area,138,1.02396,141.307,-69.77,36.9995,-121.8195,43.15,20.83,,,,0,0,4,1
21499,CLAYTON 1,Bay Area,138,1.00712,138.982,-67.04,37.895,-121.9739,22.29,4.64,,,,0,0,4,1
21500,MILPITAS 1 1,Bay Area,138,1.00684,138.943,-70.7,37.4732,-121.8211,,,,,,0,0,4,1
21501,MILPITAS 1 2,Bay Area,138,1.00705,138.972,-70.66,37.4732,-121.8211,,,,,,0,0,4,1
21502,MILPITAS 1 3,Bay Area,138,1.00664,138.917,-70.74,37.4732,-121.8211,60.25,5.48,,,,0,0,4,1
21503,MILPITAS 2 1,Bay Area,138,1.00822,139.135,-70.73,37.5054,-121.8761,,,,,,0,0,4,1
21504,MILPITAS 2 2,Bay Area,138,1.00843,139.164,-70.7,37.5054,-121.8761,,,,,,0,0,4,1
21505,MILPITAS 2 3,Bay Area,138,1.00804,139.109,-70.77,37.5054,-121.8761,60.25,3.21,,,,0,0,4,1
21506,SAN JOSE 21 1,Bay Area,138,1.00674,138.93,-70.33,37.4182,-121.7698,22.86,8.33,,,,0,0,4,1
21507,SAN JOSE 21 2,Bay Area,24,1.00674,24.162,-70.33,37.4182,-121.7698,,,,,,0,0,4,1
21508,SAN JOSE 21 3,Bay Area,24,1.00674,24.162,-70.33,37.4182,-121.7698,,,,,,0,0,4,1
21509,SAN JOSE 21 4,Bay Area,1,1.00674,1.007,-70.33,37.4182,-121.7698,,,,,,0,0,4,1
21510,PLEASANTON 1 1,Bay Area,138,1.00756,139.043,-68.01,37.7035,-121.8571,,,,,,0,0,4,1
21511,PLEASANTON 1 2,Bay Area,138,1.0074,139.022,-68.03,37.7035,-121.8571,27.76,8.67,,,,0,0,4,1
21512,SAN JOSE 22 1,Bay Area,138,1.00602,138.831,-70.31,37.4215,-121.7539,46.35,4.76,,,,0,0,4,1
21513,SAN JOSE 22 2,Bay Area,138,1.00618,138.853,-70.29,37.4215,-121.7539,,,,,,0,0,4,1
21514,SAN JOSE 23 1,Bay Area,138,1.01277,139.763,-70.7,37.3773,-121.8399,,,,,,0,0,4,1
21515,SAN JOSE 23 2,Bay Area,138,1.01246,139.72,-70.73,37.3773,-121.8399,46.35,18.95,,,,0,0,4,1
21516,SAN JOSE 23 3,Bay Area,138,1.0131,139.808,-70.68,37.3773,-121.8399,,,,,,0,0,4,1
21517,SAN JOSE 24 1,Bay Area,138,1.02859,141.946,-70.17,37.1801,-121.9018,38.69,3.07,,,,0,0,4,1
21518,SAN JOSE 25 1,Bay Area,138,1.02449,141.379,-70.43,37.1855,-121.8316,38.69,3.1,,,,0,0,4,1
21519,SAN JOSE 25 2,Bay Area,138,1.02462,141.397,-70.41,37.1855,-121.8316,,,,,,0,0,4,1
21520,PLEASANTON 2 1,Bay Area,138,1.01166,139.609,-68.41,37.6998,-121.8768,36.8,10.9,,,,0,0,4,1
21521,PLEASANTON 3 1,Bay Area,138,1.01004,139.385,-68.11,37.6989,-121.9342,,,,,,0,0,4,1
21522,PLEASANTON 3 2,Bay Area,138,1.00969,139.337,-68.14,37.6989,-121.9342,64.55,16.27,,,,0,0,4,1
21523,SAN JOSE 26 1,Bay Area,138,1.00784,139.082,-70.28,37.2801,-121.8102,,,,,,0,0,4,1
21524,SAN JOSE 26 2,Bay Area,138,1.00753,139.039,-70.3,37.2801,-121.8102,33.71,20.49,,,,0,0,4,1
21525,SAN JOSE 27 1,Bay Area,138,1.01082,139.493,-70.19,37.2832,-121.8195,,,,,,0,0,4,1
21526,SAN JOSE 27 2,Bay Area,138,1.01062,139.466,-70.21,37.2832,-121.8195,33.71,10.17,,,,0,0,4,1
21527,SAN JOSE 28 1,Bay Area,345,1.01402,349.835,-65.44,37.3869,-121.8541,,,,,,0,0,4,1
21528,SAN JOSE 28 2,Bay Area,138,1.01054,139.454,-69.79,37.3869,-121.8541,50.89,8.45,,,,0,0,4,1
21529,SAN JOSE 29 1,Bay Area,138,1.02573,141.55,-70.4,37.4096,-121.9208,50.89,7.37,,,,0,0,4,1
21530,SAN JOSE 30 1,Bay Area,138,1.01666,140.299,-70.09,37.1742,-121.7368,56.15,5.86,,,,0,0,4,1
21531,SAN JOSE 31 1,Bay Area,345,0.99857,344.506,-65.72,37.179,-121.9098,,,,,,0,0,4,1
21532,SAN JOSE 31 2,Bay Area,138,1.03011,142.156,-70.08,37.179,-121.9098,56.01,12.69,,,,0,0,4,1
21533,SAN JOSE 32 1,Bay Area,138,1.00495,138.683,-70.31,37.3111,-121.8322,52.62,20.21,,,,0,0,4,1
21534,SAN JOSE 33 1,Bay Area,138,1.01056,139.458,-70.45,37.253,-121.7733,64.77,12.96,,,,0,0,4,1
21535,SAN JOSE 33 2,Bay Area,138,1.01082,139.493,-70.42,37.253,-121.7733,,,,,,0,0,4,1
21536,ANTIOCH 1 1,Bay Area,138,1.01255,139.733,-66.15,37.9766,-121.768,,,,,,0,0,4,1
21537,ANTIOCH 1 2,Bay Area,138,1.0122,139.684,-66.19,37.9766,-121.768,56.2,17.8,,,,0,0,4,1
21538,ANTIOCH 1 3,Bay Area,138,1.01289,139.779,-66.12,37.9766,-121.768,,,,,,0,0,4,1
21539,ANTIOCH 2 1,Bay Area,138,1.01572,140.17,-66.34,37.9565,-121.8613,56.2,7.1,,,,0,0,4,1
21540,SAN JOSE 34 1,Bay Area,138,1.01146,139.581,-70.5,37.2704,-121.8736,,,,,,0,0,4,1
21541,SAN JOSE 34 2,Bay Area,138,1.01119,139.544,-70.52,37.2704,-121.8736,33.72,16.97,,,,0,0,4,1
21542,SAN JOSE 35 1,Bay Area,138,1.01116,139.539,-70.41,37.2643,-121.887,,,,,,0,0,4,1
21543,SAN JOSE 35 2,Bay Area,138,1.01103,139.523,-70.43,37.2643,-121.887,33.72,3.1,,,,0,0,4,1
21544,SAN JOSE 36 1,Bay Area,138,1.00843,139.163,-70.07,37.4011,-121.8569,,,,,,0,0,4,1
21545,SAN JOSE 36 2,Bay Area,138,1.00814,139.123,-70.1,37.4011,-121.8569,55.19,14.78,,,,0,0,4,1
21546,SAN JOSE 37 1,Bay Area,138,1.00419,138.578,-70.66,37.3244,-121.7956,55.19,17.42,,,,0,0,4,1
21547,SAN JOSE 38 1,Bay Area,138,1.01244,139.717,-70.47,37.2767,-121.8485,17.95,5.4,,,,0,0,4,1
21548,SAN JOSE 39 1,Bay Area,138,1.00617,138.852,-69.96,37.3916,-121.6839,,,,,,0,0,4,1
21549,SAN JOSE 39 2,Bay Area,138,1.00598,138.825,-69.98,37.3916,-121.6839,41.32,11.19,,,,0,0,4,1
21550,SAN JOSE 39 3,Bay Area,138,1.00641,138.884,-69.93,37.3916,-121.6839,,,,,,0,0,4,1
21551,SAN JOSE 40 1,Bay Area,138,1.01315,139.815,-70.54,37.2854,-121.8658,,,,,,0,0,4,1
21552,SAN JOSE 40 2,Bay Area,138,1.01301,139.796,-70.57,37.2854,-121.8658,40.98,3.77,,,,0,0,4,1
21553,ANTIOCH 3 1,Bay Area,138,1.00788,139.088,-66.99,37.8887,-121.7916,,,,,,0,0,4,1
21554,ANTIOCH 3 2,Bay Area,138,1.00768,139.06,-67.01,37.8887,-121.7916,36.26,10.58,,,,0,0,4,1
21555,ANTIOCH 3 3,Bay Area,138,1.00809,139.116,-66.96,37.8887,-121.7916,,,,,,0,0,4,1
21556,ANTIOCH 3 4,Bay Area,138,1.00788,139.088,-66.99,37.8887,-121.7916,,,,,,0,0,4,1
21557,ANTIOCH 4 1,Bay Area,138,1.0157,140.166,-65.59,38.0059,-121.7111,37,12.89,,,,0,0,4,1
21558,DIXON 1,Bay Area,138,1.01009,139.392,-65.94,38.434,-121.7676,39.23,25.66,,,,0,0,4,1
21559,LIVERMORE 1 1,Bay Area,138,1.00644,138.888,-68.82,37.6779,-121.7561,33.18,15.36,,,,0,0,4,1
21560,LIVERMORE 2 1,Bay Area,138,1.01962,140.708,-65.94,37.7978,-121.6612,33.18,3.08,,,,0,0,4,1
21561,SAN JOSE 41 1,Bay Area,138,1.00392,138.541,-70.75,37.3443,-121.7481,36.27,3.95,,,,0,0,4,1
21562,SAN JOSE 42 1,Bay Area,138,1.00984,139.358,-70.66,37.4054,-121.8291,36.27,2.72,,,,0,0,4,1
21563,SAN JOSE 43 1,Bay Area,138,1.00375,138.517,-70.66,37.3181,-121.7755,34,1.34,,,,0,0,4,1
21564,OAKLEY 1 1,Bay Area,138,1.01186,139.637,-66.51,38.0142,-121.5945,36.71,11.77,,,,0,0,4,1
21565,OAKLEY 2 1,Bay Area,138,1.01543,140.13,-65.75,37.9558,-121.6812,,,,,,0,0,4,1
21566,OAKLEY 2 2,Bay Area,138,1.01533,140.115,-65.78,37.9558,-121.6812,32.86,2.64,,,,0,0,4,1
21567,SAN JOSE 44 1,Bay Area,138,1.00294,138.406,-70.78,37.3079,-121.7624,36.22,10.64,,,,0,0,4,1
21568,SAN JOSE 44 2,Bay Area,138,1.00316,138.436,-70.76,37.3079,-121.7624,,,,,,0,0,4,1
21569,DAVIS 3 1,Bay Area,138,1.01391,139.92,-65.48,38.6302,-121.684,24.55,4.96,,,,0,0,4,1
21570,DAVIS 4 1,Bay Area,138,1.01452,140.004,-65.28,38.5805,-121.6515,24.55,4.95,,,,0,0,4,1
21571,BRENTWOOD 1 1,Bay Area,138,1.01409,139.944,-65.82,37.9848,-121.7326,,,,,,0,0,4,1
21572,BRENTWOOD 1 2,Bay Area,138,1.01383,139.908,-65.85,37.9848,-121.7326,49.14,11.06,,,,0,0,4,1
21573,BRENTWOOD 2 1,Bay Area,138,1.01166,139.609,-66.42,37.907,-121.6208,49.14,19.65,,,,0,0,4,1
21574,TRACY 1 1,Bay Area,138,1.02134,140.944,-65.97,37.8092,-121.6247,20.37,6.33,,,,0,0,4,1
21575,SAN MARTIN 1,Bay Area,138,1.01493,140.06,-69.36,37.0315,-121.6406,11.55,3.34,,,,0,0,4,1
21576,SAN MARTIN 2,Bay Area,138,1.015,140.07,-69.35,37.0315,-121.6406,,,,,,0,0,4,1
21577,MORGAN HILL 1 1,Bay Area,138,1.00747,139.031,-70.32,37.2472,-121.5718,,,,,,0,0,4,1
21578,MORGAN HILL 1 2,Bay Area,138,1.00723,138.997,-70.35,37.2472,-121.5718,41.02,12.86,,,,0,0,4,1
21579,MORGAN HILL 2 1,Bay Area,138,1.0084,139.16,-70.58,37.2718,-121.6868,41.02,7.17,,,,0,0,4,1
21580,DISCOVERY BAY 1,Bay Area,138,1.0119,139.642,-66.36,37.9058,-121.5971,24.13,7.69,,,,0,0,4,1
21581,LIVERMORE 3 1,Bay Area,138,1.00406,138.56,-67.47,37.4626,-121.4948,42.21,22.26,,,,0,0,4,1
21582,LIVERMORE 4 1,Bay Area,138,1.01043,139.439,-69.29,37.5535,-121.4853,42.21,9.12,,,,0,0,4,1
21583,GILROY 1 1,Bay Area,138,1.01172,139.618,-69.11,37.0895,-121.5277,51.61,3.14,,,,0,0,4,1
21584,GILROY 2 1,Bay Area,138,1.01313,139.811,-68.68,37.0264,-121.5248,51.61,9.59,,,,0,0,4,1
21585,TRACY 2 1,Bay Area,138,1.01092,139.506,-66.63,37.6598,-121.4538,27.81,10.02,,,,0,0,4,1
21586,TRACY 3 1,Bay Area,138,1.00801,139.105,-67.2,37.7452,-121.6085,,,,,,0,0,4,1
21587,TRACY 3 2,Bay Area,13.8,0.99624,13.748,-68.84,37.7452,-121.6085,27.81,9.86,,,,0,0,4,1
21588,TRACY 3 3,Bay Area,13.8,1.00742,13.902,-67.28,37.7452,-121.6085,,,,,,0,0,4,1
21589,TRACY 3 4,Bay Area,1,1.00742,1.007,-67.28,37.7452,-121.6085,,,,,,0,0,4,1
21590,STOCKTON 1 1,Bay Area,138,1.01635,140.256,-66.26,38.0766,-121.4816,25.1,2.45,,,,0,0,4,1
21591,STOCKTON 1 2,Bay Area,138,1.01644,140.269,-66.24,38.0766,-121.4816,,,,,,0,0,4,1
21592,STOCKTON 2 1,Bay Area,138,1.01746,140.41,-66.23,38.0725,-121.5337,25.1,6.38,,,,0,0,4,1
21593,ANTIOCH 5 1,Bay Area,765,1.02,780.3,-60.1,38.0169,-121.765,,,,,-1310.9,0,0,4,1
21594,ANTIOCH 5 2,Bay Area,345,1.0195,351.728,-62.47,38.0169,-121.765,,,,,,0,0,4,1
21595,ANTIOCH 5 3,Bay Area,138,1.01999,140.758,-64.71,38.0169,-121.765,,,,,,0,0,4,1
21596,ANTIOCH 5 4,Bay Area,18,0.99974,17.995,-59.21,38.0169,-121.765,,,206.16,60.92,,0,0,4,1
21597,ANTIOCH 5 5,Bay Area,18,0.99937,17.989,-59.29,38.0169,-121.765,,,206.16,60.92,,0,0,4,1
21598,ANTIOCH 5 6,Bay Area,13.8,0.99953,13.793,-59.26,38.0169,-121.765,,,206.16,60.92,,0,0,4,1
21599,ANTIOCH 5 7,Bay Area,13.2,0.99474,13.131,-59,38.0169,-121.765,,,206.16,60.92,,0,0,4,1
21600,BIRDS LANDING 1 1,Bay Area,345,1.02137,352.373,-62.6,38.1164,-121.769,,,,,,0,0,4,1
21601,BIRDS LANDING 1 2,Bay Area,138,1.0222,141.063,-65.05,38.1164,-121.769,,,,,,0,0,4,1
21602,BIRDS LANDING 1 3,Bay Area,18,1.03769,18.678,-61.74,38.1164,-121.769,,,57.05,12.15,,0,0,4,1
21603,BIRDS LANDING 1 4,Bay Area,13.8,1.03962,14.347,-61.74,38.1164,-121.769,,,36.47,12.15,,0,0,4,1
21604,BIRDS LANDING 1 5,Bay Area,18,1.03796,18.683,-61.97,38.1164,-121.769,,,38.97,12.15,,0,0,4,1
21605,BIRDS LANDING 1 6,Bay Area,20,1.03708,20.742,-62.16,38.1164,-121.769,,,36.12,12.15,,0,0,4,1
21606,BIRDS LANDING 1 7,Bay Area,345,1.02121,352.317,-62.61,38.1164,-121.769,,,,,,0,0,4,1
21607,PITTSBURG 4 1,Bay Area,345,1.02116,352.3,-62.56,38.0169,-121.8439,,,,,,0,0,4,1
21608,PITTSBURG 4 2,Bay Area,138,1.02025,140.794,-64.64,38.0169,-121.8439,,,,,,0,0,4,1
21609,PITTSBURG 4 3,Bay Area,13.8,1.02093,14.089,-67.15,38.0169,-121.8439,,,,,,0,0,4,1
21610,PITTSBURG 4 4,Bay Area,1,1.02093,1.021,-67.15,38.0169,-121.8439,,,,,,0,0,4,1
21611,PITTSBURG 4 5,Bay Area,13.8,0.98205,13.552,-60.56,38.0169,-121.8439,,,234.92,24.58,,0,0,4,1
21612,PITTSBURG 4 6,Bay Area,13.8,0.96737,13.35,-57.64,38.0169,-121.8439,,,234.92,24.58,,0,0,4,1
21613,PITTSBURG 4 7,Bay Area,18,0.97193,17.495,-59.11,38.0169,-121.8439,,,234.92,24.58,,0,0,4,1
21614,PITTSBURG 4 8,Bay Area,13.8,1.02116,14.092,-62.56,38.0169,-121.8439,,,0,0,,0,0,4,1
21615,LIVERMORE 5 1,Bay Area,345,1.01601,350.524,-63.97,37.7341,-121.6516,,,,,,0,0,4,1
21616,LIVERMORE 5 2,Bay Area,138,1.01223,139.688,-66.74,37.7341,-121.6516,,,,,,0,0,4,1
21617,LIVERMORE 5 3,Bay Area,13.8,0.99648,13.751,-61.29,37.7341,-121.6516,,,283.17,70.82,,0,0,4,1
21618,LIVERMORE 5 4,Bay Area,18,0.98815,17.787,-65.67,37.7341,-121.6516,,,16.22,5.11,,0,0,4,1
21619,LIVERMORE 5 5,Bay Area,13.8,0.99279,13.701,-63.56,37.7341,-121.6516,,,18,3.83,,0,0,4,1
21620,LIVERMORE 5 6,Bay Area,13.8,0.99405,13.718,-63.24,37.7341,-121.6516,,,21.4,4.56,,0,0,4,1
21621,ANTIOCH 6 1,Bay Area,345,1.0192,351.624,-62.22,38.0175,-121.7587,,,,,,0,0,4,1
21622,ANTIOCH 6 2,Bay Area,138,1.0196,140.705,-64.88,38.0175,-121.7587,,,,,,0,0,4,1
21623,ANTIOCH 6 3,Bay Area,13.8,1.01698,14.034,-58.84,38.0175,-121.7587,,,205.73,-4.42,,0,0,4,1
21624,ANTIOCH 6 4,Bay Area,13.8,1.01797,14.048,-59.57,38.0175,-121.7587,,,205.73,-4.42,,0,0,4,1
21625,ANTIOCH 6 5,Bay Area,13.8,1.01809,14.05,-59.93,38.0175,-121.7587,,,205.73,-4.42,,0,0,4,1
21626,ANTIOCH 6 6,Bay Area,345,1.01926,351.646,-62.48,38.0175,-121.7587,,,,,,0,0,4,1
21627,SANTA CLARA 6 1,Bay Area,345,1.00188,345.649,-66.77,37.3767,-121.9508,,,153.37,78.39,,0,0,4,1
21628,SANTA CLARA 6 2,Bay Area,138,1.01131,139.561,-70.06,37.3767,-121.9508,,,13.45,6.87,,0,0,4,1
21629,SANTA CLARA 6 3,Bay Area,345,1.00263,345.907,-66.69,37.3767,-121.9508,,,,,,0,0,4,1
21630,SAN JOSE 45 1,Bay Area,138,1.01376,139.899,-70.11,37.2444,-121.7963,,,,,,0,0,4,1
21631,SAN JOSE 45 2,Bay Area,13.8,1.03278,14.252,-67.9,37.2444,-121.7963,,,55.08,25.77,,0,0,4,1
21632,STANFORD 2 1,Bay Area,345,0.99849,344.478,-68.79,37.4298,-122.1763,,,,,,0,0,4,1
21633,STANFORD 2 2,Bay Area,138,0.99497,137.307,-71.83,37.4298,-122.1763,,,,,,0,0,4,1
21634,STANFORD 2 3,Bay Area,18,0.99467,17.904,-72.34,37.4298,-122.1763,,,,,,0,0,4,1
21635,STANFORD 2 4,Bay Area,1,0.99467,0.995,-72.34,37.4298,-122.1763,,,,,,0,0,4,1
21636,STANFORD 2 5,Bay Area,13.8,0.9692,13.375,-68.01,37.4298,-122.1763,,,26.29,13.44,,0,0,4,1
21637,STANFORD 2 6,Bay Area,13.8,1.00105,13.815,-69.16,37.4298,-122.1763,,,26.29,13.44,,0,0,4,1
21638,STANFORD 2 7,Bay Area,345,0.99881,344.59,-68.69,37.4298,-122.1763,,,,,,0,0,4,1
21639,GILROY 3 1,Bay Area,138,1.01626,140.244,-68.27,37.0001,-121.5367,,,64.74,22.63,,0,0,4,1
21640,GILROY 3 2,Bay Area,138,1.01587,140.19,-68.3,37.0001,-121.5367,,,,,,0,0,4,1
21641,PITTSBURG 5 1,Bay Area,765,1.02497,784.105,-60.48,38.0392,-121.8945,,,,,,0,0,4,1
21642,PITTSBURG 5 2,Bay Area,345,1.02148,352.41,-62.48,38.0392,-121.8945,,,,,,0,0,4,1
21643,PITTSBURG 5 3,Bay Area,138,1.01612,140.224,-65.41,38.0392,-121.8945,,,,,,0,0,4,1
21644,PITTSBURG 5 4,Bay Area,13.8,1.01606,14.022,-65.46,38.0392,-121.8945,,,,,,0,0,4,1
21645,PITTSBURG 5 5,Bay Area,1,1.01606,1.016,-65.46,38.0392,-121.8945,,,,,,0,0,4,1
21646,PITTSBURG 5 6,Bay Area,13.8,1.04577,14.432,-59.27,38.0392,-121.8945,,,253.45,238.2,,0,0,4,1
21647,PITTSBURG 5 7,Bay Area,13.8,1.04626,14.438,-58.12,38.0392,-121.8945,,,466.07,238.2,,0,0,4,1
21648,PITTSBURG 5 8,Bay Area,13.8,1.02497,14.145,-60.48,38.0392,-121.8945,,,0,0,,0,0,4,1
21649,PITTSBURG 6 1,Bay Area,345,1.02116,352.3,-62.65,38.0301,-121.873,,,,,,0,0,4,1
21650,PITTSBURG 6 2,Bay Area,138,1.02384,141.29,-65.04,38.0301,-121.873,,,,,,0,0,4,1
21651,PITTSBURG 6 3,Bay Area,13.8,1.01621,14.024,-61.11,38.0301,-121.873,,,225.18,63.23,,0,0,4,1
21652,PITTSBURG 6 4,Bay Area,13.8,1.01575,14.017,-59.9,38.0301,-121.873,,,225.18,63.23,,0,0,4,1
