fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Pt,Qt,mu_Sf,mu_St,mu_angmin,mu_angmax
21129,21596,0,0.420173675,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21129,21497,0,0.603576347,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21129,21165,0,0.323952052,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21129,21182,0,0.035659292,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21129,21131,0,1.661368157,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21129,30390,0,3.155200818,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21129,23377,0,2.450416192,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21129,23417,0,12.40737504,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21129,30076,0,14.35704677,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21129,30001,0,5.828587208,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21129,21681,0,0.9429884,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21129,23168,0,12.53435577,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21131,23099,0,10.65021763,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21131,21140,0,0.723320863,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21131,21646,0,3.060278864,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21131,21596,0,2.879759501,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21131,21497,0,4.748434876,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21131,21165,0,3.955587299,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21131,21182,0,0.011140662,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21131,30390,0,17.95099393,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21131,23377,0,17.69224643,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21131,21681,0,6.928729402,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21140,23230,0,14.17935611,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21140,23099,0,0.71369916,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21140,23017,0,1.999551707,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21140,21646,0,0.209781092,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21140,21596,0,0.18369671,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21140,21497,0,0.264258831,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21140,21165,0,0.187618498,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21140,21182,0,0.15945317,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21140,26163,0,15.27923251,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21140,26157,0,19.30408128,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21140,26133,0,20.22129081,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21140,26051,0,13.59817623,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21140,30390,0,1.914572164,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21140,23377,0,1.163323221,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21140,23417,0,7.332488741,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21140,30076,0,9.391074758,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21140,30001,0,3.896161461,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21140,21681,0,0.563877856,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21140,23168,0,6.802586848,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21165,23230,0,15.54373482,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21165,23099,0,0.78034513,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21165,23017,0,2.382801185,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21165,21646,0,0.214228629,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21165,21596,0,0.200058741,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21165,21497,0,0.320004652,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21165,21182,0,0.322603222,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21165,26163,0,16.89703664,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21165,26157,0,21.34524877,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21165,26051,0,15.03372692,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21165,30390,0,2.051938103,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21165,23377,0,1.33440356,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21165,23417,0,7.895689245,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21165,30076,0,9.901993373,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21165,30001,0,4.138325327,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21165,21681,0,0.482850668,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21165,23168,0,7.407825425,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21182,23099,0,1.146020836,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21182,23017,0,2.774488503,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21182,21646,0,0.358300278,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21182,21596,0,0.326666008,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21182,21497,0,0.38123605,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21182,26051,0,20.43097231,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21182,30390,0,2.939313399,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21182,23377,0,1.7113965,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21182,23417,0,11.23931094,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21182,30076,0,13.85558705,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21182,30001,0,5.653031284,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21182,21681,0,0.964605135,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21182,23168,0,10.43157849,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,23230,0,1.671025127,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,23099,0,0.114250485,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,23017,0,0.096147874,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,21646,0,0.166129875,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,21596,0,0.130751489,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,26215,0,15.94760175,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,26197,0,4.111544646,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,26163,0,1.377302712,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,26157,0,1.746328022,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,26145,0,2.077022443,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,26133,0,1.554909165,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,25490,0,15.37785614,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,26061,0,8.297702362,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,26051,0,1.233303716,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,26012,0,21.37355225,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,25096,0,9.42506712,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,25829,0,7.504380709,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,25439,0,17.97831317,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,30390,0,0.983988925,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,25289,0,3.617992119,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,23377,0,0.056178505,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,23417,0,2.183392766,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,25268,0,7.218626225,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,30076,0,5.081734002,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,30001,0,2.262219147,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,25904,0,4.008153721,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,21681,0,0.456203653,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21497,23168,0,1.003626899,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21596,23230,0,4.672621416,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21596,23099,0,0.256803533,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21596,23017,0,0.931095212,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21596,21646,0,0.057087955,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21596,26197,0,13.56542649,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21596,26163,0,5.254453458,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21596,26157,0,6.633304792,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21596,26145,0,8.414948105,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21596,26133,0,7.169543399,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21596,26051,0,4.673699511,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21596,30390,0,0.546988639,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21596,25289,0,10.64666132,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21596,23377,0,0.473238947,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21596,23417,0,2.160888369,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21596,30076,0,2.982627511,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21596,30001,0,1.270797098,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21596,25904,0,13.65027584,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21596,21681,0,0.279894793,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21596,23168,0,2.197339026,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21646,23230,0,6.513106952,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21646,23099,0,0.349441698,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21646,23017,0,1.202214781,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21646,26197,0,18.83359081,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21646,26163,0,7.260925579,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21646,26157,0,9.167691666,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21646,26145,0,11.6053644,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21646,26133,0,9.842778226,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21646,26051,0,6.459534916,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21646,30390,0,0.77922467,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21646,25289,0,14.8302011,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21646,23377,0,0.628500112,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21646,23417,0,3.065234967,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21646,30076,0,4.178575465,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21646,30001,0,1.762324721,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21646,25904,0,18.9327371,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21646,21681,0,0.313546168,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21646,23168,0,3.078894718,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21681,23230,0,19.82363055,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21681,23099,0,0.999410129,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21681,23017,0,3.361918802,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21681,26051,0,19.34761139,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21681,30390,0,2.531118871,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21681,23377,0,1.793070653,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21681,23417,0,9.812041676,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21681,30076,0,11.78609162,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21681,30001,0,4.976028079,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
21681,23168,0,9.401250892,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,23230,0,1.779577242,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,23099,0,0.68132595,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,26215,0,15.50104304,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,26197,0,4.003515,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,26163,0,1.308454635,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,26157,0,1.662614899,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,26145,0,1.992402775,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,26133,0,1.510272093,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,25490,0,15.32010383,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,26061,0,8.276710737,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,26051,0,1.164419008,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,25096,0,9.22860425,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,25829,0,7.283387193,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,25439,0,17.96829177,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,30390,0,3.190016882,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,25289,0,3.609992696,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,23377,0,0.044588126,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,23417,0,3.63728973,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,25268,0,7.192532483,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,30076,0,17.8289776,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,30001,0,8.429580779,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,25904,0,3.87634481,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23017,23168,0,1.450515963,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,23230,0,1.068620898,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,26215,0,16.99242327,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,26197,0,4.097831587,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,26163,0,1.467079696,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,26157,0,1.848280072,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,26145,0,2.322339472,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,26133,0,2.006353697,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,25490,0,14.92112125,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,26061,0,8.024657218,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,26051,0,1.304616858,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,26012,0,18.52823329,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,25096,0,10.62264461,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,25829,0,8.04525452,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,25439,0,17.36969182,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,30390,0,0.787785505,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,25289,0,3.484136507,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,23377,0,0.232552043,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,23417,0,1.285114959,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,25268,0,6.94690509,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,30076,0,3.858142407,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,30001,0,1.844188277,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,25904,0,4.032144357,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23099,23168,0,0.366528406,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,23230,0,0.15941135,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,28013,0,14.45261523,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,26215,0,8.591292343,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,26197,0,1.956898449,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,26163,0,1.032540853,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,26157,0,1.207847044,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,26145,0,1.386332289,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,26133,0,1.20159772,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,25362,0,17.65710516,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,25276,0,18.54742856,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,25490,0,5.863209146,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,26061,0,3.341396333,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,26051,0,1.069714186,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,26012,0,5.194955632,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,25096,0,4.663397012,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,25426,0,13.24832269,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,25595,0,8.686465343,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,25829,0,4.135816812,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,25714,0,12.75286255,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,25618,0,19.17341104,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,25474,0,13.1298567,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,25439,0,6.971628862,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,25403,0,9.303578935,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,28797,0,11.07487033,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,30390,0,0.873041005,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,25284,0,17.45645339,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,25289,0,1.374190682,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,23377,0,0.401658839,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,23417,0,0.198949177,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,25268,0,2.707253509,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,30076,0,7.103108907,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,30001,0,3.596260085,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,25834,0,7.932640811,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23168,25904,0,2.066449615,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,28099,0,17.88232432,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,28024,0,20.98705737,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,28013,0,10.18375565,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,26215,0,5.651648502,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,26197,0,1.351974969,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,26163,0,0.718349419,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,26157,0,0.812998332,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,26145,0,0.771487343,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,26133,0,0.766996179,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,25362,0,11.77599443,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,25276,0,12.53923734,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,25490,0,4.061196412,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,26061,0,2.489776588,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,26051,0,0.827725378,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,26012,0,3.435318253,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,25096,0,2.743417382,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,25426,0,9.36943215,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,25595,0,6.040322447,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,25829,0,2.701485873,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,25714,0,8.842521131,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,25665,0,16.30484612,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,25618,0,13.16820676,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,25474,0,9.450756978,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,25439,0,5.059591666,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,25403,0,6.656158051,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,28797,0,7.921480761,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,30390,0,1.001290767,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,25284,0,11.69670987,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,25289,0,0.970835004,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,23377,0,0.471501733,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,23417,0,0.180336604,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,25268,0,1.874265875,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,30076,0,10.82310808,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,30001,0,5.350731337,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,25834,0,5.220730715,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23230,25904,0,1.429794169,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23263,28401,0,19.24915453,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23263,40984,0,2.455147934,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23263,40786,0,10.85561383,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23263,40756,0,16.91606122,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
23263,30172,0,10.10815234,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
