TSMachine,MargCost $/MWh,MVABase,MWMax,BusNum,FuelType,BusName,ID,Status,MW,Mvar,VoltSet,AGC,AVR,MWMin,MvarMin,MvarMax,CostModel,PartFact,Fuel Cost $/MBTU,Heat Rate MBTU/MWh
GENSAL,0,184.86,150,60747,WAT (Water),GEORGETOWN 10,1,Closed,94.45,14.47,1.02508,NO,YES,58.64,-7.35,57.6,Cubic,150,0,
,0,99.78,98.7,13634,WND (Wind),WASCO 3 1,1,Closed,94.34,-14.21,1.04,NO,YES,30.85,-14.21,21.02,Cubic,98.7,0,
GENSAL,0,131.63,112.5,10921,WAT (Water),ROCKPORT 3 6,1,Closed,93.79,-5.51,1.02018,NO,YES,55.99,-5.51,43.2,Cubic,112.5,0,
GENROU,15.4,115.42,94,10895,NG (Natural Gas),BURLINGTON 2 4,1,Closed,93.62,-10.43,1.02508,YES,YES,38.95,-10.43,47.85,Cubic,94,3.228,4.770755886
GENROU,15.49,118.83,94,10897,NG (Natural Gas),BURLINGTON 2 6,1,Closed,93.62,-10.43,1.02508,YES,YES,28.67,-10.43,47.85,Cubic,94,3.247,4.770557438
GENROU,17.33,138.07,94,10898,NG (Natural Gas),BURLINGTON 2 7,1,Closed,93.62,-10.43,1.02508,YES,YES,39.72,-10.43,47.85,Cubic,94,3.633,4.7701624
GENROU,15.17,108.98,94,10896,NG (Natural Gas),BURLINGTON 2 5,1,Closed,93.62,-10.43,1.02508,YES,YES,11.61,-10.43,47.85,Cubic,94,3.18,4.770440252
GENROU,17.98,118.87,93.25,30300,NG (Natural Gas),LAS VEGAS 69 6,1,Closed,92.87,34.43,1.02312,YES,YES,9.73,-10.35,47.46,Cubic,93.25,3.769,4.770496153
GENROU,20.87,136.49,93.25,30301,NG (Natural Gas),LAS VEGAS 69 7,1,Closed,92.87,34.43,1.02312,YES,YES,41.79,-10.35,47.46,Cubic,93.25,4.375,4.770285714
GENROU,17.08,97.48,93.03,50443,NG (Natural Gas),SALT LAKE CITY 32 1,4,Closed,92.66,3.82,1.0241,YES,YES,39.86,-10.33,47.35,Cubic,93.03,3.292,5.188335358
GENROU,16.95,97.78,93.03,50443,NG (Natural Gas),SALT LAKE CITY 32 1,5,Closed,92.65,3.82,1.0241,YES,YES,35.42,-10.33,47.35,Cubic,93.03,3.292,5.148845687
GENROU,14.41,101.45,93.03,50443,NG (Natural Gas),SALT LAKE CITY 32 1,6,Closed,92.65,3.82,1.0241,YES,YES,24.51,-10.33,47.35,Cubic,93.03,3.292,4.37727825
,0,110.95,102.4,53277,WND (Wind),CUBERO 5,1,Closed,92.38,-14.75,1.01528,NO,YES,39.93,-14.75,21.81,Cubic,102.4,0,
GENROU,21.46,317.94,244.27,30375,NG (Natural Gas),LAS VEGAS 72 7,1,Closed,92.04,80.48,1.02018,YES,YES,88.46,-27.11,124.33,Cubic,244.27,4.317,4.971044707
,0,154.45,136.3,10982,WND (Wind),ELLENSBURG 4 4,1,Closed,92.02,20.38,1.04386,NO,YES,58.61,-19.63,29.03,Cubic,136.3,0,
GENROU,21.47,249.52,206.33,40888,NG (Natural Gas),GILA BEND 5 6,1,Closed,91.97,-22.9,1.01528,YES,YES,88.95,-22.9,105.02,Cubic,206.33,4.364,4.91979835
GENSAL,0,182.17,150,23453,WAT (Water),TRACY 8 4,1,Closed,91.83,-7.35,1.02018,NO,YES,23.06,-7.35,57.6,Cubic,150,0,
,0,114.57,102,50421,WND (Wind),MILFORD 4 2,1,Closed,91.74,21.73,1.062,NO,YES,49.63,-14.69,21.73,Cubic,102,0,
GENSAL,0,129.99,107,77224,WAT (Water),HUNGRY HORSE 4,1,Closed,90.98,17.46,1.01724,NO,YES,36.16,-5.24,41.09,Cubic,107,0,
,0,141,115.9,40701,SUN (Solar),DATELAND 1 4,1,Closed,90.97,0,1.01303,NO,YES,36.56,0,0,Cubic,115.9,0,
,0,222.87,168,26012,WND (Wind),MOJAVE 11 3,1,Closed,90.81,35.78,1.045,NO,YES,18.33,-24.19,35.78,Cubic,168,0,
GENSAL,0,194.54,133.33,74276,WAT (Water),AHSAHKA 5,1,Closed,90.64,29.03,1.041,NO,YES,30.48,-6.53,51.2,Cubic,133.33,0,
GENSAL,0,259.85,173.23,40985,WAT (Water),CHLORIDE 2 7,1,Closed,90.55,29.4,1.0241,NO,YES,26.93,-8.49,66.52,Cubic,173.23,0,
GENROU,27.49,277.33,277.33,70125,BIT (Bituminous Coal),KEMMERER 2 4,1,Closed,90.53,-33.83,1.01499,YES,YES,86.47,-33.83,129.24,Cubic,277.33,3.365,8.169390788
GENSAL,0,172.19,135,10949,WAT (Water),KAHLOTUS 9,1,Closed,90.42,-6.62,1.02,NO,YES,45.91,-6.62,51.84,Cubic,135,0,
GENSAL,0,106.16,105,77191,WAT (Water),LIBBY 2 7,1,Closed,90.22,-5.14,1.02116,NO,YES,20.78,-5.14,40.32,Cubic,105,0,
GENROU,15.65,105.01,90.3,74223,NG (Natural Gas),MOUNTAIN HOME 3 1,2,Closed,89.93,-10.02,1.0192,YES,YES,33.74,-10.02,45.96,Cubic,90.3,3.78,4.14021164
GENROU,14.39,123.18,90.3,74223,NG (Natural Gas),MOUNTAIN HOME 3 1,3,Closed,89.93,-10.02,1.0192,YES,YES,21.65,-10.02,45.96,Cubic,90.3,3.78,3.806878307
GENSAL,0,152.33,105,77190,WAT (Water),LIBBY 2 6,1,Closed,89.78,-5.14,1.02116,NO,YES,18.65,-5.14,40.32,Cubic,105,0,
GENSAL,0,117.23,117.08,74252,WAT (Water),CAMBRIDGE 3,1,Closed,89.21,-0.07,1.0143,NO,YES,12.67,-5.74,44.96,Cubic,117.08,0,
GENROU,14.95,116.35,88.9,10836,NG (Natural Gas),TACOMA 20 1,1,Closed,88.54,-9.87,1.02214,YES,YES,20.57,-9.87,45.25,Cubic,88.9,3.141,4.759630691
GENROU,15.2,90.43,88.9,10836,NG (Natural Gas),TACOMA 20 1,2,Closed,88.54,-9.87,1.02214,YES,YES,14.92,-9.87,45.25,Cubic,88.9,3.141,4.839223177
GENROU,17.76,89.53,88.83,53244,NG (Natural Gas),SUNLAND PARK 2 7,1,Closed,88.47,45.22,1.04414,YES,YES,28.97,-9.86,45.22,Cubic,88.83,3.731,4.760117931
GENROU,16.93,112.21,88.83,53242,NG (Natural Gas),SUNLAND PARK 2 5,1,Closed,88.47,45.22,1.04414,YES,YES,28.75,-9.86,45.22,Cubic,88.83,3.558,4.758291175
GENROU,19.07,116.81,88.83,53243,NG (Natural Gas),SUNLAND PARK 2 6,1,Closed,88.47,45.22,1.04414,YES,YES,11.67,-9.86,45.22,Cubic,88.83,4.007,4.75917145
GENSAL,0,157.85,119,20391,WAT (Water),REDDING 8 5,1,Closed,88.31,-5.83,1.02508,NO,YES,39.77,-5.83,45.7,Cubic,119,0,
GENSAL,0,177.11,135,10833,WAT (Water),POMEROY 1 10,1,Closed,88.14,-6.62,1.02312,NO,YES,49.28,-6.62,51.84,Cubic,135,0,
GENSAL,0,155.76,130.5,13598,WAT (Water),OXBOW 2 5,1,Closed,88.03,50.11,1.02,NO,YES,23.48,-6.39,50.11,Cubic,130.5,0,
,0,157.4,124.5,74310,WND (Wind),IONA 2 3,1,Closed,88,26.52,1.0369,NO,YES,43.09,-17.93,26.52,Cubic,124.5,0,
GENROU,19.95,310.59,232.67,10930,NG (Natural Gas),CHEHALIS 2 3,1,Closed,87.57,58.32,1.044,YES,YES,84.16,-25.83,118.43,Cubic,232.67,4.029,4.951600894
GENROU,14.44,110.05,87.8,10889,NG (Natural Gas),SUMAS 3,1,Closed,87.44,42.4,1.0327,YES,YES,43.63,-9.75,44.69,Cubic,87.8,3.034,4.75939354
GENSAL,0,120.81,100.5,10850,WAT (Water),BURBANK 2 7,1,Closed,87.3,-4.92,1.00298,NO,YES,48.48,-4.92,38.59,Cubic,100.5,0,
,0,123.54,103.3,70160,WND (Wind),GLENROCK 5 2,1,Closed,87.22,22,1.044,NO,YES,42.38,-14.88,22,Cubic,103.3,0,
GENROU,21.49,253.18,198.9,60717,NG (Natural Gas),AURORA 19 5,1,Closed,87.06,101.24,1.044,YES,YES,84.15,-22.08,101.24,Cubic,198.9,4.38,4.906392694
GENROU,21.8,233.71,183.53,40798,NG (Natural Gas),PHOENIX 73 5,1,Closed,86.75,-5.92,1.02704,YES,YES,84.06,-20.37,93.42,Cubic,183.53,4.463,4.884606767
GENROU,16.38,126.81,86.95,20523,NG (Natural Gas),SACRAMENTO 37 1,1,Closed,86.6,17.52,1.01822,YES,YES,24.17,-9.65,44.26,Cubic,86.95,3.444,4.756097561
GENROU,16.13,99.91,86.95,20523,NG (Natural Gas),SACRAMENTO 37 1,2,Closed,86.6,17.52,1.01822,YES,YES,37.74,-9.65,44.26,Cubic,86.95,3.444,4.683507549
,0,122.8,122.8,13466,WND (Wind),HELIX 1 3,1,Closed,86.5,-17.68,1.02855,NO,YES,18.27,-17.68,26.16,Cubic,122.8,0,
GENROU,20.72,117.3,86.7,40722,NG (Natural Gas),YUMA 6 1,2,Closed,86.35,-9.62,1.0192,YES,YES,38,-9.62,44.13,Cubic,86.7,4.113,5.037685388
,0,112.35,103.3,70114,WND (Wind),ROCK RIVER 1 3,1,Closed,86.23,22,1.044,NO,YES,14.82,-14.88,22,Cubic,103.3,0,
GENROU,11.95,86.63,85.67,60852,BIT (Bituminous Coal),COLORADO SPRINGS 34 1,3,Closed,85.32,39.92,1.041,YES,YES,17.57,-10.45,39.92,Cubic,85.67,1.736,6.883640553
GENROU,14.17,127.09,85.67,60852,BIT (Bituminous Coal),COLORADO SPRINGS 34 1,1,Closed,85.32,39.92,1.041,YES,YES,31.52,-10.45,39.92,Cubic,85.67,1.736,8.162442396
GENROU,17.63,128.03,85.67,60852,BIT (Bituminous Coal),COLORADO SPRINGS 34 1,2,Closed,85.32,39.92,1.041,YES,YES,30.6,-10.45,39.92,Cubic,85.67,1.736,10.15552995
GENSAL,0,153.99,117.9,20295,WAT (Water),BELDEN 2,1,Closed,85.3,45.27,1.056,NO,YES,48.53,-5.78,45.27,Cubic,117.9,0,
GENSAL,0,201.13,159.27,10684,WAT (Water),MATTAWA 2 5,1,Closed,85.29,58.95,1.04645,NO,YES,32.41,-7.8,61.16,Cubic,159.27,0,
GENSAL,0,146.73,129,11079,WAT (Water),PATEROS 6,1,Closed,84.92,-6.32,1.01424,NO,YES,51.74,-6.32,49.54,Cubic,129,0,
GENROU,19.52,85,85,40865,NG (Natural Gas),TUCSON 51 1,1,Closed,84.65,43.26,1.0425,YES,YES,16.12,-9.44,43.26,Cubic,85,4.109,4.750547578
GENROU,19.95,93.26,85,30396,NG (Natural Gas),SPARKS 9 10,1,Closed,84.65,-9.44,1.01822,YES,YES,40.17,-9.44,43.26,Cubic,85,4.198,4.752262982
GENROU,21.94,298.53,237.67,40994,NG (Natural Gas),ARLINGTON 11 4,1,Closed,84.5,120.97,1.038,YES,YES,81.02,-26.38,120.97,Cubic,237.67,4.426,4.957071848
GENROU,14.76,85.56,84.6,10923,NG (Natural Gas),BLAINE 2 1,2,Closed,84.26,43.06,1.044,YES,YES,35,-9.39,43.06,Cubic,84.6,2.94,5.020408163
GENROU,13.97,107.98,84.6,10923,NG (Natural Gas),BLAINE 2 1,1,Closed,84.26,43.06,1.044,YES,YES,19.89,-9.39,43.06,Cubic,84.6,2.94,4.75170068
GENSAL,0,128.45,100.5,10849,WAT (Water),BURBANK 2 6,1,Closed,83.39,-4.92,1.00298,NO,YES,10.96,-4.92,38.59,Cubic,100.5,0,
GENSAL,0,133.57,107,77223,WAT (Water),HUNGRY HORSE 3,1,Closed,83.19,17.46,1.01724,NO,YES,50.45,-5.24,41.09,Cubic,107,0,
,0,130.23,102,26210,WND (Wind),MOJAVE 15 2,1,Closed,83.11,-14.69,1.02508,NO,YES,20.97,-14.69,21.73,Cubic,102,0,
GENSAL,0,125.59,117.08,74254,WAT (Water),CAMBRIDGE 5,1,Closed,83.06,-0.07,1.0143,NO,YES,13.42,-5.74,44.96,Cubic,117.08,0,
GENROU,13.76,97.63,83.2,74240,NG (Natural Gas),RATHDRUM 3 1,1,Closed,82.86,7.24,1.01626,YES,YES,24.47,-9.24,42.35,Cubic,83.2,2.898,4.748102139
GENROU,17.37,83.2,83.2,74240,NG (Natural Gas),RATHDRUM 3 1,2,Closed,82.86,7.24,1.01626,YES,YES,23.52,-9.24,42.35,Cubic,83.2,2.898,5.99378882
,0,159.29,133.4,29073,SUN (Solar),NIPTON 3 2,1,Closed,82.75,0,1.01067,NO,YES,23.47,0,0,Cubic,133.4,0,
,0,129.15,97.8,10800,WND (Wind),GOLDENDALE 3 1,1,Closed,82.34,-14.08,1.04,NO,YES,28.86,-14.08,20.83,Cubic,97.8,0,
GENSAL,0,152.84,104.9,10723,WAT (Water),WENATCHEE 4 7,1,Closed,82.25,40.28,1.0448,NO,YES,41.81,-5.14,40.28,Cubic,104.9,0,
GENSAL,0,127.54,105,77187,WAT (Water),LIBBY 2 3,1,Closed,82,-5.14,1.02116,NO,YES,31.28,-5.14,40.32,Cubic,105,0,
,0,137.77,102,26117,WND (Wind),MOJAVE 13 6,1,Closed,81.91,21.73,1.03891,NO,YES,49.36,-14.69,21.73,Cubic,102,0,
GENSAL,0,94.15,81.9,23423,WAT (Water),VALLECITO 1,1,Closed,81.9,31.45,1.0385,NO,YES,21.53,-4.01,31.45,Cubic,81.9,0,
GENROU,20.17,112.32,81.87,25987,NG (Natural Gas),WILMINGTON 3 1,7,Closed,81.54,-9.09,1.02214,YES,YES,15.91,-9.09,41.67,Cubic,81.87,3.524,5.723609535
GENROU,17.56,91.38,81.87,25987,NG (Natural Gas),WILMINGTON 3 1,6,Closed,81.53,-9.09,1.02214,YES,YES,37.39,-9.09,41.67,Cubic,81.87,3.524,4.982973893
GENROU,18.36,90.43,81.87,25987,NG (Natural Gas),WILMINGTON 3 1,8,Closed,81.53,-9.09,1.02214,YES,YES,29.76,-9.09,41.67,Cubic,81.87,3.524,5.209988649
GENROU,19.77,110.95,81.6,28919,NG (Natural Gas),EL CENTRO 3 1,6,Closed,81.27,-9.06,1.0192,YES,YES,20.81,-9.06,41.53,Cubic,81.6,3.844,5.143080125
GENROU,18.06,106.3,81.6,40770,BIT (Bituminous Coal),COCHISE 6,1,Closed,81.27,38.03,1.02,YES,YES,33.18,-9.96,38.03,Cubic,81.6,2.215,8.153498871
GENROU,22.94,571.3,462,53216,BIT (Bituminous Coal),WATERFLOW 5,1,Closed,81.26,-56.36,1.02655,YES,YES,74.49,-56.36,215.29,Cubic,462,2.814,8.15209666
,0,81,81,21676,WND (Wind),BIRDS LANDING 2 1,2,Closed,81,17.25,1.042,NO,YES,11.57,-11.66,17.25,Cubic,81,0,
GENSAL,0,108.12,100.5,10851,WAT (Water),BURBANK 2 8,1,Closed,80.36,-4.92,1.00298,NO,YES,46.99,-4.92,38.59,Cubic,100.5,0,
GENSAL,0,154.54,117.08,74255,WAT (Water),CAMBRIDGE 6,1,Closed,80.11,-0.07,1.0143,NO,YES,28.6,-5.74,44.96,Cubic,117.08,0,
GENSAL,0,96.14,80,10742,WAT (Water),COUGAR 1 4,1,Closed,80,-3.92,1.02273,NO,YES,14.85,-3.92,30.72,Cubic,80,0,
,0,120.64,100.7,10699,WND (Wind),CLE ELUM 2 3,1,Closed,79.42,-14.5,1.02508,NO,YES,13.15,-14.5,21.45,Cubic,100.7,0,
GENSAL,0,130.22,100,60827,WAT (Water),LEADVILLE 2 1,2,Closed,78.85,-4.9,1.04,NO,YES,48.06,-4.9,38.4,Cubic,100,0,
GENROU,21.66,285.52,244.27,30377,NG (Natural Gas),LAS VEGAS 72 9,1,Closed,78.7,80.48,1.02018,YES,YES,75.12,-27.11,124.33,Cubic,244.27,4.367,4.959926723
GENSAL,0,140.04,100.5,10848,WAT (Water),BURBANK 2 5,1,Closed,78.52,-4.92,1.00298,NO,YES,17.94,-4.92,38.59,Cubic,100.5,0,
,0,124.52,103.5,77280,WND (Wind),FAIRFIELD 7 2,1,Closed,78.36,22.05,1.058,NO,YES,47.28,-14.9,22.05,Cubic,103.5,0,
GENSAL,0,141.75,106.48,77274,WAT (Water),NOXON 3,1,Closed,78.26,40.89,1.01822,NO,YES,36.85,-5.22,40.89,Cubic,106.48,0,
GENSAL,0,78.9,78.9,20335,WAT (Water),POLLOCK PINES 3 1,1,Closed,78.1,30.3,1.04,NO,YES,22.25,-3.87,30.3,Cubic,78.9,0,
,0,113.68,78,20474,SUN (Solar),MIDDLETOWN 5 2,1,Closed,78,0,1.02656,NO,YES,15.75,0,0,Cubic,78,0,
GENROU,18.37,78,78,26167,NG (Natural Gas),FELLOWS 2 1,3,Closed,77.68,-8.66,1.0192,YES,YES,31.99,-8.66,39.7,Cubic,78,4.213,4.360313316
GENROU,16.99,107.05,78,26167,NG (Natural Gas),FELLOWS 2 1,2,Closed,77.68,-8.66,1.0192,YES,YES,27.78,-8.66,39.7,Cubic,78,4.213,4.032755756
GENROU,19.96,78,78,26167,NG (Natural Gas),FELLOWS 2 1,1,Closed,77.68,-8.66,1.0192,YES,YES,25.92,-8.66,39.7,Cubic,78,4.213,4.737716592
GENROU,23.28,296.5,221.57,30422,NG (Natural Gas),LAS VEGAS 75 6,1,Closed,77.55,112.78,1.03441,YES,YES,74.3,-24.59,112.78,Cubic,221.57,4.722,4.930114358
GENROU,20.89,203.33,148.62,30391,NG (Natural Gas),SPARKS 9 5,1,Closed,77.52,-16.5,1.01822,YES,YES,26.49,-16.5,75.65,Cubic,148.62,4.323,4.83229239
GENSAL,0,112.68,105,77189,WAT (Water),LIBBY 2 5,1,Closed,77.22,-5.14,1.02116,NO,YES,14.09,-5.14,40.32,Cubic,105,0,
GENROU,19.43,87.15,77.1,60752,NG (Natural Gas),COMMERCE CITY 3 1,2,Closed,76.79,39.24,1.0475,YES,YES,12.78,-8.56,39.24,Cubic,77.1,3.995,4.863579474
GENROU,18.92,107.94,77.1,60752,NG (Natural Gas),COMMERCE CITY 3 1,1,Closed,76.79,39.24,1.0475,YES,YES,16.47,-8.56,39.24,Cubic,77.1,3.995,4.7359199
GENROU,18.03,98.01,77,20288,NG (Natural Gas),MCCLELLAN 1,1,Closed,76.69,39.19,1.0425,YES,YES,23.9,-8.55,39.19,Cubic,77,3.809,4.73352586
,0,137.7,115.8,70146,WND (Wind),MEDICINE BOW 1 2,1,Closed,75.68,-16.68,1.00067,NO,YES,43.98,-16.68,24.67,Cubic,115.8,0,
GENSAL,0,175.15,135,10834,WAT (Water),POMEROY 1 11,1,Closed,75.59,-6.62,1.02312,NO,YES,34.53,-6.62,51.84,Cubic,135,0,
GENSAL,0,106.48,106.48,77275,WAT (Water),NOXON 4,1,Closed,75.25,40.89,1.01822,NO,YES,48.81,-5.22,40.89,Cubic,106.48,0,
GENSAL,0,168.3,135,10829,WAT (Water),POMEROY 1 6,1,Closed,75.24,-6.62,1.02312,NO,YES,19.27,-6.62,51.84,Cubic,135,0,
GENSAL,0,103.02,86.6,60807,WAT (Water),MONTROSE 4 4,1,Closed,75.19,33.25,1.02312,NO,YES,30.45,-4.24,33.25,Cubic,86.6,0,
GENSAL,0,157.73,119,20392,WAT (Water),REDDING 8 6,1,Closed,74.94,-5.83,1.02508,NO,YES,23.69,-5.83,45.7,Cubic,119,0,
GENROU,15.96,83.12,75,25889,NG (Natural Gas),PASADENA 7 2,1,Closed,74.7,38.17,1.04358,YES,YES,19.55,-8.33,38.17,Cubic,75,3.374,4.730290456
GENROU,18.64,83.46,75,60810,NG (Natural Gas),DENVER 56 1,1,Closed,74.7,38.17,1.04,YES,YES,14.57,-8.33,38.17,Cubic,75,3.94,4.730964467
,0,161.81,125,28951,SUN (Solar),BLYTHE 3 3,1,Closed,74.5,0,1.0425,NO,YES,43.96,0,0,Cubic,125,0,
GENROU,14.86,98.73,74.5,21669,BIT (Bituminous Coal),OAKLAND 19 6,1,Closed,74.2,34.72,1.01797,YES,YES,22.68,-9.09,34.72,Cubic,74.5,1.825,8.142465753
GENROU,18.52,85.89,74.5,21668,BIT (Bituminous Coal),OAKLAND 19 5,1,Closed,74.2,34.72,1.01797,YES,YES,21.27,-9.09,34.72,Cubic,74.5,2.274,8.144239226
GENROU,21.15,273.35,221.57,30423,NG (Natural Gas),LAS VEGAS 75 7,1,Closed,74.04,112.78,1.03441,YES,YES,33.1,-24.59,112.78,Cubic,221.57,4.293,4.926624738
GENROU,18.38,76.41,74.3,40818,NG (Natural Gas),GLENDALE 23 10,1,Closed,74,37.82,1.02508,YES,YES,15.28,-8.25,37.82,Cubic,74.3,3.886,4.729799279
GENROU,20.02,74.52,74.3,40816,NG (Natural Gas),GLENDALE 23 8,1,Closed,74,37.82,1.02508,YES,YES,25.61,-8.25,37.82,Cubic,74.3,4.233,4.72950626
GENROU,20.98,101.6,74.3,40817,NG (Natural Gas),GLENDALE 23 9,1,Closed,74,37.82,1.02508,YES,YES,10.61,-8.25,37.82,Cubic,74.3,4.437,4.728420104
GENROU,20.95,111,74,30379,NG (Natural Gas),LAS VEGAS 73 1,3,Closed,73.7,37.67,1.04,YES,YES,18.87,-8.21,37.67,Cubic,74,4.605,4.549402823
GENSAL,0,113.47,84.3,20320,WAT (Water),MONTGOMERY CREEK 1 5,1,Closed,73.19,-4.13,1.02724,NO,YES,31.93,-4.13,32.37,Cubic,84.3,0,
GENSAL,0,178,135,10881,WAT (Water),DAYTON 3 8,1,Closed,73.16,-6.62,1.00883,NO,YES,18.56,-6.62,51.84,Cubic,135,0,
,0,85.37,72,13574,WND (Wind),IONE 2 1,2,Closed,72,-10.37,1.0192,NO,YES,24.95,-10.37,15.34,Cubic,72,0,
,0,100.08,72,70180,WND (Wind),GLENROCK 6 2,1,Closed,72,-10.37,1.00421,NO,YES,35.89,-10.37,15.34,Cubic,72,0,
,0,96.85,81,21676,WND (Wind),BIRDS LANDING 2 1,3,Closed,71.8,17.25,1.042,NO,YES,15.97,-11.66,17.25,Cubic,81,0,
GENROU,17.67,89.43,72,28978,NG (Natural Gas),SAN DIEGO 52 1,1,Closed,71.71,36.65,1.0192,YES,YES,22.67,-7.99,36.65,Cubic,72,3.739,4.72586253
GENSAL,0,116.27,104.9,10725,WAT (Water),WENATCHEE 4 9,1,Closed,71.29,40.28,1.0448,NO,YES,16.17,-5.14,40.28,Cubic,104.9,0,
GENROU,21.04,186.32,186.17,30298,NG (Natural Gas),LAS VEGAS 69 4,1,Closed,71.19,34.43,1.02312,YES,YES,39.04,-20.66,94.76,Cubic,186.17,4.313,4.878274983
GENSAL,0,106.56,104.9,10726,WAT (Water),WENATCHEE 4 10,1,Closed,71.08,40.28,1.0448,NO,YES,31.86,-5.14,40.28,Cubic,104.9,0,
,0,87.15,87.15,60631,WND (Wind),PEETZ 2 1,1,Closed,71.04,-11.11,1.02802,NO,YES,34.97,-12.55,18.56,Cubic,87.15,0,
GENROU,19.9,95.2,71.2,23348,BIT (Bituminous Coal),MODESTO 11 1,1,Closed,70.91,13.16,1.0143,YES,YES,18.56,-8.69,33.18,Cubic,71.2,2.446,8.135731807
GENROU,18,74.07,71.2,23348,BIT (Bituminous Coal),MODESTO 11 1,2,Closed,70.91,13.16,1.0143,YES,YES,13.76,-8.69,33.18,Cubic,71.2,2.446,7.358953393
GENROU,20.08,94.19,71.1,60825,NG (Natural Gas),BOULDER 10 1,5,Closed,70.81,-7.89,1.01822,YES,YES,13.39,-7.89,36.19,Cubic,71.1,4.47,4.492170022
GENROU,13.77,97.4,71,50443,NG (Natural Gas),SALT LAKE CITY 32 1,3,Closed,70.71,3.82,1.0241,YES,YES,14.4,-7.88,36.14,Cubic,71,3.292,4.182867558
GENROU,16.09,99.97,71,50443,NG (Natural Gas),SALT LAKE CITY 32 1,2,Closed,70.71,3.82,1.0241,YES,YES,7.41,-7.88,36.14,Cubic,71,3.292,4.887606318
GENROU,15.55,83,71,50443,NG (Natural Gas),SALT LAKE CITY 32 1,1,Closed,70.71,3.82,1.0241,YES,YES,9.96,-7.88,36.14,Cubic,71,3.292,4.723572296
GENSAL,0,105.22,70.67,23354,WAT (Water),GUSTINE 1,2,Closed,70.67,27.14,1.0241,NO,YES,7.73,-3.46,27.14,Cubic,70.67,0,
GENSAL,0,149.8,135,10879,WAT (Water),DAYTON 3 6,1,Closed,70.43,-6.62,1.00883,NO,YES,28.44,-6.62,51.84,Cubic,135,0,
GENSAL,0,137.34,119,20390,WAT (Water),REDDING 8 4,1,Closed,70.36,-5.83,1.02508,NO,YES,29.3,-5.83,45.7,Cubic,119,0,
,0,101.3,101.3,21760,WND (Wind),BIRDS LANDING 6 2,1,Closed,70.01,-14.59,1.02312,NO,YES,30.13,-14.59,21.58,Cubic,101.3,0,
GENROU,12.55,71.69,70,50424,NG (Natural Gas),PAYSON 3 1,2,Closed,69.72,35.63,1.02704,YES,YES,28.54,-7.77,35.63,Cubic,70,3.923,3.199082335
GENROU,18.52,78.26,70,50424,NG (Natural Gas),PAYSON 3 1,1,Closed,69.72,35.63,1.02704,YES,YES,14.53,-7.77,35.63,Cubic,70,3.923,4.72087688
GENROU,17.59,79.04,69.9,23499,NG (Natural Gas),FIREBAUGH 4 1,2,Closed,69.62,-7.76,1.01724,YES,YES,27.48,-7.76,35.58,Cubic,69.9,4.184,4.204110899
GENROU,19.75,77.96,69.9,23499,NG (Natural Gas),FIREBAUGH 4 1,1,Closed,69.62,-7.76,1.01724,YES,YES,26.17,-7.76,35.58,Cubic,69.9,4.184,4.720363289
,0,97,97,13570,WND (Wind),ARLINGTON 5 2,1,Closed,69.48,10.92,1.04728,NO,YES,15.83,-13.97,20.66,Cubic,97,0,
GENSAL,0,105.27,77.2,20483,WAT (Water),REDDING 11 4,1,Closed,69.11,29.64,1.02312,NO,YES,34.82,-3.78,29.64,Cubic,77.2,0,
,0,86.53,75,60701,WND (Wind),LAMAR 3 5,1,Closed,69.05,15.97,1.0128,NO,YES,33.46,-10.8,15.97,Cubic,75,0,
,0,117.32,92,28869,SUN (Solar),HINKLEY 3 1,1,Closed,69,0,1.04,NO,YES,14.94,0,0,Cubic,92,0,
,0,113.29,78.2,21742,WND (Wind),LIVERMORE 6 1,1,Closed,68.89,16.66,1.01724,NO,YES,38.65,-11.26,16.66,Cubic,78.2,0,
GENSAL,0,118.88,106.48,77276,WAT (Water),NOXON 5,1,Closed,68.38,40.89,1.01822,NO,YES,15.06,-5.22,40.89,Cubic,106.48,0,
GENSAL,0,148.86,124.17,13527,WAT (Water),MADRAS 2 5,1,Closed,68.07,-6.08,1.03974,NO,YES,17.09,-6.08,47.68,Cubic,124.17,0,
GENROU,16.05,73.76,68,77248,BIT (Bituminous Coal),BILLINGS 9 2,1,Closed,67.72,-8.3,1.00342,YES,YES,14.26,-8.3,31.69,Cubic,68,1.973,8.134820071
GENSAL,0,75.37,67.5,23319,WAT (Water),FRESNO 23 1,1,Closed,67.5,25.92,1.044,NO,YES,11.07,-3.31,25.92,Cubic,67.5,0,
GENROU,17.57,74.66,67.7,77195,NG (Natural Gas),ANACONDA 2 3,1,Closed,67.42,2.01,1.02214,YES,YES,26.84,-7.51,34.46,Cubic,67.7,3.727,4.714247384
GENROU,16.45,99.62,67.7,77196,NG (Natural Gas),ANACONDA 2 4,1,Closed,67.42,2.01,1.02214,YES,YES,26.07,-7.51,34.46,Cubic,67.7,3.489,4.714817999
GENROU,17.72,94.26,67.5,25874,NG (Natural Gas),CARSON 7 1,2,Closed,67.23,-7.49,1.01577,YES,YES,29.68,-7.49,34.36,Cubic,67.5,4.435,3.995490417
GENROU,17.66,78.6,67.5,25874,NG (Natural Gas),CARSON 7 1,3,Closed,67.23,-7.49,1.01577,YES,YES,32.06,-7.49,34.36,Cubic,67.5,4.435,3.981961669
