Gen
BusNum,BusName,AreaName,ID,Status,AGC,MW,MWMin,MWMax,CostModel,FixedCostInd,FixedCostDep,CubicB,CubicC,CubicD,FuelCost,VariableOM,FuelType,UnitType,CostShift,CostMultiplier,BidMW:0,BidMWHr:0,BidMW:1,BidMWHr:1,BidMW:2,BidMWHr:2,BidMW:3,BidMWHr:3,BidMW:4,BidMWHr:4,BidMW:5,BidMWHr:5,BidMW:6,BidMWHr:6,BidMW:7,BidMWHr:7,BidMW:8,BidMWHr:8,BidMW:9,BidMWHr:9,BidMW:10,BidMWHr:10,BidMW:11,BidMWHr:11,BidMW:12,BidMWHr:12,BidMW:13,BidMWHr:13,BidMW:14,BidMWHr:14,BidMW:15,BidMWHr:15,BidMW:16,BidMWHr:16,BidMW:17,BidMWHr:17,BidMW:18,BidMWHr:18,BidMW:19,BidMWHr:19
21663,BYRON 4,Bay Area,1,Closed,YES,49.70,17.89,49.90,Cubic,674.85,0.00,4.638,0.0004,0.00000,3.857,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,17.89,17.95,24.29,17.97,30.69,17.99,37.10,18.01,43.50,18.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21663,BYRON 4,Bay Area,2,Closed,YES,49.70,22.85,49.90,Cubic,674.85,0.00,4.638,0.0004,0.00000,3.747,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,22.85,17.45,28.26,17.47,33.67,17.48,39.08,17.50,44.49,17.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21668,OAKLAND 19 5,Bay Area,1,Closed,YES,74.20,21.27,74.50,Cubic,237.99,0.00,8.017,0.0008,0.00000,2.274,0.000,BIT (Bituminous Coal),UN (Unknown),0.000,1.000,21.27,18.33,31.92,18.38,42.56,18.42,53.21,18.46,63.85,18.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21669,OAKLAND 19 6,Bay Area,1,Closed,YES,74.20,22.68,74.50,Cubic,237.99,0.00,8.017,0.0008,0.00000,1.825,0.000,BIT (Bituminous Coal),UN (Unknown),0.000,1.000,22.68,14.72,33.04,14.75,43.41,14.78,53.77,14.81,64.14,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21670,OAKLAND 19 7,Bay Area,1,Open,YES,0.00,14.38,74.50,Cubic,237.99,0.00,8.017,0.0008,0.00000,2.824,0.000,BIT (Bituminous Coal),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21673,VACAVILLE 5 1,Bay Area,1,Closed,YES,60.25,26.37,60.50,Cubic,690.75,0.00,4.652,0.0004,0.00000,3.774,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,26.37,17.64,33.20,17.66,40.02,17.69,46.85,17.71,53.67,17.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21675,ANTIOCH 7 1,Bay Area,1,Closed,YES,46.81,19.29,47.00,Cubic,670.50,0.00,4.634,0.0004,0.00000,4.127,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,19.29,19.20,24.83,19.22,30.37,19.24,35.92,19.25,41.46,19.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21676,BIRDS LANDING 2 1,Bay Area,1,Closed,NO,32.64,14.07,36.80,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21676,BIRDS LANDING 2 1,Bay Area,2,Closed,NO,81.00,11.57,81.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21676,BIRDS LANDING 2 1,Bay Area,3,Closed,NO,71.80,15.97,81.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21681,BIRDS LANDING 3 3,Bay Area,1,Closed,NO,110.83,54.79,150.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21689,COYOTE 6,Bay Area,1,Closed,YES,210.81,22.38,211.67,Cubic,917.50,0.00,4.855,0.0004,0.00000,4.041,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,22.38,19.75,60.23,19.87,98.09,19.99,135.95,20.11,173.81,20.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21690,COYOTE 7,Bay Area,1,Closed,YES,210.81,80.63,211.67,Cubic,917.50,0.00,4.855,0.0004,0.00000,3.470,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,80.63,17.10,106.84,17.17,133.05,17.24,159.25,17.32,185.46,17.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21691,COYOTE 8,Bay Area,1,Closed,YES,210.81,95.48,211.67,Cubic,917.50,0.00,4.855,0.0004,0.00000,3.498,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,95.48,17.28,118.72,17.34,141.96,17.41,165.19,17.47,188.43,17.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21693,BIRDS LANDING 4 2,Bay Area,1,Open,NO,0.00,49.45,102.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21694,BENICIA 3 1,Bay Area,1,Closed,YES,46.81,22.04,47.00,Cubic,670.50,0.00,4.634,0.0004,0.00000,3.778,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,22.04,17.58,27.03,17.59,32.02,17.61,37.02,17.62,42.01,17.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21694,BENICIA 3 1,Bay Area,2,Closed,YES,50.79,22.56,51.00,Cubic,676.50,0.00,4.639,0.0004,0.00000,3.511,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,22.56,16.36,28.25,16.38,33.94,16.39,39.62,16.41,45.31,16.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21699,MARTINEZ 3 2,Bay Area,1,Closed,YES,37.68,12.55,37.83,Cubic,656.75,0.00,4.622,0.0004,0.00000,4.040,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,12.55,18.72,17.61,18.74,22.66,18.75,27.72,18.77,32.77,18.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21699,MARTINEZ 3 2,Bay Area,2,Closed,YES,37.68,8.64,37.83,Cubic,656.75,0.00,4.622,0.0004,0.00000,4.000,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,8.64,18.52,14.48,18.54,20.32,18.56,26.15,18.58,31.99,18.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21699,MARTINEZ 3 2,Bay Area,3,Closed,YES,37.68,8.52,37.83,Cubic,656.75,0.00,4.622,0.0004,0.00000,3.845,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,8.52,17.80,14.38,17.82,20.24,17.84,26.11,17.86,31.97,17.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21702,TRACY 4 3,Bay Area,1,Closed,YES,111.58,16.05,112.03,Cubic,768.05,0.00,4.721,0.0004,0.00000,3.841,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,16.05,18.21,35.24,18.27,54.44,18.33,73.64,18.39,92.84,18.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21703,TRACY 4 4,Bay Area,1,Closed,YES,111.58,21.21,112.03,Cubic,768.05,0.00,4.721,0.0004,0.00000,3.139,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,21.21,14.89,39.38,14.94,57.54,14.98,75.70,15.03,93.87,15.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21704,TRACY 4 5,Bay Area,1,Closed,YES,111.57,22.65,112.03,Cubic,768.05,0.00,4.721,0.0004,0.00000,3.907,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,22.65,18.54,40.53,18.60,58.40,18.65,76.28,18.71,94.15,18.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21706,ALAMEDA 4 2,Bay Area,1,Open,YES,0.00,1.94,14.25,Cubic,621.38,0.00,4.590,0.0004,0.00000,4.019,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21707,ALAMEDA 4 3,Bay Area,1,Open,YES,0.00,5.36,14.25,Cubic,621.38,0.00,4.590,0.0004,0.00000,4.134,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21709,ALAMEDA 4 5,Bay Area,1,Closed,YES,27.29,10.34,27.40,Cubic,641.10,0.00,4.608,0.0004,0.00000,3.672,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,10.34,16.95,13.75,16.96,17.16,16.97,20.58,16.98,23.99,16.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21710,ALAMEDA 4 6,Bay Area,1,Closed,YES,27.29,8.89,27.40,Cubic,641.10,0.00,4.608,0.0004,0.00000,3.872,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,8.89,17.87,12.59,17.88,16.29,17.90,20.00,17.91,23.70,17.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21716,BIRDS LANDING 5 1,Bay Area,1,Open,NO,0.00,2.97,16.20,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21716,BIRDS LANDING 5 1,Bay Area,2,Closed,NO,52.68,27.64,78.20,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21718,MARTINEZ 4 2,Bay Area,1,Closed,YES,33.20,12.03,33.33,Cubic,650.00,0.00,4.616,0.0004,0.00000,3.618,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,12.03,16.74,16.29,16.75,20.55,16.76,24.81,16.77,29.07,16.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21718,MARTINEZ 4 2,Bay Area,2,Closed,YES,33.19,9.61,33.33,Cubic,650.00,0.00,4.616,0.0004,0.00000,3.546,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,9.61,16.40,14.35,16.41,19.10,16.43,23.84,16.44,28.59,16.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21719,MARTINEZ 4 3,Bay Area,1,Closed,YES,33.19,8.82,33.33,Cubic,650.00,0.00,4.616,0.0004,0.00000,4.046,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,8.82,18.71,13.72,18.73,18.62,18.74,23.53,18.76,28.43,18.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21720,SANTA CLARA 7 1,Bay Area,1,Closed,YES,8.90,1.67,8.93,Cubic,236.24,0.00,8.017,0.0008,0.00000,2.031,0.000,BIT (Bituminous Coal),UN (Unknown),0.000,1.000,1.70,16.29,3.10,16.29,4.60,16.30,6.00,16.30,7.50,16.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21720,SANTA CLARA 7 1,Bay Area,2,Closed,YES,8.90,3.19,8.93,Cubic,236.24,0.00,8.017,0.0008,0.00000,2.071,0.000,BIT (Bituminous Coal),UN (Unknown),0.000,1.000,3.19,16.62,4.34,16.62,5.49,16.63,6.63,16.63,7.78,16.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21720,SANTA CLARA 7 1,Bay Area,3,Open,YES,0.00,2.35,8.93,Cubic,236.24,0.00,8.017,0.0008,0.00000,2.546,0.000,BIT (Bituminous Coal),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21720,SANTA CLARA 7 1,Bay Area,4,Open,YES,0.00,1.47,8.93,Cubic,236.24,0.00,8.017,0.0008,0.00000,2.433,0.000,BIT (Bituminous Coal),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21720,SANTA CLARA 7 1,Bay Area,5,Closed,YES,8.90,2.32,8.93,Cubic,236.24,0.00,8.017,0.0008,0.00000,2.129,0.000,BIT (Bituminous Coal),UN (Unknown),0.000,1.000,2.32,17.08,3.65,17.08,4.97,17.09,6.29,17.09,7.61,17.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21720,SANTA CLARA 7 1,Bay Area,6,Closed,YES,8.90,1.19,8.93,Cubic,236.24,0.00,8.017,0.0008,0.00000,1.841,0.000,BIT (Bituminous Coal),UN (Unknown),0.000,1.000,1.20,14.76,2.70,14.77,4.30,14.77,5.80,14.78,7.40,14.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21726,CROCKETT 5,Bay Area,1,Closed,YES,246.39,49.35,247.40,Cubic,971.10,0.00,4.903,0.0004,0.00000,3.654,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,49.35,18.11,88.96,18.23,128.57,18.34,168.18,18.46,207.79,18.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21730,HAYWARD 8 4,Bay Area,1,Closed,YES,217.44,91.58,218.33,Cubic,927.50,0.00,4.864,0.0004,0.00000,3.346,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,91.58,16.55,116.93,16.62,142.28,16.68,167.63,16.75,192.98,16.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21731,HAYWARD 8 5,Bay Area,1,Closed,YES,217.45,106.31,218.33,Cubic,927.50,0.00,4.864,0.0004,0.00000,3.707,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,106.31,18.37,128.72,18.44,151.12,18.50,173.52,18.57,195.93,18.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21732,HAYWARD 8 6,Bay Area,1,Closed,YES,217.45,55.11,218.33,Cubic,927.50,0.00,4.864,0.0004,0.00000,3.729,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,55.11,18.35,87.76,18.44,120.40,18.54,153.04,18.64,185.69,18.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21735,SAN JOSE 46 3,Bay Area,1,Closed,YES,60.97,22.31,61.22,Cubic,691.83,0.00,4.653,0.0004,0.00000,4.222,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,22.31,19.74,30.09,19.76,37.88,19.79,45.66,19.81,53.44,19.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21736,SAN JOSE 46 4,Bay Area,1,Open,YES,0.00,7.66,61.22,Cubic,691.83,0.00,4.653,0.0004,0.00000,4.318,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21737,SAN JOSE 46 5,Bay Area,1,Closed,YES,60.97,21.21,61.22,Cubic,691.83,0.00,4.653,0.0004,0.00000,3.208,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,21.21,14.99,29.21,15.01,37.21,15.03,45.22,15.05,53.22,15.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21738,SAN JOSE 46 6,Bay Area,1,Open,YES,0.00,17.55,61.22,Cubic,691.83,0.00,4.653,0.0004,0.00000,4.359,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21739,SAN JOSE 46 7,Bay Area,1,Closed,YES,60.97,11.21,61.22,Cubic,691.83,0.00,4.653,0.0004,0.00000,3.510,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,11.21,16.38,21.21,16.40,31.21,16.43,41.22,16.46,51.22,16.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21740,SAN JOSE 46 8,Bay Area,1,Open,YES,0.00,4.21,16.00,Cubic,624.00,0.00,4.593,0.0004,0.00000,4.340,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21740,SAN JOSE 46 8,Bay Area,2,Open,YES,0.00,5.98,16.00,Cubic,624.00,0.00,4.593,0.0004,0.00000,3.846,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21742,LIVERMORE 6 1,Bay Area,1,Closed,NO,68.89,38.65,78.20,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21743,LIVERMORE 6 2,Bay Area,1,Closed,NO,38.00,7.68,38.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21744,GILROY 4 1,Bay Area,1,Closed,YES,44.82,4.88,45.00,Cubic,667.50,0.00,4.631,0.0004,0.00000,4.130,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,4.88,19.16,12.90,19.18,20.93,19.21,28.95,19.23,36.98,19.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21748,GILROY 4 5,Bay Area,1,Closed,YES,44.82,18.52,45.00,Cubic,667.50,0.00,4.631,0.0004,0.00000,3.853,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,18.52,17.91,23.82,17.93,29.11,17.94,34.41,17.96,39.70,17.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21749,GILROY 4 6,Bay Area,1,Closed,YES,44.82,21.32,45.00,Cubic,667.50,0.00,4.631,0.0004,0.00000,3.833,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,21.32,17.83,26.06,17.84,30.79,17.85,35.53,17.87,40.26,17.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21753,EL SOBRANTE 2 1,Bay Area,1,Closed,YES,62.35,12.16,62.60,Cubic,693.90,0.00,4.655,0.0004,0.00000,3.390,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,12.16,15.83,22.25,15.85,32.33,15.88,42.42,15.91,52.51,15.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21753,EL SOBRANTE 2 1,Bay Area,2,Closed,YES,62.35,23.03,62.60,Cubic,693.90,0.00,4.655,0.0004,0.00000,3.786,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,23.03,17.71,30.94,17.73,38.86,17.75,46.77,17.78,54.69,17.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21754,EL SOBRANTE 2 2,Bay Area,1,Closed,YES,30.28,12.95,30.40,Cubic,645.60,0.00,4.612,0.0004,0.00000,3.630,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,12.95,16.78,16.44,16.79,19.93,16.80,23.42,16.81,26.91,16.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21756,RODEO 2 2,Bay Area,1,Open,YES,0.00,6.10,18.30,Cubic,627.45,0.00,4.596,0.0004,0.00000,4.184,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21756,RODEO 2 2,Bay Area,2,Open,YES,0.00,5.91,18.30,Cubic,627.45,0.00,4.596,0.0004,0.00000,3.841,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21757,RODEO 2 3,Bay Area,1,Closed,YES,18.23,3.08,18.30,Cubic,627.45,0.00,4.596,0.0004,0.00000,3.329,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,3.08,15.31,6.12,15.32,9.17,15.33,12.21,15.34,15.26,15.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21758,SANTA CLARA 8 1,Bay Area,1,Closed,YES,32.17,8.87,32.30,Cubic,648.45,0.00,4.614,0.0004,0.00000,3.896,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,8.87,18.01,13.56,18.02,18.24,18.04,22.93,18.05,27.61,18.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21758,SANTA CLARA 8 1,Bay Area,2,Closed,YES,32.17,6.29,32.30,Cubic,648.45,0.00,4.614,0.0004,0.00000,3.593,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,6.29,16.61,11.49,16.62,16.69,16.64,21.90,16.65,27.10,16.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21760,BIRDS LANDING 6 2,Bay Area,1,Closed,NO,70.01,30.13,101.30,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23267,LEMOORE 3 3,Central California,1,Closed,YES,48.80,12.33,49.00,Cubic,673.50,0.00,4.637,0.0004,0.00000,4.193,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,12.33,19.50,19.67,19.52,27.00,19.54,34.33,19.57,41.67,19.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23268,LEMOORE 3 4,Central California,1,Closed,YES,48.80,11.17,49.00,Cubic,673.50,0.00,4.637,0.0004,0.00000,3.606,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,11.17,16.76,18.74,16.78,26.30,16.81,33.87,16.83,41.43,16.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23270,LODI 4 1,Central California,1,Closed,YES,27.29,12.84,27.40,Cubic,641.10,0.00,4.608,0.0004,0.00000,3.930,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,12.84,18.15,15.75,18.16,18.67,18.17,21.58,18.18,24.49,18.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23270,LODI 4 1,Central California,2,Closed,YES,49.80,6.11,50.00,Cubic,675.00,0.00,4.638,0.0004,0.00000,3.810,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,6.11,17.71,14.89,17.73,23.67,17.76,32.44,17.78,41.22,17.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23272,PINECREST 1,Central California,1,Closed,NO,6.40,1.36,10.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23272,PINECREST 1,Central California,2,Closed,NO,13.54,7.35,16.20,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23272,PINECREST 1,Central California,3,Closed,NO,57.70,18.64,72.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23277,JACKSON 2 1,Central California,1,Open,NO,0.00,15.94,34.17,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23278,JACKSON 2 2,Central California,1,Open,NO,0.00,2.06,7.87,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23278,JACKSON 2 2,Central California,2,Closed,NO,7.04,3.51,7.87,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23278,JACKSON 2 2,Central California,3,Closed,NO,7.87,2.27,7.87,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23278,JACKSON 2 2,Central California,4,Open,NO,0.00,7.78,34.17,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23278,JACKSON 2 2,Central California,5,Open,NO,0.00,12.92,34.17,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23281,MERCED 6 1,Central California,1,Closed,NO,42.09,18.77,50.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23281,MERCED 6 1,Central California,2,Open,NO,0.00,14.94,50.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23282,LEMOORE 4 1,Central California,1,Closed,NO,20.00,9.56,20.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23282,LEMOORE 4 1,Central California,2,Closed,NO,12.92,4.45,20.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23282,LEMOORE 4 1,Central California,3,Open,NO,0.00,7.96,20.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23282,LEMOORE 4 1,Central California,4,Closed,NO,17.33,3.92,28.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23287,SAN JOAQUIN 1 4,Central California,1,Closed,YES,107.56,51.21,108.00,Cubic,762.00,0.00,4.716,0.0004,0.00000,4.232,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,51.21,20.15,62.57,20.18,73.93,20.22,85.28,20.26,96.64,20.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23288,SAN JOAQUIN 1 5,Central California,1,Closed,YES,107.56,22.16,108.00,Cubic,762.00,0.00,4.716,0.0004,0.00000,3.545,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,22.16,16.81,39.32,16.85,56.49,16.90,73.66,16.95,90.83,17.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23289,SAN JOAQUIN 1 6,Central California,1,Closed,YES,107.56,16.94,108.00,Cubic,762.00,0.00,4.716,0.0004,0.00000,3.464,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,16.94,16.41,35.15,16.46,53.37,16.51,71.58,16.56,89.79,16.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
