TSMachine,MargCost $/MWh,MVABase,MWMax,BusNum,FuelType,BusName,ID,Status,MW,Mvar,VoltSet,AGC,AVR,MWMin,MvarMin,MvarMax,CostModel,PartFact,Fuel Cost $/MBTU,Heat Rate MBTU/MWh
GENROU,19.95,93.26,85.0,303961,NG (Natural Gas),SPARKS 9 10,1,Closed,84.65,-9.44,1.01822,YES,YES,40.17,-9.44,43.26,Cubic,85.0,4.198,4.752262982
GENROU,21.94,298.53,237.67,409941,NG (Natural Gas),ARLINGTON 11 4,1,Closed,84.5,120.97,1.038,YES,YES,81.02,-26.38,120.97,Cubic,237.67,4.426,4.957071848
GENROU,14.76,85.56,84.6,109231,NG (Natural Gas),BLAINE 2 1,2,Closed,84.26,43.06,1.044,YES,YES,35.0,-9.39,43.06,Cubic,84.6,2.94,5.020408163
GENROU,13.97,107.98,84.6,109231,NG (Natural Gas),BLAINE 2 1,1,Closed,84.26,43.06,1.044,YES,YES,19.89,-9.39,43.06,Cubic,84.6,2.94,4.75170068
GENSAL,0.0,128.45,100.5,108491,WAT (Water),BURBANK 2 6,1,Closed,83.39,-4.92,1.00298,NO,YES,10.96,-4.92,38.59,Cubic,100.5,0.0,
GENSAL,0.0,133.57,107.0,772231,WAT (Water),HUNGRY HORSE 3,1,Closed,83.19,17.46,1.01724,NO,YES,50.45,-5.24,41.09,Cubic,107.0,0.0,
,0.0,130.23,102.0,262101,WND (Wind),MOJAVE 15 2,1,Closed,83.11,-14.69,1.02508,NO,YES,20.97,-14.69,21.73,Cubic,102.0,0.0,
GENSAL,0.0,125.59,117.08,742541,WAT (Water),CAMBRIDGE 5,1,Closed,83.06,-0.07,1.0143,NO,YES,13.42,-5.74,44.96,Cubic,117.08,0.0,
GENROU,13.76,97.63,83.2,742401,NG (Natural Gas),RATHDRUM 3 1,1,Closed,82.86,7.24,1.01626,YES,YES,24.47,-9.24,42.35,Cubic,83.2,2.898,4.748102139
GENROU,17.37,83.2,83.2,742401,NG (Natural Gas),RATHDRUM 3 1,2,Closed,82.86,7.24,1.01626,YES,YES,23.52,-9.24,42.35,Cubic,83.2,2.898,5.99378882
,0.0,159.29,133.4,290731,SUN (Solar),NIPTON 3 2,1,Closed,82.75,0.0,1.01067,NO,YES,23.47,0.0,0.0,Cubic,133.4,0.0,
,0.0,129.15,97.8,108001,WND (Wind),GOLDENDALE 3 1,1,Closed,82.34,-14.08,1.04,NO,YES,28.86,-14.08,20.83,Cubic,97.8,0.0,
GENSAL,0.0,152.84,104.9,107231,WAT (Water),WENATCHEE 4 7,1,Closed,82.25,40.28,1.0448,NO,YES,41.81,-5.14,40.28,Cubic,104.9,0.0,
GENSAL,0.0,127.54,105.0,771871,WAT (Water),LIBBY 2 3,1,Closed,82.0,-5.14,1.02116,NO,YES,31.28,-5.14,40.32,Cubic,105.0,0.0,
,0.0,137.77,102.0,261171,WND (Wind),MOJAVE 13 6,1,Closed,81.91,21.73,1.03891,NO,YES,49.36,-14.69,21.73,Cubic,102.0,0.0,
GENSAL,0.0,94.15,81.9,234231,WAT (Water),VALLECITO 1,1,Closed,81.9,31.45,1.0385,NO,YES,21.53,-4.01,31.45,Cubic,81.9,0.0,
GENROU,20.17,112.32,81.87,259871,NG (Natural Gas),WILMINGTON 3 1,7,Closed,81.54,-9.09,1.02214,YES,YES,15.91,-9.09,41.67,Cubic,81.87,3.524,5.723609535
GENROU,17.56,91.38,81.87,259871,NG (Natural Gas),WILMINGTON 3 1,6,Closed,81.53,-9.09,1.02214,YES,YES,37.39,-9.09,41.67,Cubic,81.87,3.524,4.982973893
GENROU,18.36,90.43,81.87,259871,NG (Natural Gas),WILMINGTON 3 1,8,Closed,81.53,-9.09,1.02214,YES,YES,29.76,-9.09,41.67,Cubic,81.87,3.524,5.209988649
GENROU,19.77,110.95,81.6,289191,NG (Natural Gas),EL CENTRO 3 1,6,Closed,81.27,-9.06,1.0192,YES,YES,20.81,-9.06,41.53,Cubic,81.6,3.844,5.143080125
GENROU,18.06,106.3,81.6,407701,BIT (Bituminous Coal),COCHISE 6,1,Closed,81.27,38.03,1.02,YES,YES,33.18,-9.96,38.03,Cubic,81.6,2.215,8.153498871
GENROU,22.94,571.3,462.0,532161,BIT (Bituminous Coal),WATERFLOW 5,1,Closed,81.26,-56.36,1.02655,YES,YES,74.49,-56.36,215.29,Cubic,462.0,2.814,8.15209666
,0.0,81.0,81.0,216761,WND (Wind),BIRDS LANDING 2 1,2,Closed,81.0,17.25,1.042,NO,YES,11.57,-11.66,17.25,Cubic,81.0,0.0,
GENSAL,0.0,108.12,100.5,108511,WAT (Water),BURBANK 2 8,1,Closed,80.36,-4.92,1.00298,NO,YES,46.99,-4.92,38.59,Cubic,100.5,0.0,
GENSAL,0.0,154.54,117.08,742551,WAT (Water),CAMBRIDGE 6,1,Closed,80.11,-0.07,1.0143,NO,YES,28.6,-5.74,44.96,Cubic,117.08,0.0,
GENSAL,0.0,96.14,80.0,107421,WAT (Water),COUGAR 1 4,1,Closed,80.0,-3.92,1.02273,NO,YES,14.85,-3.92,30.72,Cubic,80.0,0.0,
,0.0,120.64,100.7,106991,WND (Wind),CLE ELUM 2 3,1,Closed,79.42,-14.5,1.02508,NO,YES,13.15,-14.5,21.45,Cubic,100.7,0.0,
GENSAL,0.0,130.22,100.0,608271,WAT (Water),LEADVILLE 2 1,2,Closed,78.85,-4.9,1.04,NO,YES,48.06,-4.9,38.4,Cubic,100.0,0.0,
GENROU,21.66,285.52,244.27,303771,NG (Natural Gas),LAS VEGAS 72 9,1,Closed,78.7,80.48,1.02018,YES,YES,75.12,-27.11,124.33,Cubic,244.27,4.367,4.959926723
GENSAL,0.0,140.04,100.5,108481,WAT (Water),BURBANK 2 5,1,Closed,78.52,-4.92,1.00298,NO,YES,17.94,-4.92,38.59,Cubic,100.5,0.0,
,0.0,124.52,103.5,772801,WND (Wind),FAIRFIELD 7 2,1,Closed,78.36,22.05,1.058,NO,YES,47.28,-14.9,22.05,Cubic,103.5,0.0,
GENSAL,0.0,141.75,106.48,772741,WAT (Water),NOXON 3,1,Closed,78.26,40.89,1.01822,NO,YES,36.85,-5.22,40.89,Cubic,106.48,0.0,
GENSAL,0.0,78.9,78.9,203351,WAT (Water),POLLOCK PINES 3 1,1,Closed,78.1,30.3,1.04,NO,YES,22.25,-3.87,30.3,Cubic,78.9,0.0,
,0.0,113.68,78.0,204741,SUN (Solar),MIDDLETOWN 5 2,1,Closed,78.0,0.0,1.02656,NO,YES,15.75,0.0,0.0,Cubic,78.0,0.0,
GENROU,18.37,78.0,78.0,261671,NG (Natural Gas),FELLOWS 2 1,3,Closed,77.68,-8.66,1.0192,YES,YES,31.99,-8.66,39.7,Cubic,78.0,4.213,4.360313316
GENROU,16.99,107.05,78.0,261671,NG (Natural Gas),FELLOWS 2 1,2,Closed,77.68,-8.66,1.0192,YES,YES,27.78,-8.66,39.7,Cubic,78.0,4.213,4.032755756
GENROU,19.96,78.0,78.0,261671,NG (Natural Gas),FELLOWS 2 1,1,Closed,77.68,-8.66,1.0192,YES,YES,25.92,-8.66,39.7,Cubic,78.0,4.213,4.737716592
GENROU,23.28,296.5,221.57,304221,NG (Natural Gas),LAS VEGAS 75 6,1,Closed,77.55,112.78,1.03441,YES,YES,74.3,-24.59,112.78,Cubic,221.57,4.722,4.930114358
GENROU,20.89,203.33,148.62,303911,NG (Natural Gas),SPARKS 9 5,1,Closed,77.52,-16.5,1.01822,YES,YES,26.49,-16.5,75.65,Cubic,148.62,4.323,4.83229239
GENSAL,0.0,112.68,105.0,771891,WAT (Water),LIBBY 2 5,1,Closed,77.22,-5.14,1.02116,NO,YES,14.09,-5.14,40.32,Cubic,105.0,0.0,
GENROU,19.43,87.15,77.1,607521,NG (Natural Gas),COMMERCE CITY 3 1,2,Closed,76.79,39.24,1.0475,YES,YES,12.78,-8.56,39.24,Cubic,77.1,3.995,4.863579474
GENROU,18.92,107.94,77.1,607521,NG (Natural Gas),COMMERCE CITY 3 1,1,Closed,76.79,39.24,1.0475,YES,YES,16.47,-8.56,39.24,Cubic,77.1,3.995,4.7359199
GENROU,18.03,98.01,77.0,202881,NG (Natural Gas),MCCLELLAN 1,1,Closed,76.69,39.19,1.0425,YES,YES,23.9,-8.55,39.19,Cubic,77.0,3.809,4.73352586
,0.0,137.7,115.8,701461,WND (Wind),MEDICINE BOW 1 2,1,Closed,75.68,-16.68,1.00067,NO,YES,43.98,-16.68,24.67,Cubic,115.8,0.0,
GENSAL,0.0,175.15,135.0,108341,WAT (Water),POMEROY 1 11,1,Closed,75.59,-6.62,1.02312,NO,YES,34.53,-6.62,51.84,Cubic,135.0,0.0,
GENSAL,0.0,106.48,106.48,772751,WAT (Water),NOXON 4,1,Closed,75.25,40.89,1.01822,NO,YES,48.81,-5.22,40.89,Cubic,106.48,0.0,
GENSAL,0.0,168.3,135.0,108291,WAT (Water),POMEROY 1 6,1,Closed,75.24,-6.62,1.02312,NO,YES,19.27,-6.62,51.84,Cubic,135.0,0.0,
GENSAL,0.0,103.02,86.6,608071,WAT (Water),MONTROSE 4 4,1,Closed,75.19,33.25,1.02312,NO,YES,30.45,-4.24,33.25,Cubic,86.6,0.0,
GENSAL,0.0,157.73,119.0,203921,WAT (Water),REDDING 8 6,1,Closed,74.94,-5.83,1.02508,NO,YES,23.69,-5.83,45.7,Cubic,119.0,0.0,
GENROU,15.96,83.12,75.0,258891,NG (Natural Gas),PASADENA 7 2,1,Closed,74.7,38.17,1.04358,YES,YES,19.55,-8.33,38.17,Cubic,75.0,3.374,4.730290456
GENROU,18.64,83.46,75.0,608101,NG (Natural Gas),DENVER 56 1,1,Closed,74.7,38.17,1.04,YES,YES,14.57,-8.33,38.17,Cubic,75.0,3.94,4.730964467
,0.0,161.81,125.0,289511,SUN (Solar),BLYTHE 3 3,1,Closed,74.5,0.0,1.0425,NO,YES,43.96,0.0,0.0,Cubic,125.0,0.0,
GENROU,14.86,98.73,74.5,216691,BIT (Bituminous Coal),OAKLAND 19 6,1,Closed,74.2,34.72,1.01797,YES,YES,22.68,-9.09,34.72,Cubic,74.5,1.825,8.142465753
GENROU,18.52,85.89,74.5,216681,BIT (Bituminous Coal),OAKLAND 19 5,1,Closed,74.2,34.72,1.01797,YES,YES,21.27,-9.09,34.72,Cubic,74.5,2.274,8.144239226
GENROU,21.15,273.35,221.57,304231,NG (Natural Gas),LAS VEGAS 75 7,1,Closed,74.04,112.78,1.03441,YES,YES,33.1,-24.59,112.78,Cubic,221.57,4.293,4.926624738
GENROU,18.38,76.41,74.3,408181,NG (Natural Gas),GLENDALE 23 10,1,Closed,74.0,37.82,1.02508,YES,YES,15.28,-8.25,37.82,Cubic,74.3,3.886,4.729799279
GENROU,20.02,74.52,74.3,408161,NG (Natural Gas),GLENDALE 23 8,1,Closed,74.0,37.82,1.02508,YES,YES,25.61,-8.25,37.82,Cubic,74.3,4.233,4.72950626
GENROU,20.98,101.6,74.3,408171,NG (Natural Gas),GLENDALE 23 9,1,Closed,74.0,37.82,1.02508,YES,YES,10.61,-8.25,37.82,Cubic,74.3,4.437,4.728420104
GENROU,20.95,111.0,74.0,303791,NG (Natural Gas),LAS VEGAS 73 1,3,Closed,73.7,37.67,1.04,YES,YES,18.87,-8.21,37.67,Cubic,74.0,4.605,4.549402823
GENSAL,0.0,113.47,84.3,203201,WAT (Water),MONTGOMERY CREEK 1 5,1,Closed,73.19,-4.13,1.02724,NO,YES,31.93,-4.13,32.37,Cubic,84.3,0.0,
GENSAL,0.0,178.0,135.0,108811,WAT (Water),DAYTON 3 8,1,Closed,73.16,-6.62,1.00883,NO,YES,18.56,-6.62,51.84,Cubic,135.0,0.0,
,0.0,85.37,72.0,135741,WND (Wind),IONE 2 1,2,Closed,72.0,-10.37,1.0192,NO,YES,24.95,-10.37,15.34,Cubic,72.0,0.0,
,0.0,100.08,72.0,701801,WND (Wind),GLENROCK 6 2,1,Closed,72.0,-10.37,1.00421,NO,YES,35.89,-10.37,15.34,Cubic,72.0,0.0,
,0.0,96.85,81.0,216761,WND (Wind),BIRDS LANDING 2 1,3,Closed,71.8,17.25,1.042,NO,YES,15.97,-11.66,17.25,Cubic,81.0,0.0,
GENROU,17.67,89.43,72.0,289781,NG (Natural Gas),SAN DIEGO 52 1,1,Closed,71.71,36.65,1.0192,YES,YES,22.67,-7.99,36.65,Cubic,72.0,3.739,4.72586253
GENSAL,0.0,116.27,104.9,107251,WAT (Water),WENATCHEE 4 9,1,Closed,71.29,40.28,1.0448,NO,YES,16.17,-5.14,40.28,Cubic,104.9,0.0,
GENROU,21.04,186.32,186.17,302981,NG (Natural Gas),LAS VEGAS 69 4,1,Closed,71.19,34.43,1.02312,YES,YES,39.04,-20.66,94.76,Cubic,186.17,4.313,4.878274983
GENSAL,0.0,106.56,104.9,107261,WAT (Water),WENATCHEE 4 10,1,Closed,71.08,40.28,1.0448,NO,YES,31.86,-5.14,40.28,Cubic,104.9,0.0,
,0.0,87.15,87.15,606311,WND (Wind),PEETZ 2 1,1,Closed,71.04,-11.11,1.02802,NO,YES,34.97,-12.55,18.56,Cubic,87.15,0.0,
GENROU,19.9,95.2,71.2,233481,BIT (Bituminous Coal),MODESTO 11 1,1,Closed,70.91,13.16,1.0143,YES,YES,18.56,-8.69,33.18,Cubic,71.2,2.446,8.135731807
GENROU,18.0,74.07,71.2,233481,BIT (Bituminous Coal),MODESTO 11 1,2,Closed,70.91,13.16,1.0143,YES,YES,13.76,-8.69,33.18,Cubic,71.2,2.446,7.358953393
GENROU,20.08,94.19,71.1,608251,NG (Natural Gas),BOULDER 10 1,5,Closed,70.81,-7.89,1.01822,YES,YES,13.39,-7.89,36.19,Cubic,71.1,4.47,4.492170022
GENROU,13.77,97.4,71.0,504431,NG (Natural Gas),SALT LAKE CITY 32 1,3,Closed,70.71,3.82,1.0241,YES,YES,14.4,-7.88,36.14,Cubic,71.0,3.292,4.182867558
GENROU,16.09,99.97,71.0,504431,NG (Natural Gas),SALT LAKE CITY 32 1,2,Closed,70.71,3.82,1.0241,YES,YES,7.41,-7.88,36.14,Cubic,71.0,3.292,4.887606318
GENROU,15.55,83.0,71.0,504431,NG (Natural Gas),SALT LAKE CITY 32 1,1,Closed,70.71,3.82,1.0241,YES,YES,9.96,-7.88,36.14,Cubic,71.0,3.292,4.723572296
GENSAL,0.0,105.22,70.67,233541,WAT (Water),GUSTINE 1,2,Closed,70.67,27.14,1.0241,NO,YES,7.73,-3.46,27.14,Cubic,70.67,0.0,
GENSAL,0.0,149.8,135.0,108791,WAT (Water),DAYTON 3 6,1,Closed,70.43,-6.62,1.00883,NO,YES,28.44,-6.62,51.84,Cubic,135.0,0.0,
GENSAL,0.0,137.34,119.0,203901,WAT (Water),REDDING 8 4,1,Closed,70.36,-5.83,1.02508,NO,YES,29.3,-5.83,45.7,Cubic,119.0,0.0,
,0.0,101.3,101.3,217601,WND (Wind),BIRDS LANDING 6 2,1,Closed,70.01,-14.59,1.02312,NO,YES,30.13,-14.59,21.58,Cubic,101.3,0.0,
GENROU,12.55,71.69,70.0,504241,NG (Natural Gas),PAYSON 3 1,2,Closed,69.72,35.63,1.02704,YES,YES,28.54,-7.77,35.63,Cubic,70.0,3.923,3.199082335
GENROU,18.52,78.26,70.0,504241,NG (Natural Gas),PAYSON 3 1,1,Closed,69.72,35.63,1.02704,YES,YES,14.53,-7.77,35.63,Cubic,70.0,3.923,4.72087688
GENROU,17.59,79.04,69.9,234991,NG (Natural Gas),FIREBAUGH 4 1,2,Closed,69.62,-7.76,1.01724,YES,YES,27.48,-7.76,35.58,Cubic,69.9,4.184,4.204110899
GENROU,19.75,77.96,69.9,234991,NG (Natural Gas),FIREBAUGH 4 1,1,Closed,69.62,-7.76,1.01724,YES,YES,26.17,-7.76,35.58,Cubic,69.9,4.184,4.720363289
,0.0,97.0,97.0,135701,WND (Wind),ARLINGTON 5 2,1,Closed,69.48,10.92,1.04728,NO,YES,15.83,-13.97,20.66,Cubic,97.0,0.0,
GENSAL,0.0,105.27,77.2,204831,WAT (Water),REDDING 11 4,1,Closed,69.11,29.64,1.02312,NO,YES,34.82,-3.78,29.64,Cubic,77.2,0.0,
,0.0,86.53,75.0,607011,WND (Wind),LAMAR 3 5,1,Closed,69.05,15.97,1.0128,NO,YES,33.46,-10.8,15.97,Cubic,75.0,0.0,
,0.0,117.32,92.0,288691,SUN (Solar),HINKLEY 3 1,1,Closed,69.0,0.0,1.04,NO,YES,14.94,0.0,0.0,Cubic,92.0,0.0,
,0.0,113.29,78.2,217421,WND (Wind),LIVERMORE 6 1,1,Closed,68.89,16.66,1.01724,NO,YES,38.65,-11.26,16.66,Cubic,78.2,0.0,
GENSAL,0.0,118.88,106.48,772761,WAT (Water),NOXON 5,1,Closed,68.38,40.89,1.01822,NO,YES,15.06,-5.22,40.89,Cubic,106.48,0.0,
GENSAL,0.0,148.86,124.17,135271,WAT (Water),MADRAS 2 5,1,Closed,68.07,-6.08,1.03974,NO,YES,17.09,-6.08,47.68,Cubic,124.17,0.0,
GENROU,16.05,73.76,68.0,772481,BIT (Bituminous Coal),BILLINGS 9 2,1,Closed,67.72,-8.3,1.00342,YES,YES,14.26,-8.3,31.69,Cubic,68.0,1.973,8.134820071
GENSAL,0.0,75.37,67.5,233191,WAT (Water),FRESNO 23 1,1,Closed,67.5,25.92,1.044,NO,YES,11.07,-3.31,25.92,Cubic,67.5,0.0,
GENROU,17.57,74.66,67.7,771951,NG (Natural Gas),ANACONDA 2 3,1,Closed,67.42,2.01,1.02214,YES,YES,26.84,-7.51,34.46,Cubic,67.7,3.727,4.714247384
GENROU,16.45,99.62,67.7,771961,NG (Natural Gas),ANACONDA 2 4,1,Closed,67.42,2.01,1.02214,YES,YES,26.07,-7.51,34.46,Cubic,67.7,3.489,4.714817999
GENROU,17.72,94.26,67.5,258741,NG (Natural Gas),CARSON 7 1,2,Closed,67.23,-7.49,1.01577,YES,YES,29.68,-7.49,34.36,Cubic,67.5,4.435,3.995490417
GENROU,17.66,78.6,67.5,258741,NG (Natural Gas),CARSON 7 1,3,Closed,67.23,-7.49,1.01577,YES,YES,32.06,-7.49,34.36,Cubic,67.5,4.435,3.981961669
GENROU,16.19,96.97,67.5,258741,NG (Natural Gas),CARSON 7 1,4,Closed,67.23,-7.49,1.01577,YES,YES,16.08,-7.49,34.36,Cubic,67.5,4.435,3.650507328
GENROU,20.01,89.06,67.5,258741,NG (Natural Gas),CARSON 7 1,6,Closed,67.23,-7.49,1.01577,YES,YES,14.35,-7.49,34.36,Cubic,67.5,4.435,4.511837655
GENROU,18.2,93.2,67.5,258741,NG (Natural Gas),CARSON 7 1,5,Closed,67.23,-7.49,1.01577,YES,YES,31.18,-7.49,34.36,Cubic,67.5,4.435,4.103720406
,0.0,89.69,66.63,289351,SUN (Solar),CALEXICO 4 1,2,Closed,66.63,0.0,1.04,NO,YES,11.7,0.0,0.0,Cubic,66.63,0.0,
GENROU,21.71,257.9,206.33,408841,NG (Natural Gas),GILA BEND 5 2,1,Closed,66.56,-22.9,1.01528,YES,YES,63.54,-22.9,105.02,Cubic,206.33,4.431,4.899571203
GENROU,21.16,271.24,198.9,607161,NG (Natural Gas),AURORA 19 4,1,Closed,66.37,101.24,1.044,YES,YES,63.45,-22.08,101.24,Cubic,198.9,4.327,4.890224174
,0.0,98.26,90.0,107461,WND (Wind),ELLENSBURG 3 2,1,Closed,66.35,-12.96,1.00041,NO,YES,19.93,-12.96,19.17,Cubic,90.0,0.0,
GENROU,18.99,76.28,66.6,233291,NG (Natural Gas),KING CITY 2 1,2,Closed,66.33,6.52,1.04,YES,YES,8.83,-7.39,33.9,Cubic,66.6,3.471,5.471045808
GENROU,16.36,74.99,66.6,233291,NG (Natural Gas),KING CITY 2 1,1,Closed,66.33,6.52,1.04,YES,YES,13.11,-7.39,33.9,Cubic,66.6,3.471,4.713339095
GENSAL,0.0,88.13,66.2,203961,WAT (Water),FOLSOM 3 1,3,Closed,66.2,25.42,1.041,NO,YES,20.24,-3.24,25.42,Cubic,66.2,0.0,
,0.0,80.72,66.0,261501,SUN (Solar),LANCASTER 9 1,1,Closed,66.0,0.0,1.0192,NO,YES,19.64,0.0,0.0,Cubic,66.0,0.0,
GENROU,19.79,72.58,66.15,606701,NG (Natural Gas),FORT LUPTON 2 1,1,Closed,65.88,33.67,1.02655,YES,YES,22.6,-7.34,33.67,Cubic,66.15,4.2,4.711904762
GENROU,20.72,86.81,66.15,606701,NG (Natural Gas),FORT LUPTON 2 1,4,Closed,65.88,33.67,1.02655,YES,YES,17.64,-7.34,33.67,Cubic,66.15,4.2,4.933333333
GENROU,20.44,85.16,66.15,606701,NG (Natural Gas),FORT LUPTON 2 1,3,Closed,65.88,33.67,1.02655,YES,YES,12.16,-7.34,33.67,Cubic,66.15,4.2,4.866666667
GENROU,19.34,66.87,66.15,606701,NG (Natural Gas),FORT LUPTON 2 1,5,Closed,65.88,33.67,1.02655,YES,YES,6.79,-7.34,33.67,Cubic,66.15,4.2,4.604761905
GENROU,20.43,80.9,66.15,606701,NG (Natural Gas),FORT LUPTON 2 1,2,Closed,65.88,33.67,1.02655,YES,YES,25.24,-7.34,33.67,Cubic,66.15,4.2,4.864285714
GENROU,17.56,94.42,66.15,606701,NG (Natural Gas),FORT LUPTON 2 1,6,Closed,65.88,33.67,1.02655,YES,YES,7.81,-7.34,33.67,Cubic,66.15,4.2,4.180952381
GENROU,21.79,266.31,228.37,608351,NG (Natural Gas),KEENESBURG 2 6,1,Closed,65.64,6.27,1.02508,YES,YES,62.29,-25.35,116.24,Cubic,228.37,4.42,4.929864253
GENSAL,0.0,131.59,105.0,771881,WAT (Water),LIBBY 2 4,1,Closed,65.45,-5.14,1.02116,NO,YES,14.93,-5.14,40.32,Cubic,105.0,0.0,
,0.0,88.2,88.2,204631,SUN (Solar),MIDDLETOWN 4 1,2,Closed,65.43,0.0,1.0192,NO,YES,32.84,0.0,0.0,Cubic,88.2,0.0,
,0.0,141.2,98.9,136061,WND (Wind),ATHENA 2,1,Closed,65.41,-14.24,1.01939,NO,YES,16.24,-14.24,21.07,Cubic,98.9,0.0,
GENROU,19.64,87.12,65.0,216391,NG (Natural Gas),GILROY 3 1,1,Closed,64.74,22.63,1.01626,YES,YES,24.69,-7.21,33.09,Cubic,65.0,4.17,4.709832134
GENROU,16.75,87.13,64.7,606791,BIT (Bituminous Coal),BURLINGTON 4 1,1,Closed,64.44,-7.89,1.04,YES,YES,19.09,-7.89,30.15,Cubic,64.7,2.061,8.127122756
GENROU,14.79,87.23,64.7,606791,BIT (Bituminous Coal),BURLINGTON 4 1,2,Closed,64.44,-7.89,1.04,YES,YES,28.1,-7.89,30.15,Cubic,64.7,2.061,7.176128093
GENSAL,0.0,70.36,70.0,203511,WAT (Water),REDDING 7 1,1,Closed,64.43,26.88,1.04,NO,YES,16.84,-3.43,26.88,Cubic,70.0,0.0,
GENROU,19.37,73.01,64.67,608411,NG (Natural Gas),DENVER 57 6,1,Closed,64.41,32.92,1.01724,YES,YES,9.97,-7.18,32.92,Cubic,64.67,4.113,4.709457817
GENROU,21.41,174.79,132.8,304051,NG (Natural Gas),LAS VEGAS 74 7,1,Closed,64.33,30.44,1.02606,YES,YES,62.38,-14.74,67.6,Cubic,132.8,4.46,4.80044843
GENSAL,0.0,106.35,80.0,107441,WAT (Water),COUGAR 1 6,1,Closed,64.23,-3.92,1.02273,NO,YES,33.9,-3.92,30.72,Cubic,80.0,0.0,
,0.0,97.38,87.15,606311,WND (Wind),PEETZ 2 1,2,Closed,63.78,-11.11,1.02802,NO,YES,34.88,-12.55,18.56,Cubic,87.15,0.0,
,0.0,99.37,99.2,407151,WND (Wind),WILLIAMS 3 1,1,Closed,63.42,21.13,1.0192,NO,YES,25.39,-14.28,21.13,Cubic,99.2,0.0,
GENROU,22.03,198.43,183.53,407971,NG (Natural Gas),PHOENIX 73 4,1,Closed,63.12,-5.92,1.02704,YES,YES,60.43,-20.37,93.42,Cubic,183.53,4.527,4.866357411
GENROU,21.5,533.99,462.0,532181,BIT (Bituminous Coal),WATERFLOW 7,1,Closed,63.07,-56.36,1.02655,YES,YES,56.3,-56.36,215.29,Cubic,462.0,2.646,8.125472411
GENROU,19.75,75.1,63.0,259721,NG (Natural Gas),LONG BEACH 26 1,3,Closed,62.74,-6.99,1.01577,YES,YES,16.18,-6.99,32.07,Cubic,63.0,3.938,5.01523616
GENROU,20.23,87.61,63.0,304281,NG (Natural Gas),SPARKS 10 1,2,Closed,62.74,-5.34,1.0192,YES,YES,20.59,-6.99,32.07,Cubic,63.0,4.501,4.494556765
GENROU,17.78,70.74,63.0,259721,NG (Natural Gas),LONG BEACH 26 1,4,Closed,62.74,-6.99,1.01577,YES,YES,18.14,-6.99,32.07,Cubic,63.0,3.938,4.514982224
GENROU,20.02,86.18,63.0,304281,NG (Natural Gas),SPARKS 10 1,4,Closed,62.74,-5.34,1.0192,YES,YES,11.98,-6.99,32.07,Cubic,63.0,4.501,4.447900467
GENROU,17.23,83.01,63.0,259721,NG (Natural Gas),LONG BEACH 26 1,2,Closed,62.74,-6.99,1.01577,YES,YES,25.67,-6.99,32.07,Cubic,63.0,3.938,4.37531742
GENROU,18.53,69.11,63.0,259721,NG (Natural Gas),LONG BEACH 26 1,1,Closed,62.74,-6.99,1.01577,YES,YES,29.84,-6.99,32.07,Cubic,63.0,3.938,4.705434231
GENROU,22.68,212.53,178.67,303441,NG (Natural Gas),BOULDER CITY 4 7,1,Closed,62.66,10.32,1.01724,YES,YES,60.04,-19.83,90.94,Cubic,178.67,4.666,4.860694385
GENSAL,0.0,71.78,62.65,203291,WAT (Water),STRAWBERRY VALLEY 1 6,1,Closed,62.65,24.06,1.046,NO,YES,11.86,-3.07,24.06,Cubic,62.65,0.0,
GENSAL,0.0,62.65,62.65,203281,WAT (Water),STRAWBERRY VALLEY 1 5,1,Closed,62.65,24.06,1.046,NO,YES,25.29,-3.07,24.06,Cubic,62.65,0.0,
GENROU,17.81,92.14,62.6,217531,NG (Natural Gas),EL SOBRANTE 2 1,2,Closed,62.35,31.86,1.041,YES,YES,23.03,-6.95,31.86,Cubic,62.6,3.39,5.253687316
GENROU,15.95,72.39,62.6,217531,NG (Natural Gas),EL SOBRANTE 2 1,1,Closed,62.35,31.86,1.041,YES,YES,12.16,-6.95,31.86,Cubic,62.6,3.39,4.705014749
GENSAL,0.0,100.17,71.4,203791,WAT (Water),STRAWBERRY VALLEY 4 1,1,Closed,62.28,-3.5,1.0192,NO,YES,29.37,-3.5,27.42,Cubic,71.4,0.0,
,0.0,118.54,92.0,288391,SUN (Solar),HINKLEY 2 1,1,Closed,62.02,0.0,1.04,NO,YES,20.81,0.0,0.0,Cubic,92.0,0.0,
GENSAL,0.0,103.36,80.8,205401,WAT (Water),POLLOCK PINES 6 2,1,Closed,61.74,31.03,1.04535,NO,YES,38.5,-3.96,31.03,Cubic,80.8,0.0,
GENROU,15.56,90.38,61.8,108721,NG (Natural Gas),SPOKANE 21 3,1,Closed,61.55,31.46,1.04285,YES,YES,28.09,-6.86,31.46,Cubic,61.8,3.308,4.703748489
GENSAL,0.0,92.07,77.2,204821,WAT (Water),REDDING 11 3,1,Closed,61.31,29.64,1.02312,NO,YES,19.84,-3.78,29.64,Cubic,77.2,0.0,
GENROU,20.2,62.0,61.5,406971,NG (Natural Gas),CHANDLER 13 5,1,Closed,61.25,31.3,1.02665,YES,YES,20.98,-6.83,31.3,Cubic,61.5,4.296,4.702048417
GENROU,19.57,79.84,61.5,406951,NG (Natural Gas),CHANDLER 13 3,1,Closed,61.25,31.3,1.02665,YES,YES,29.38,-6.83,31.3,Cubic,61.5,4.163,4.700936824
